dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,role,representation,feature,n,minimum,maximum,mean,std,median,q90,q95,q99,reference_role,reference_min,reference_max,below_reference_min,above_reference_max
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_lag_0,12932,16.0,40.2,28.327814723167336,5.035556415487143,27.4,36.9,38.5,39.5,fit,16.0,40.2,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_lag_1,12932,16.0,40.2,28.32861119703062,5.030182900620474,27.4,36.9,38.5,39.5,fit,16.0,40.2,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_lag_2,12932,16.0,40.2,28.32939993813795,5.0250867880371874,27.4,36.8,38.5,39.5,fit,16.0,40.2,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_lag_3,12932,16.0,40.2,28.33018094648933,5.020197301369611,27.4,36.8,38.5,39.5,fit,16.0,40.2,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_lag_5,12932,16.0,40.2,28.331735230436127,5.011370275067022,27.4,36.8,38.5,39.5,fit,16.0,40.2,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_lag_10,12932,16.1,40.1,28.33600371172286,4.995289589677181,27.4,36.7,38.4,39.4,fit,16.1,40.1,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_rollmean_10,12932,16.080000000000002,40.190000000000005,28.33140349520569,5.013028864850765,27.4,36.79,38.5,39.46,fit,16.080000000000002,40.190000000000005,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_rollstd_10,12932,0.0,1.0088497300281294,0.08217896789588246,0.11288307052197219,0.05163977794918023,0.20575065815985633,0.333499958354244,0.5461989869391958,fit,0.0,1.0088497300281294,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_rollmean_30,12932,16.11,40.080000000000005,28.342295113543205,4.9793733339063335,27.423333333333332,36.68333333333333,38.4,39.43,fit,16.11,40.080000000000005,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,target_rollstd_30,12932,0.0,2.890143774015883,0.2574259969050906,0.36335741743284955,0.1259447059847971,0.7394001918298448,1.0879750250683182,1.6506390263780488,fit,0.0,2.890143774015883,0.0,0.0
rico,5,2,42,degrees C,5,smart_building_conformal/outputs/matched_forecasting005/rico_h5_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,fcd243df8728f29a5ddeaa179aaa67eaffcd023ef5f5e0019e33c99af69c918c,fit,flat permitted feature at forecast origin; not a hidden activation,hour_sin,12932,-1.0,1.0,0.019500356782773374,0.7380277178680611,0.09150161866340238,0.9723699203976766,0.9930684569549263,0.9997620270799091,fit,-1.0,1.0,0.0,0.0
