dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,model,role,nominal_level,block_kind,block,n,original_groups,frozen_radius,coverage,absolute_error_exceedance,bias,mae,rmse
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.9,original group,Hog_assembly_Colette,3475,1,49.30093554687471,0.6716546762589928,0.32834532374100717,2.3976670540481644,41.33205477015653,55.03191996317116
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.9,original group,Hog_assembly_Dona,3475,1,49.30093554687471,0.8034532374100719,0.19654676258992806,-1.0933825185125379,31.533418692003426,40.282982663669685
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.9,original group,Lamb_assembly_Bertie,3475,1,49.30093554687471,0.9571223021582734,0.04287769784172662,-3.0284778669907824,12.813033695410859,20.68173968606757
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.9,original group,Lamb_assembly_Cesar,3475,1,49.30093554687471,1.0,0.0,0.34107130546734493,3.641499341733644,4.7850014634931135
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.9,original group,Moose_education_Ricardo,3365,1,49.30093554687471,0.9982169390787519,0.0017830609212481426,0.9040006130069986,8.488760249125011,10.95668703817905
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.9,original group,Mouse_health_Estela,3475,1,49.30093554687471,0.9841726618705036,0.015827338129496403,2.32699411429294,10.8248226015625,19.32970823176687
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.9,original group,Mouse_health_Justin,3475,1,49.30093554687471,0.9237410071942446,0.07625899280575539,7.686550449015005,22.023667832825144,40.30170294004734
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,calendar month,2016-08,4760,10,70.5193984375,0.9550420168067227,0.04495798319327731,2.3342420956754273,19.17260416158724,34.7288703556862
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,calendar month,2016-09,7200,10,70.5193984375,0.9454166666666667,0.05458333333333333,1.9096415770026303,19.866209989749485,33.40990929824251
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,calendar month,2016-10,5410,10,70.5193984375,0.9519408502772643,0.04805914972273567,1.58114550701374,18.91776027638434,32.359126396657366
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Eagle_assembly_Benny,1737,1,70.5193984375,0.9988485895221646,0.0011514104778353484,-3.8546303188220756,9.687320379023753,13.090766353458086
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Eagle_assembly_Ian,1737,1,70.5193984375,0.8825561312607945,0.11744386873920552,6.824058176939969,35.85614578519392,56.87934711488851
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Fox_education_Henrietta,1737,1,70.5193984375,1.0,0.0,-5.079141894193923,5.761276701563175,6.66191058929473
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Hog_assembly_Colette,1737,1,70.5193984375,0.8393782383419689,0.16062176165803108,6.013628723390496,37.27393953886235,53.04818694592057
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Hog_assembly_Dona,1737,1,70.5193984375,0.9078871617731722,0.09211283822682786,3.6070024969949714,34.825343843819155,43.33690668098161
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Lamb_assembly_Bertie,1737,1,70.5193984375,0.9608520437535981,0.03914795624640184,-2.7253752994482454,15.543608022106742,27.479472532951387
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Lamb_assembly_Cesar,1737,1,70.5193984375,1.0,0.0,-0.873824746456377,4.08005732490746,5.3176652312277035
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Moose_education_Ricardo,1737,1,70.5193984375,1.0,0.0,2.4064684767930062,9.192459259099966,11.891614007011164
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Mouse_health_Estela,1737,1,70.5193984375,0.9976971790443293,0.002302820955670697,4.060782379456092,11.065680445896076,15.327439854792644
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,calibration,0.95,original group,Mouse_health_Justin,1737,1,70.5193984375,0.9136442141623489,0.08635578583765112,8.85788227752703,30.521532447708644,43.477713568979546
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,calendar month,2016-10,2020,10,70.5193984375,0.941089108910891,0.05891089108910891,1.7161901376010387,20.576482960881904,38.12528117779232
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,calendar month,2016-11,7148,10,70.5193984375,0.9458589815332961,0.05414101846670397,1.5892329488129873,19.726779075146947,35.77820093924968
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,calendar month,2016-12,7440,10,70.5193984375,0.9491935483870968,0.050806451612903224,1.3115701782620333,19.371771698168683,38.547266265473354
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,calendar month,2017-01,7382,10,70.5193984375,0.958547819019236,0.041452180980764024,1.490005597887887,17.903716829494332,32.84510811245838
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,calendar month,2017-02,6720,10,70.5193984375,0.9441964285714286,0.05580357142857143,0.6255320858147018,20.05627377496265,38.25044345374097
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,calendar month,2017-03,3930,10,70.5193984375,0.9541984732824428,0.04580152671755725,1.6681520084821775,18.253289291787183,32.07732354990146
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Eagle_assembly_Benny,3475,1,70.5193984375,1.0,0.0,-4.200141904542772,8.985675739552889,12.14463194174709
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Eagle_assembly_Ian,3475,1,70.5193984375,0.8028776978417266,0.1971223021582734,11.348270030947898,47.74711411290889,74.50891962254094
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Fox_education_Henrietta,3475,1,70.5193984375,1.0,0.0,-3.317746176476787,4.353861393990277,5.38882968919348
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Hog_assembly_Colette,3475,1,70.5193984375,0.8313669064748201,0.16863309352517986,2.3976670540481644,41.33205477015653,55.03191996317116
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Hog_assembly_Dona,3475,1,70.5193984375,0.9194244604316547,0.08057553956834532,-1.0933825185125379,31.533418692003426,40.282982663669685
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Lamb_assembly_Bertie,3475,1,70.5193984375,0.9838848920863309,0.016115107913669064,-3.0284778669907824,12.813033695410859,20.68173968606757
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Lamb_assembly_Cesar,3475,1,70.5193984375,1.0,0.0,0.34107130546734493,3.641499341733644,4.7850014634931135
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Moose_education_Ricardo,3365,1,70.5193984375,0.999405646359584,0.0005943536404160475,0.9040006130069986,8.488760249125011,10.95668703817905
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Mouse_health_Estela,3475,1,70.5193984375,0.9942446043165467,0.0057553956834532375,2.32699411429294,10.8248226015625,19.32970823176687
bdg2,1,2,42,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s42_v2,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,dddadb59c5972ba0474291c8081e54c3173f4957c52de269cdc336d78fbf546e,attention_lstm,test,0.95,original group,Mouse_health_Justin,3475,1,70.5193984375,0.9666187050359712,0.03338129496402878,7.686550449015005,22.023667832825144,40.30170294004734
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,calibration,0.9,calendar month,2021-04,1412,1,0.0390625,0.9660056657223796,0.0339943342776204,1.106586402266289e-05,0.014097910764872521,0.03301496033970501
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,calibration,0.9,calendar month,2021-05,3541,1,0.0390625,0.8859079356114092,0.11409206438859079,-1.3237785936176222e-05,0.024410477266308954,0.043697221892138566
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,calibration,0.9,original group,None,4953,1,0.0390625,0.9087421764587119,0.09125782354128811,-6.309307490409853e-06,0.021470573389864727,0.04093697430127151
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.9,calendar month,2021-05,922,1,0.0390625,0.9067245119305857,0.09327548806941431,-5.084056399132321e-05,0.02023454446854664,0.025209265159689603
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.9,calendar month,2021-06,4320,1,0.0390625,0.8534722222222222,0.14652777777777778,0.0,0.030410879629629628,0.07023972249500113
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.9,calendar month,2021-07,4464,1,0.0390625,0.22670250896057348,0.7732974910394266,-9.975638440860216e-05,0.2320561015905018,0.33745254999359364
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.9,calendar month,2021-08,201,1,0.0390625,0.07960199004975124,0.9203980099502488,0.0013603855721393036,0.3894978233830846,0.495678191628024
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.9,original group,None,9907,1,0.0390625,0.5603108912889876,0.4396891087110124,-2.2080347229231857e-05,0.12760863530836783,0.24188010063684087
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,calibration,0.95,calendar month,2021-04,1412,1,0.0625,0.9787535410764873,0.021246458923512748,1.106586402266289e-05,0.014097910764872521,0.03301496033970501
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,calibration,0.95,calendar month,2021-05,3541,1,0.0625,0.9494493081050551,0.05055069189494493,-1.3237785936176222e-05,0.024410477266308954,0.043697221892138566
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,calibration,0.95,original group,None,4953,1,0.0625,0.9578033515041389,0.04219664849586109,-6.309307490409853e-06,0.021470573389864727,0.04093697430127151
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.95,calendar month,2021-05,922,1,0.0625,0.9967462039045553,0.0032537960954446853,-5.084056399132321e-05,0.02023454446854664,0.025209265159689603
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.95,calendar month,2021-06,4320,1,0.0625,0.9398148148148148,0.06018518518518518,0.0,0.030410879629629628,0.07023972249500113
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.95,calendar month,2021-07,4464,1,0.0625,0.30622759856630827,0.6937724014336918,-9.975638440860216e-05,0.2320561015905018,0.33745254999359364
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.95,calendar month,2021-08,201,1,0.0625,0.11442786069651742,0.8855721393034826,0.0013603855721393036,0.3894978233830846,0.495678191628024
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,persistence,test,0.95,original group,None,9907,1,0.0625,0.6428787725850409,0.3571212274149591,-2.2080347229231857e-05,0.12760863530836783,0.24188010063684087
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,calibration,0.9,calendar month,2021-04,1412,1,0.1061200499534607,0.9652974504249292,0.034702549575070823,0.014274374811406176,0.020184393513092914,0.044914630790641716
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,calibration,0.9,calendar month,2021-05,3541,1,0.1061200499534607,0.8743292855125671,0.12567071448743292,0.04488964492454599,0.05198674640373401,0.09350123740594356
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,calibration,0.9,original group,None,4953,1,0.1061200499534607,0.9002624671916011,0.09973753280839895,0.03616185138532664,0.04292053960349472,0.08261522393824858
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,test,0.9,calendar month,2021-05,922,1,0.1061200499534607,0.8980477223427332,0.1019522776572668,0.03736290144138119,0.044926326818877343,0.07514817213046893
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,test,0.9,calendar month,2021-06,4320,1,0.1061200499534607,0.9064814814814814,0.09351851851851851,0.03159853032859111,0.050284490618785774,0.09042081541343984
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,test,0.9,calendar month,2021-07,4464,1,0.1061200499534607,0.4099462365591398,0.5900537634408602,-0.019578975668731128,0.20451911729109543,0.2962068210729626
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,test,0.9,calendar month,2021-08,201,1,0.1061200499534607,0.25870646766169153,0.7412935323383084,0.09616559551129887,0.27160203145511114,0.3403076666459897
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,test,0.9,original group,None,9907,1,0.1061200499534607,0.6688200262440699,0.33117997375593017,0.010384877708794022,0.12377272844555232,0.21441656372173365
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,xgboost,calibration,0.95,calendar month,2021-04,1412,1,0.2052161991596222,0.9865439093484419,0.013456090651558074,0.014274374811406176,0.020184393513092914,0.044914630790641716
