dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,event,pid,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,tuning,0,0.0,4951,1f232912d6eb43fc9b6cd763690fe75b9c524961b131da2a01b9c8f51a970ff3,c9958ea60d21084b02c7a0cb1a71850ce05c37b692c3311f0671d1cf0aa10c8d,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,started,20664,,,,,,,,,,,
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,tuning,0,0.0,4951,1f232912d6eb43fc9b6cd763690fe75b9c524961b131da2a01b9c8f51a970ff3,c9958ea60d21084b02c7a0cb1a71850ce05c37b692c3311f0671d1cf0aa10c8d,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,20664,src.attention_lstm.AttentionLSTM,12.313869099998556,497561600.0,616341504.0,521043968.0,654000128.0,118779904.0,616624128.0,4458696704.0,0.05,11.328125
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,tuning,0,1.0,9903,3ebd328bc03fe0f3de5093dc3fb5c3e5f9a604b2f064f4d8d516bb7044c4a61e,fe28597d34da76b08e3e61c14bd35efdc198619112aed30eee3edf6deecf2e73,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,started,20664,,,,,,,,,,,
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,tuning,0,1.0,9903,3ebd328bc03fe0f3de5093dc3fb5c3e5f9a604b2f064f4d8d516bb7044c4a61e,fe28597d34da76b08e3e61c14bd35efdc198619112aed30eee3edf6deecf2e73,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,20664,src.attention_lstm.AttentionLSTM,22.887167599998065,612978688.0,617623552.0,649748480.0,657035264.0,4644864.0,619687936.0,4359716864.0,0.05,22.171875
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,tuning,1,0.0,4951,1f232912d6eb43fc9b6cd763690fe75b9c524961b131da2a01b9c8f51a970ff3,c9958ea60d21084b02c7a0cb1a71850ce05c37b692c3311f0671d1cf0aa10c8d,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,20664,,,,,,,,,,,
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,tuning,1,0.0,4951,1f232912d6eb43fc9b6cd763690fe75b9c524961b131da2a01b9c8f51a970ff3,c9958ea60d21084b02c7a0cb1a71850ce05c37b692c3311f0671d1cf0aa10c8d,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,20664,src.attention_lstm.AttentionLSTM,18.16073189999588,587173888.0,619347968.0,616964096.0,657461248.0,32174080.0,619687936.0,4382588928.0,0.05,18.03125
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,tuning,1,1.0,9903,3ebd328bc03fe0f3de5093dc3fb5c3e5f9a604b2f064f4d8d516bb7044c4a61e,fe28597d34da76b08e3e61c14bd35efdc198619112aed30eee3edf6deecf2e73,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,20664,,,,,,,,,,,
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,tuning,1,1.0,9903,3ebd328bc03fe0f3de5093dc3fb5c3e5f9a604b2f064f4d8d516bb7044c4a61e,fe28597d34da76b08e3e61c14bd35efdc198619112aed30eee3edf6deecf2e73,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,20664,src.attention_lstm.AttentionLSTM,22.666393400002562,608612352.0,620306432.0,651210752.0,659341312.0,11694080.0,621289472.0,4623818752.0,0.05,22.203125
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,final_fit,0,,14858,f35c67953ff456373c6f4e0342cb8b2743bbf6675c96e7e7d901eb6824304e91,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,7.0,started,20664,,,,,,,,,,,
pleia_energy,1,2,42,kWh per 10 minutes,10,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,pleia_energy_h1_f2_s42_attention_lstm,final_fit,0,,14858,f35c67953ff456373c6f4e0342cb8b2743bbf6675c96e7e7d901eb6824304e91,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,7.0,complete,20664,src.attention_lstm.AttentionLSTM,14.567363800000749,614371328.0,620281856.0,653479936.0,659308544.0,5910528.0,621289472.0,4587323392.0,0.05,14.296875
