dataset,target,target_kind,units,sampling_freq,horizon_steps,horizon_minutes,model,mae,mae_ci_low,mae_ci_high,rmse,rmse_ci_low,rmse_ci_high
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,persistence,0.202601899485556,0.1904988622872971,0.214300306687772,0.3253274506378214,0.3029355318301916,0.3445350064526851
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,seasonal_naive,1.476810447170558,1.3465984863474474,1.5925682627621682,2.1972867032664185,2.0039490015676504,2.337684703653098
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,xgboost,0.3559210476688495,0.3371275542322053,0.3737445960084486,0.505340022195329,0.474181925255166,0.5310187804206432
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,attention_lstm,1.0366382144117336,0.9863140060932778,1.0964399942287495,1.3239921496941025,1.2533238173301775,1.3981326401449157
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,persistence,0.3750940035622403,0.3451828121907778,0.3973577577676628,0.6058173361381183,0.5509769192892012,0.6538266800713459
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,seasonal_naive,1.4770631308133784,1.3463823471205223,1.590591480308727,2.197501865042041,2.007111039700688,2.339274777900121
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,xgboost,0.5701231844562505,0.5395602880410338,0.6002400803108298,0.7787369175669497,0.7311601973852889,0.8277045305441072
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,attention_lstm,1.0998896997611451,1.0407291663096443,1.168700929122138,1.3993148658062644,1.3244576134993258,1.4828995097361195
