dataset,target,target_kind,units,sampling_freq,horizon_steps,horizon_minutes,point_model,applicable,note,mae,rmse,pct_mae_improvement,pct_rmse_improvement,n_seeds,n_test,mae_std,rmse_std,seeds_used
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,persistence,True,,0.202601899485556,0.3253274506378214,0.0,0.0,1,10108,,,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,seasonal_naive,True,,1.476810447170558,2.1972867032664185,-628.9223106597,-575.4077158132593,1,10108,,,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,xgboost,True,,0.3559210476688495,0.505340022195329,-75.67507934160508,-55.3327335902899,2,10108,0.0039698978823355,0.0037233700033367,"42,43"
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,1,10.0,attention_lstm,True,,1.0366382144117336,1.3239921496941025,-411.6626334915671,-306.9721590042116,1,10108,0.0,0.0,42
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,persistence,True,,0.3750940035622403,0.6058173361381183,0.0,0.0,1,10106,,,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,seasonal_naive,True,,1.4770631308133784,2.197501865042041,-293.7847890890864,-262.7334072429119,1,10106,,,
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,xgboost,True,,0.5701231844562505,0.7787369175669497,-51.99474772772488,-28.543188039341302,2,10106,0.0328859769540707,0.0259773058625461,"42,43"
pleia,B-room11-V2,temperature,degC,0 days 00:10:00,3,30.0,attention_lstm,True,,1.0998896997611451,1.3993148658062644,-193.2304140603617,-130.97966702742875,1,10106,0.0,0.0,42
