dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
pleia_energy,6,0,42,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.14409564537289332,3.4910117759006383,29710,9904,9909,0,,0.0,0.00025090000417549163,0.003210100010619499,0.002674699993804097,256,3704714.556007796,385585152,385679360,341512192,0.0,0,0,0,complete
pleia_energy,6,0,42,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.11576913134089174,2.475600688881363,29710,9904,9909,0,,3.3485597999970196,0.7929659999936121,0.05913870000222232,0.061322000008658506,256,161589.64154138605,388341760,508329984,531607552,3.671875,4,1,0,complete
pleia_energy,6,0,42,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,0.12123720842330989,2.477107897546134,29710,9904,9909,0,6.0,69.1571716000035,17.517592799995327,0.2597588999924483,0.2567220000055386,256,38598.17234123379,501260288,628514816,667185152,85.84375,4,1,0,complete
