model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,3927,7667,3536,1.0,0.921612103821573,2.0,3.0014347202295553,0,True
persistence,0.95,3927,7667,3732,1.5,0.9641319942611191,3.0,3.8623972870744745,0,True
xgboost,0.9,3927,7667,3536,0.6557647705078118,0.6488848310943003,1.3115295410156236,5.82913282301617,0,True
xgboost,0.95,3927,7667,3732,1.312711334228517,0.8573105517151428,2.625422668457034,5.792672054220609,0,True
attention_lstm,0.9,3927,7667,3536,0.8638568878173842,0.10329985652797705,1.7277137756347685,47.02525856025031,0,True
attention_lstm,0.95,3927,7667,3732,0.9723102569580071,0.11503847658797443,1.9446205139160142,88.67572268377428,0,True
