control_id,rule_id,channel,conditional_context_macro,status,supported_strata,inference_status,endpoint
quantile_static,30min_3of3,combined,0.3171168045414141,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,30min_3of3,numerical_only,0.48868625565086515,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,360min_4of36,availability_only,0.0625634927072711,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,360min_4of36,combined,0.05071650050351094,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,360min_4of36,numerical_only,0.04583453473861965,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of6,availability_only,0.0625634927072711,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of6,combined,0.24285291663712855,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,60min_4of6,numerical_only,0.32608123351546975,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,availability_only,0.2857142857142857,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,combined,0.4008191936735758,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
quantile_static,single_sample,numerical_only,0.5747739881156875,supported_point_estimate,21,single_model_seed_descriptive,C_effective_fault_conditional_context
