dataset,outer_fold,model_seed,control_id,rule_id,channel,group_id,original_segment_id,eligible_rows,asset_days,episodes,episodes_per_asset_day,alert_rows,time_in_alert_days
pleia,2,45,persistence_static,30min_3of3,numerical_only,None,None:segment:0,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555
pleia,2,45,persistence_static,30min_3of3,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,30min_3of3,combined,None,None:segment:0,9907,68.79861111111111,8,0.11628141717977188,8,0.05555555555555555
pleia,2,45,persistence_static,60min_4of6,numerical_only,None,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221
pleia,2,45,persistence_static,60min_4of6,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,60min_4of6,combined,None,None:segment:0,9907,68.79861111111111,7,0.10174624003230039,14,0.09722222222222221
pleia,2,45,persistence_static,180min_3of18,numerical_only,None,None:segment:0,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555
pleia,2,45,persistence_static,180min_3of18,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,180min_3of18,combined,None,None:segment:0,9907,68.79861111111111,56,0.8139699202584031,620,4.305555555555555
pleia,2,45,persistence_static,360min_4of36,numerical_only,None,None:segment:0,9907,68.79861111111111,48,0.6976885030786313,990,6.875
pleia,2,45,persistence_static,360min_4of36,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia,2,45,persistence_static,360min_4of36,combined,None,None:segment:0,9907,68.79861111111111,48,0.6976885030786313,990,6.875
