dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
pleia,3,0,44,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.3773493489451903,0.6099061114818022,29715,9906,9907,0,,0.0,0.0002922999847214669,0.002949999994598329,0.002802500006509945,256,3535057.9757312997,391520256,391667712,347545600,0.0,0,0,0,complete
pleia,3,0,44,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.5161308997452555,0.6938016569275561,29715,9906,9907,0,,4.211521799996262,0.9401644000026863,0.07544240000424907,0.07460590000846423,256,132791.10631834783,394907648,516161536,538947584,4.109375,4,1,0,complete
pleia,3,0,44,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,0.6046275843016444,0.8355271909088106,29715,9906,9907,0,23.0,206.65355320001254,69.98738810000941,0.25319459999445826,0.2546945000067353,256,38897.581218824955,507699200,634040320,670216192,272.0625,4,1,0,complete
