model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.14014969998970628,493219840,494153728,449687552,449736704,933888,1034113024,4492423168,0.05,0.125
persistence,tuning,False,0.0007432999991578981,452714496,452730880,407580672,407613440,16384,1034293248,4451250176,0.05,0.0
persistence,final_fit,False,0.00035930000012740493,452730880,452730880,407613440,407613440,0,1034293248,4451250176,0.05,0.0
persistence,calibration,False,0.0068103999947197735,452730880,453316608,407613440,408178688,585728,1034293248,4451201024,0.05,0.0
persistence,inference,False,0.01280100000440143,453316608,453316608,408178688,408178688,0,1034293248,4451201024,0.05,0.015625
persistence,artifact_serialization,False,0.0008178999996744096,458293248,458309632,413913088,413945856,16384,1034293248,4447776768,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,1.1438064000103623,532131840,626864128,490971136,650162176,94732288,1034113024,4360806400,0.05,1.125
xgboost,tuning,False,6.427927500000806,455262208,574070784,410812416,594960384,118808576,1034293248,4294868992,0.05,6.21875
xgboost,final_fit,False,2.025735299990629,564330496,574267392,584949760,594923520,9936896,1034293248,4311769088,0.05,1.984375
xgboost,calibration,False,0.1628398000029847,561262592,561319936,583704576,583761920,57344,1034293248,4344045568,0.05,0.140625
xgboost,inference,False,0.3211594999884255,561319936,561352704,583745536,583778304,32768,1034293248,4343885824,0.05,0.328125
xgboost,artifact_serialization,False,0.005153199992491864,571461632,573468672,592945152,594788352,2007040,1034293248,4334923776,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,2.1942729000002146,633278464,650149888,655118336,691826688,16871424,1034113024,4346327040,0.05,2.15625
attention_lstm,tuning,False,194.0276326000021,564801536,683544576,587227136,722591744,118743040,1034293248,4156346368,0.05,190.125
attention_lstm,final_fit,False,50.9113578999968,634212352,675688448,678821888,726355968,41476096,1034293248,4327260160,0.05,49.9375
attention_lstm,calibration,False,0.6599244999961229,674942976,675454976,726290432,728190976,512000,1034293248,4369682432,0.05,0.640625
attention_lstm,inference,False,1.3960809999989579,675454976,676249600,728190976,728973312,794624,1034293248,4371906560,0.05,1.359375
attention_lstm,artifact_serialization,False,0.004551899997750297,675024896,675180544,732622848,732655616,155648,1034293248,4374228992,0.05,0.0
