model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,0.0390625,0.5607146462097506,0.078125,2.156516541334411,64,True
persistence,0.95,4951,9907,4705,0.0625,0.6406581205208438,0.125,3.899036035126675,80,True
xgboost,0.9,4951,9907,4457,0.08863195776939392,0.6616533764005249,0.17726391553878784,1.721472655559953,159,True
xgboost,0.95,4951,9907,4705,0.12362517416477203,0.7303926516604421,0.24725034832954407,2.914543624129172,2939,True
attention_lstm,0.9,4951,9907,4457,0.10661545395851135,0.5892803068537398,0.2132309079170227,1.8033140359702668,0,True
attention_lstm,0.95,4951,9907,4705,0.13768282532691956,0.6870899364085999,0.2753656506538391,3.010165868035787,375,True
