model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,1.3000000000000007,0.9193499545775714,2.6000000000000014,3.6683355203391548,0,True
persistence,0.95,4951,9907,4705,1.6000000000000014,0.95306349046129,3.2000000000000033,4.51422226708388,0,True
xgboost,0.9,4951,9907,4457,2.766347503662111,0.2445745432522459,5.532695007324222,40.75229083048029,0,True
xgboost,0.95,4951,9907,4705,3.1516971588134766,0.31079035025739377,6.303394317626953,65.60955215528027,0,True
attention_lstm,0.9,4951,9907,4457,3.156301879882811,0.20934692641566569,6.312603759765622,37.03828693488853,0,True
attention_lstm,0.95,4951,9907,4705,3.542163848876953,0.2748561623094781,7.084327697753906,56.822748299141686,0,True
