model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_h6_f2_s42_xgboost,tuning,0,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.4574030000003404,390578176,496467968,348266496,518619136,105889792,1244151808,4985384960,0.05,0.4375
xgboost,pleia_h6_f2_s42_xgboost,tuning,0,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.4979246000002604,495607808,498454528,517537792,520523776,2846720,1244151808,4990443520,0.05,0.484375
xgboost,pleia_h6_f2_s42_xgboost,tuning,1,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.5194920999929309,496517120,501075968,518574080,523108352,4558848,1244151808,4986605568,0.05,0.5
xgboost,pleia_h6_f2_s42_xgboost,tuning,1,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.7830601000023307,501104640,504406016,523075584,526376960,3301376,1244151808,4975730688,0.05,0.75
xgboost,pleia_h6_f2_s42_xgboost,final_fit,0,,14850,6a1d8d5428c47d27c6ee1d60ccc5becfe360e89276cc4e3214aa77dfa56a2f9f,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,xgboost.sklearn.XGBRegressor,0.6783144000000902,501108736,504766464,523075584,526802944,3657728,1244151808,4985446400,0.05,0.65625
attention_lstm,pleia_h6_f2_s42_attention_lstm,tuning,0,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,src.attention_lstm.AttentionLSTM,11.99659299999621,501129216,620871680,523268096,656494592,119742464,1244151808,4867362816,0.05,11.6875
attention_lstm,pleia_h6_f2_s42_attention_lstm,tuning,0,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,src.attention_lstm.AttentionLSTM,20.27830570000515,617238528,632938496,653225984,668946432,15699968,1244151808,4868202496,0.05,20.109375
attention_lstm,pleia_h6_f2_s42_attention_lstm,tuning,1,0.0,4944,bbdb67836016cd321bc4034204ba1fbee44cc0ed367c6df732737d0ae34fb25b,d0148356d1059b6d860915c341aa4d49738e7333beea12b06c81c2d6db2efed5,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,src.attention_lstm.AttentionLSTM,13.741407800000161,604315648,627388416,630677504,662626304,23072768,1244151808,4814692352,0.05,13.4375
attention_lstm,pleia_h6_f2_s42_attention_lstm,tuning,1,1.0,9888,808625e98a9827f0b336a33a1d4df778e10b653971e176b745ab026b955b2088,6a65c1b05e74d0a66db9f9ecd008e0b6a503b43d0c28174b5595f0d87b9c5628,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,src.attention_lstm.AttentionLSTM,29.01865440000256,595873792,633835520,622108672,668975104,37961728,1244151808,4843868160,0.05,28.15625
attention_lstm,pleia_h6_f2_s42_attention_lstm,final_fit,1,,14850,6a1d8d5428c47d27c6ee1d60ccc5becfe360e89276cc4e3214aa77dfa56a2f9f,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,12.0,src.attention_lstm.AttentionLSTM,25.124455400000443,628674560,628674560,663973888,663973888,0,1244151808,4838555648,0.05,24.578125
