model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,bdg2_h3_f2_s44_xgboost,tuning,0,0.0,17073,5521ac7da5fa1bd075a874cf11f0a983276738dc93321f7e467834df6242667a,373ee6b3fe53cc58ef6a0664e68c977e5db574fd3a9777893e3aa8d51b0494b0,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.885663699998986,456552448,559607808,413679616,581873664,103055360,1031667712,4318683136,0.05,0.828125
xgboost,bdg2_h3_f2_s44_xgboost,tuning,0,1.0,34268,10d73e9a9a00e7458c311fbc0391a54577cd4e49e1d03a06dc8aa8ccb402b54c,5c26c627b464dd7051cdeef687352e861fd9d291edc41318dbbd41127f16c493,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,1.4352476000058232,556142592,569049088,578183168,591265792,12906496,1031667712,4304273408,0.05,1.328125
xgboost,bdg2_h3_f2_s44_xgboost,tuning,1,0.0,17073,5521ac7da5fa1bd075a874cf11f0a983276738dc93321f7e467834df6242667a,373ee6b3fe53cc58ef6a0664e68c977e5db574fd3a9777893e3aa8d51b0494b0,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,1.1185507999907713,553009152,564826112,575422464,587018240,11816960,1031667712,4273762304,0.05,1.09375
xgboost,bdg2_h3_f2_s44_xgboost,tuning,1,1.0,34268,10d73e9a9a00e7458c311fbc0391a54577cd4e49e1d03a06dc8aa8ccb402b54c,5c26c627b464dd7051cdeef687352e861fd9d291edc41318dbbd41127f16c493,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,1.8165176000038628,560496640,573652992,582602752,596000768,13156352,1031667712,4256731136,0.05,1.734375
xgboost,bdg2_h3_f2_s44_xgboost,final_fit,0,,51634,34d09c504dadbc047c0332a8cedba17e646d848483d248a9841d5197d779a02a,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,2.01072920000297,564559872,580509696,585998336,602484736,15949824,1031667712,4277223424,0.05,1.90625
attention_lstm,bdg2_h3_f2_s44_attention_lstm,tuning,0,0.0,17073,5521ac7da5fa1bd075a874cf11f0a983276738dc93321f7e467834df6242667a,373ee6b3fe53cc58ef6a0664e68c977e5db574fd3a9777893e3aa8d51b0494b0,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,98.28512670000782,563486720,674021376,587001856,711065600,110534656,1031667712,4039729152,0.05,94.375
attention_lstm,bdg2_h3_f2_s44_attention_lstm,tuning,0,1.0,34268,10d73e9a9a00e7458c311fbc0391a54577cd4e49e1d03a06dc8aa8ccb402b54c,5c26c627b464dd7051cdeef687352e861fd9d291edc41318dbbd41127f16c493,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,119.91589139999996,643166208,678703104,674041856,717832192,35536896,1031667712,4713385984,0.05,117.375
attention_lstm,bdg2_h3_f2_s44_attention_lstm,tuning,1,0.0,17073,5521ac7da5fa1bd075a874cf11f0a983276738dc93321f7e467834df6242667a,373ee6b3fe53cc58ef6a0664e68c977e5db574fd3a9777893e3aa8d51b0494b0,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,38.24017200000526,668901376,679493632,712507392,721022976,10592256,1031667712,5029445632,0.05,37.421875
attention_lstm,bdg2_h3_f2_s44_attention_lstm,tuning,1,1.0,34268,10d73e9a9a00e7458c311fbc0391a54577cd4e49e1d03a06dc8aa8ccb402b54c,5c26c627b464dd7051cdeef687352e861fd9d291edc41318dbbd41127f16c493,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,119.53271939999831,668192768,683130880,711122944,722505728,14938112,1031667712,4964392960,0.05,116.53125
attention_lstm,bdg2_h3_f2_s44_attention_lstm,final_fit,0,,51634,34d09c504dadbc047c0332a8cedba17e646d848483d248a9841d5197d779a02a,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,22.0,src.attention_lstm.AttentionLSTM,164.25996640000085,670416896,684412928,715960320,723165184,13996032,1031667712,5024972800,0.05,160.078125
