dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
rico,15,2,43,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.20938179183772038,0.33076021266260025,12322,4242,8282,0,,0.0,0.00039180000021588057,0.0025613000034354627,0.004588899988448247,256,1804789.8234540927,432910336,433205248,387018752,0.0,0,0,0,complete
rico,15,2,43,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,0.383518598022682,0.5478541777805537,12322,4242,8282,0,,3.3065476000047056,0.7891462999978103,0.06465300000854768,0.13884970000071917,256,59647.230062125476,438738944,547782656,564944896,4.25,4,1,0,complete
rico,15,2,43,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,2.8085448794997103,3.194394953123783,12322,4242,8282,0,6.0,54.55791780000436,10.874750499991933,0.18305929999041837,0.34398210000654217,256,24076.83423016048,539140096,650813440,683692032,65.203125,4,1,0,complete
