horizon,inner_fold,candidate_id,channel,train_window_mean,train_window_std,validation_origin_z_mean,validation_origin_z_min,validation_origin_z_max,validation_fraction_abs_z_above_5
3,1,1,hour_sin,0.0020891731368670122,0.7070148041620439,-0.004356240335348173,-1.4173524616992232,1.4114426190069103,0.0
3,1,1,hour_cos,0.0010302661765454076,0.7071949070806559,0.002392276925015285,-1.4154941673842927,1.412580497712099,0.0
3,1,1,dow_sin,-0.01319480917623996,0.7057586807408545,0.009748612734199955,-1.3626939622419973,1.4000858060444397,0.0
3,1,1,dow_cos,0.005117307045205245,0.7083109374414814,-0.027875012717834956,-1.2792209025842263,1.4045846821855534,0.0
6,0,0,target,20.013173188326,2.2609215347441887,0.9652796053273038,-2.2173140957292063,4.240229944215391,0.0
6,0,0,tmed,13.128867753154944,4.952609539122884,0.7853030484566634,-2.125923266381112,4.4968482972045924,0.0
6,0,0,hrmed,60.10623677387728,19.692732713654788,-0.04633746922021432,-2.427608056143165,1.5383220395306623,0.0
6,0,0,radmed,131.20599385073004,210.6160597425938,0.5195683135140222,-0.6229629118077917,4.73750200895759,0.0
6,0,0,V4,0.014751945033848642,0.12055838897217792,0.0687246989798916,-0.12236348842761202,8.172372436011266,0.023037284025462262
6,0,0,V12,27.0,1.0,-0.08911791451955138,-1.0,0.0,0.0
6,0,0,V5_0,0.9852480549661513,0.12055838897217834,-0.06872469897989106,-8.172372436011237,0.122363488427612,0.023037284025462262
6,0,0,V5_1,0.014751945033848642,0.12055838897217792,0.0687246989798916,-0.12236348842761202,8.172372436011266,0.023037284025462262
6,0,0,V5_2,0.0,1.0,0.0,0.0,0.0,0.0
6,0,0,hour_sin,0.003324844112689957,0.7064275684991813,-0.0018791265184190963,-1.420279854372434,1.4108667333082219,0.0
6,0,0,hour_cos,7.25483565670415e-05,0.7077775262130163,0.00392779088122569,-1.4129758452595742,1.41277084198134,0.0
6,0,0,dow_sin,-0.011056751916176553,0.7080731981054226,-0.007722067729538992,-1.3612591930954514,1.3924897267345182,0.0
6,0,0,dow_cos,0.012854752248527427,0.705935435719136,-0.02170497840760531,-1.294486089902233,1.3983506108400245,0.0
6,0,1,target,20.013173188326,2.2609215347441887,0.9652796053273038,-2.2173140957292063,4.240229944215391,0.0
6,0,1,tmed,13.128867753154944,4.952609539122884,0.7853030484566634,-2.125923266381112,4.4968482972045924,0.0
6,0,1,hrmed,60.10623677387728,19.692732713654788,-0.04633746922021432,-2.427608056143165,1.5383220395306623,0.0
6,0,1,radmed,131.20599385073004,210.6160597425938,0.5195683135140222,-0.6229629118077917,4.73750200895759,0.0
6,0,1,V4,0.014751945033848642,0.12055838897217792,0.0687246989798916,-0.12236348842761202,8.172372436011266,0.023037284025462262
6,0,1,V12,27.0,1.0,-0.08911791451955138,-1.0,0.0,0.0
6,0,1,V5_0,0.9852480549661513,0.12055838897217834,-0.06872469897989106,-8.172372436011237,0.122363488427612,0.023037284025462262
6,0,1,V5_1,0.014751945033848642,0.12055838897217792,0.0687246989798916,-0.12236348842761202,8.172372436011266,0.023037284025462262
6,0,1,V5_2,0.0,1.0,0.0,0.0,0.0,0.0
6,0,1,hour_sin,0.003324844112689957,0.7064275684991813,-0.0018791265184190963,-1.420279854372434,1.4108667333082219,0.0
6,0,1,hour_cos,7.25483565670415e-05,0.7077775262130163,0.00392779088122569,-1.4129758452595742,1.41277084198134,0.0
6,0,1,dow_sin,-0.011056751916176553,0.7080731981054226,-0.007722067729538992,-1.3612591930954514,1.3924897267345182,0.0
6,0,1,dow_cos,0.012854752248527427,0.705935435719136,-0.02170497840760531,-1.294486089902233,1.3983506108400245,0.0
6,1,0,target,21.101738960184225,2.8737839996400845,2.725180780434358,0.24297590805842506,4.279466573421986,0.0
