dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,43,1,0.9,quantile_uncalibrated,native,34640,0.8234411085450346,-0.07655889145496542,0.07655889145496542,67.6590300315405,119.36266865343553,17.31034117727246,35.84409853949581,599630.218380718,44505451.219778724,2343708.8002925627,4134722.8421550067,28524,34640,0,0,complete
bdg2,2,43,1,0.9,cqr,native,34640,0.8854792147806004,-0.01452078521939959,0.01452078521939959,71.94896198302813,118.16901112415852,17.31034117727246,35.84409853949581,599630.218380718,44505451.219778724,2492312.0430920944,4093374.545340851,30673,34640,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_static,native,34640,0.8970554272517322,-0.0029445727482678707,0.0029445727482678707,99.65842154947924,185.11256871041408,23.103170808342963,38.55200056759206,800293.8368010002,51483933.74253175,3452167.722473961,6412299.380128744,31074,34640,0,0,complete
bdg2,2,43,1,0.9,recentred_enbpi_updated,native,34640,0.9022517321016166,0.002251732101616555,0.002251732101616555,85.67112256590646,134.3468783788395,23.103170808342963,38.55200056759206,800293.8368010002,51483933.74253175,2967647.685683,4653775.867043001,31254,34640,0,0,complete
bdg2,2,43,1,0.9,dscp,native,34590,0.9014165943914426,0.0014165943914425938,0.0014165943914425938,82.70935642572194,151.70324705510222,17.757091956644476,34.95374732587911,614217.8107803324,42260832.39887925,2860916.6387657216,5247415.315635986,31180,34590,0,0,complete
bdg2,2,43,1,0.95,quantile_uncalibrated,native,34640,0.8834295612009238,-0.0665704387990762,0.0665704387990762,89.31265795223725,156.484394846319,17.31034117727246,35.84409853949581,599630.218380718,44505451.219778724,3093790.471465498,5420619.43747649,30602,34640,0,0,complete
bdg2,2,43,1,0.95,cqr,native,34640,0.9504041570438799,0.0004041570438799713,0.0004041570438799713,98.408643094416,154.37015639768177,17.31034117727246,35.84409853949581,599630.218380718,44505451.219778724,3408875.3967905706,5347382.217615697,32922,34640,0,0,complete
bdg2,2,43,1,0.95,recentred_enbpi_static,native,34640,0.9448903002309469,-0.0051096997690530666,0.0051096997690530666,142.4620081380212,248.56832005452424,23.103170808342963,38.55200056759206,800293.8368010002,51483933.74253175,4934883.961901054,8610406.60668872,32731,34640,0,0,complete
bdg2,2,43,1,0.95,recentred_enbpi_updated,native,34640,0.9510392609699769,0.001039260969976974,0.001039260969976974,117.59731240418591,169.34748376677248,23.103170808342963,38.55200056759206,800293.8368010002,51483933.74253175,4073570.901681,5866196.837680999,32944,34640,0,0,complete
bdg2,2,43,1,0.95,dscp,native,34590,0.9457068516912402,-0.004293148308759709,0.004293148308759709,115.26204637898358,202.8427793390705,17.757091956644476,34.95374732587911,614217.8107803324,42260832.39887925,3986914.184249042,7016331.737338448,32712,34590,0,0,complete
bdg2,2,43,3,0.9,quantile_uncalibrated,native,34640,0.8143187066974595,-0.08568129330254048,0.08568129330254048,98.56735162473345,175.227269822192,26.08522524561147,54.22059477059794,903592.2025079812,101837197.16168888,3414373.060280767,6069872.626640731,28208,34640,0,0,complete
bdg2,2,43,3,0.9,cqr,native,34640,0.86864896073903,-0.03135103926097005,0.03135103926097005,105.06589337937197,172.85372935772074,26.08522524561147,54.22059477059794,903592.2025079812,101837197.16168888,3639482.546661445,5987653.184951446,30090,34640,0,0,complete
bdg2,2,43,3,0.9,recentred_enbpi_static,native,34640,0.9032909930715936,0.0032909930715935287,0.0032909930715935287,152.76510266113291,273.8905035635511,32.16427927918591,56.33919745334923,1114170.634231,109951003.07797405,5291783.156181644,9487567.04344141,31290,34640,0,0,complete
bdg2,2,43,3,0.9,recentred_enbpi_updated,native,34640,0.9055138568129331,0.005513856812933038,0.005513856812933038,131.89060476027714,197.141999434642,32.16427927918591,56.33919745334923,1114170.634231,109951003.07797405,4568690.548896,6828998.860415999,31367,34640,0,0,complete
bdg2,2,43,3,0.9,dscp,native,34590,0.8909511419485401,-0.00904885805145994,0.00904885805145994,124.62118675225707,238.50063360826869,28.576279177826148,54.141894830239174,988453.4967610064,101395215.79522221,4310646.849760572,8249736.916510014,30818,34590,0,0,complete
bdg2,2,43,3,0.95,quantile_uncalibrated,native,34640,0.8696304849884526,-0.08036951501154732,0.08036951501154732,121.29374747991606,223.2486086569141,26.08522524561147,54.22059477059794,903592.2025079812,101837197.16168888,4201615.412704293,7733331.803875504,30124,34640,0,0,complete
