left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,22289,7430,2021-01-07 23:50:00,2021-06-11 18:30:00,2021-06-11 18:40:00,2021-06-11 18:50:00,2021-08-02 09:00:00,2021-06-11 19:00:00,2021-08-02 09:10:00,0,0,,0,f1d706efa5c2655d6ef348d25bc102c124583aaffe33d5a6b50fc2b67ff872f2,9c360aca5b71da423ffaf9138f7f64d749447e9d8487e7c6abee5f77833d1e98
calibration,test,7430,9907,2021-06-11 18:50:00,2021-08-02 09:00:00,2021-08-02 09:10:00,2021-08-02 09:20:00,2021-10-10 04:20:00,2021-08-02 09:30:00,2021-10-10 04:30:00,0,0,,0,9c360aca5b71da423ffaf9138f7f64d749447e9d8487e7c6abee5f77833d1e98,42d0c4713c5ecaaa74c82362a9855bbff73541096b246a9001cff04c23ca9dac
inner0_train,inner0_validation,7428,7429,2021-01-07 23:50:00,2021-02-28 13:40:00,2021-02-28 13:50:00,2021-02-28 14:00:00,2021-04-21 04:00:00,2021-02-28 14:10:00,2021-04-21 04:10:00,0,0,,0,6f633f61610a13b2ace35834309ad46f4537dafcfad012aa586471a53703240f,211380c3ef27978932fafccf20adcda8671378292a1e7547da8ee3ce0395e396
inner1_train,inner1_validation,14857,7430,2021-01-07 23:50:00,2021-04-21 04:00:00,2021-04-21 04:10:00,2021-04-21 04:20:00,2021-06-11 18:30:00,2021-04-21 04:30:00,2021-06-11 18:40:00,0,0,,0,1cc900f6721fe5f10411f4947fb952dcae571e1380598210c6cbf50cc66e5a52,d358e2c75989f542a561267493ebd2ba87d7f0b3632200291345cd95802720b4
