model_seed,control_id,rule_id,channel,conditional_context_detection,restricted_ttd_equal_stratum_minutes,detected,misses,detected_delay_median_minutes,detected_delay_q90_minutes,supported_strata,original_eligible_rows,original_asset_days,background_episodes,background_episodes_per_asset_day,alert_rows,time_in_alert_days,fraction_time_in_alert
42,persistence_static,single_sample,availability_only,0.2857142857142857,82.4297268907563,702,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
42,persistence_static,single_sample,combined,0.8635425420168067,36.2421743697479,2357,385,20.0,60.0,21,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443,0.3571212274149591
42,persistence_static,single_sample,numerical_only,0.7389478291316528,48.85704656862745,2056,686,20.0,60.0,21,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443,0.3571212274149591
42,quantile_static,180min_3of18,availability_only,0.1261221988795518,99.70331757703082,349,2393,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
42,quantile_static,180min_3of18,combined,0.49831932773109244,69.49893207282913,1369,1373,20.0,60.0,21,9907,68.79861111111111,227,3.2994852124760268,4367,30.326388888888886,0.44079943474311084
42,quantile_static,180min_3of18,numerical_only,0.40147846638655466,80.00130427170869,1121,1621,30.0,80.0,21,9907,68.79861111111111,227,3.2994852124760268,4367,30.326388888888886,0.44079943474311084
42,quantile_static,30min_3of3,availability_only,0.10777223389355742,100.96954656862744,303,2439,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
42,quantile_static,30min_3of3,combined,0.3961475840336135,78.67806372549019,1112,1630,30.0,50.0,21,9907,68.79861111111111,63,0.9157161602907035,114,0.7916666666666666,0.011507015241748257
42,quantile_static,30min_3of3,numerical_only,0.2710416666666666,89.59152661064427,769,1973,30.0,80.0,21,9907,68.79861111111111,63,0.9157161602907035,114,0.7916666666666666,0.011507015241748257
42,quantile_static,360min_4of36,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
42,quantile_static,360min_4of36,combined,0.29210959383753493,87.08368347338936,800,1942,20.0,70.0,21,9907,68.79861111111111,115,1.6715453719592206,6209,43.11805555555555,0.6267285757545169
42,quantile_static,360min_4of36,numerical_only,0.2245737044817927,93.88340336134453,625,2117,30.0,86.00000000000023,21,9907,68.79861111111111,115,1.6715453719592206,6209,43.11805555555555,0.6267285757545169
42,quantile_static,60min_4of6,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
42,quantile_static,60min_4of6,combined,0.3747303921568627,82.83641456582635,1045,1697,30.0,70.0,21,9907,68.79861111111111,130,1.8895730291712929,385,2.673611111111111,0.03886141112344806
42,quantile_static,60min_4of6,numerical_only,0.2630663515406162,92.12696953781513,742,2000,30.0,90.0,21,9907,68.79861111111111,130,1.8895730291712929,385,2.673611111111111,0.03886141112344806
42,quantile_static,single_sample,availability_only,0.2857142857142857,82.4297268907563,702,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
42,quantile_static,single_sample,combined,0.8907344187675073,32.639478291316536,2430,312,10.0,60.0,21,9907,68.79861111111111,1217,17.689310588472797,1574,10.930555555555555,0.15887756132027858
42,quantile_static,single_sample,numerical_only,0.7995211834733893,47.77714460784315,2207,535,20.0,80.0,21,9907,68.79861111111111,1217,17.689310588472797,1574,10.930555555555555,0.15887756132027858
43,cqr_rolling,180min_3of18,availability_only,0.1261221988795518,99.70331757703082,349,2393,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_rolling,180min_3of18,combined,0.37469887955182074,81.018968837535,1042,1700,30.0,70.0,21,9907,68.79861111111111,89,1.2936307661249622,999,6.9375,0.10083779146058341
43,cqr_rolling,180min_3of18,numerical_only,0.27401960784313734,90.57443102240896,770,1972,30.0,90.0,21,9907,68.79861111111111,89,1.2936307661249622,999,6.9375,0.10083779146058341
43,cqr_rolling,30min_3of3,availability_only,0.10777223389355742,100.96954656862744,303,2439,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_rolling,30min_3of3,combined,0.33561624649859945,82.60636379551822,946,1796,30.0,40.0,21,9907,68.79861111111111,9,0.13081659432724335,11,0.07638888888888888,0.0011103260320985161
43,cqr_rolling,30min_3of3,numerical_only,0.21240458683473387,93.00577731092437,602,2140,30.0,50.0,21,9907,68.79861111111111,9,0.13081659432724335,11,0.07638888888888888,0.0011103260320985161
43,cqr_rolling,360min_4of36,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_rolling,360min_4of36,combined,0.28644520308123245,87.82072829131653,801,1941,30.0,60.0,21,9907,68.79861111111111,70,1.017462400323004,1715,11.909722222222221,0.17310992227717772
43,cqr_rolling,360min_4of36,numerical_only,0.21183560924369746,94.734550070028,600,2142,30.0,90.0,21,9907,68.79861111111111,70,1.017462400323004,1715,11.909722222222221,0.17310992227717772
43,cqr_rolling,60min_4of6,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_rolling,60min_4of6,combined,0.290640756302521,88.78677345938377,815,1927,30.0,50.0,21,9907,68.79861111111111,12,0.17442212576965782,24,0.16666666666666666,0.0024225295245785807
43,cqr_rolling,60min_4of6,numerical_only,0.19755689775910362,96.17429971988797,559,2183,30.0,70.0,21,9907,68.79861111111111,12,0.17442212576965782,24,0.16666666666666666,0.0024225295245785807
43,cqr_rolling,single_sample,availability_only,0.2857142857142857,82.4297268907563,702,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_rolling,single_sample,combined,0.8210565476190478,37.971034663865545,2231,511,10.0,60.0,21,9907,68.79861111111111,469,6.816998082164126,518,3.597222222222222,0.052286262238821025
43,cqr_rolling,single_sample,numerical_only,0.6741999299719887,56.52587535014004,1872,870,20.0,70.0,21,9907,68.79861111111111,469,6.816998082164126,518,3.597222222222222,0.052286262238821025
43,cqr_static,180min_3of18,availability_only,0.1261221988795518,99.70331757703082,349,2393,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_static,180min_3of18,combined,0.3128475140056023,85.57378326330532,874,1868,30.0,70.0,21,9907,68.79861111111111,140,2.034924800646008,3995,27.743055555555554,0.40325022711214287
43,cqr_static,180min_3of18,numerical_only,0.24186712184873949,92.58828781512605,677,2065,30.0,80.0,21,9907,68.79861111111111,140,2.034924800646008,3995,27.743055555555554,0.40325022711214287
43,cqr_static,30min_3of3,availability_only,0.10777223389355742,100.96954656862744,303,2439,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_static,30min_3of3,combined,0.38742734593837536,81.05794817927169,1086,1656,30.0,80.0,21,9907,68.79861111111111,106,1.5407287776319774,186,1.2916666666666665,0.018774603815483997
43,cqr_static,30min_3of3,numerical_only,0.27188550420168067,91.51386554621848,767,1975,30.0,90.0,21,9907,68.79861111111111,106,1.5407287776319774,186,1.2916666666666665,0.018774603815483997
43,cqr_static,360min_4of36,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_static,360min_4of36,combined,0.21353291316526612,94.3576242997199,592,2150,30.0,70.0,21,9907,68.79861111111111,33,0.479660845866559,4795,33.29861111111111,0.4840012112647622
43,cqr_static,360min_4of36,numerical_only,0.1637246148459384,98.92581407563027,458,2284,30.0,100.0,21,9907,68.79861111111111,33,0.479660845866559,4795,33.29861111111111,0.4840012112647622
43,cqr_static,60min_4of6,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_static,60min_4of6,combined,0.34201505602240895,86.19580707282911,948,1794,30.0,90.0,21,9907,68.79861111111111,117,1.7006157262541637,496,3.444444444444444,0.050065610174624
43,cqr_static,60min_4of6,numerical_only,0.2512613795518207,94.14905462184873,703,2039,40.0,100.0,21,9907,68.79861111111111,117,1.7006157262541637,496,3.444444444444444,0.050065610174624
43,cqr_static,single_sample,availability_only,0.2857142857142857,82.4297268907563,702,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,cqr_static,single_sample,combined,0.8399859943977591,34.44526435574229,2285,457,10.0,60.0,21,9907,68.79861111111111,902,13.11072978701928,1362,9.458333333333332,0.13747855051983443
43,cqr_static,single_sample,numerical_only,0.6941684173669468,52.98917191876752,1926,816,20.0,70.0,21,9907,68.79861111111111,902,13.11072978701928,1362,9.458333333333332,0.13747855051983443
43,persistence_static,180min_3of18,availability_only,0.1261221988795518,99.70331757703082,349,2393,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,persistence_static,180min_3of18,combined,0.15879551820728294,99.56762079831933,441,2301,40.0,70.0,21,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556,0.49046128999697186
43,persistence_static,180min_3of18,numerical_only,0.08608018207282912,105.42825630252102,243,2499,50.0,90.0,21,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556,0.49046128999697186
43,persistence_static,30min_3of3,availability_only,0.10777223389355742,100.96954656862744,303,2439,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,persistence_static,30min_3of3,combined,0.44069065126050416,81.88918942577028,1221,1521,40.0,90.0,21,9907,68.79861111111111,431,6.26466135056021,2179,15.131944444444443,0.21994549308569694
43,persistence_static,30min_3of3,numerical_only,0.39517419467787124,89.1391281512605,1085,1657,60.0,90.0,21,9907,68.79861111111111,431,6.26466135056021,2179,15.131944444444443,0.21994549308569694
43,persistence_static,360min_4of36,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,persistence_static,360min_4of36,combined,0.09039128151260502,104.90457808123251,253,2489,50.0,90.0,21,9907,68.79861111111111,30,0.4360553144241445,5206,36.15277777777778,0.5254870293731705
43,persistence_static,360min_4of36,numerical_only,0.05246673669467787,107.82617296918768,147,2595,60.0,100.0,21,9907,68.79861111111111,30,0.4360553144241445,5206,36.15277777777778,0.5254870293731705
43,persistence_static,60min_4of6,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,persistence_static,60min_4of6,combined,0.2604359243697479,95.03436624649859,726,2016,50.0,100.0,21,9907,68.79861111111111,152,2.2093469264156655,3664,25.444444444444443,0.3698395074189966
43,persistence_static,60min_4of6,numerical_only,0.28061974789915967,97.0235906862745,772,1970,70.0,100.0,21,9907,68.79861111111111,152,2.2093469264156655,3664,25.444444444444443,0.3698395074189966
43,persistence_static,single_sample,availability_only,0.2857142857142857,82.4297268907563,702,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,persistence_static,single_sample,combined,0.8635425420168067,36.2421743697479,2357,385,20.0,60.0,21,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443,0.3571212274149591
43,persistence_static,single_sample,numerical_only,0.7389478291316528,48.85704656862745,2056,686,20.0,60.0,21,9907,68.79861111111111,783,11.381043706470171,3538,24.569444444444443,0.3571212274149591
43,quantile_static,180min_3of18,availability_only,0.1261221988795518,99.70331757703082,349,2393,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,quantile_static,180min_3of18,combined,0.3697697829131653,80.9348214285714,1022,1720,20.0,70.0,21,9907,68.79861111111111,234,3.4012314525083274,5543,38.49305555555555,0.5595033814474613
43,quantile_static,180min_3of18,numerical_only,0.30928658963585437,88.05154936974787,863,1879,30.0,90.0,21,9907,68.79861111111111,234,3.4012314525083274,5543,38.49305555555555,0.5595033814474613
43,quantile_static,30min_3of3,availability_only,0.10777223389355742,100.96954656862744,303,2439,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,quantile_static,30min_3of3,combined,0.41081144957983196,76.52179621848738,1148,1594,30.0,40.0,21,9907,68.79861111111111,102,1.4825880690420914,204,1.4166666666666665,0.020591500958917933
43,quantile_static,30min_3of3,numerical_only,0.2697295168067227,88.56992296918767,764,1978,30.0,60.0,21,9907,68.79861111111111,102,1.4825880690420914,204,1.4166666666666665,0.020591500958917933
43,quantile_static,360min_4of36,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,quantile_static,360min_4of36,combined,0.24284313725490195,91.19453781512605,667,2075,30.0,80.0,21,9907,68.79861111111111,107,1.555263954779449,7443,51.6875,0.7512869688099323
43,quantile_static,360min_4of36,numerical_only,0.21087009803921566,95.26928396358542,580,2162,30.0,90.0,21,9907,68.79861111111111,107,1.555263954779449,7443,51.6875,0.7512869688099323
43,quantile_static,60min_4of6,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,quantile_static,60min_4of6,combined,0.41119660364145655,80.64037114845937,1139,1603,30.0,80.0,21,9907,68.79861111111111,140,2.034924800646008,584,4.055555555555555,0.058948218431412125
43,quantile_static,60min_4of6,numerical_only,0.2907615546218488,90.85445553221287,817,1925,30.0,100.0,21,9907,68.79861111111111,140,2.034924800646008,584,4.055555555555555,0.058948218431412125
43,quantile_static,single_sample,availability_only,0.2857142857142857,82.4297268907563,702,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
43,quantile_static,single_sample,combined,0.9054621848739496,31.62639180672269,2472,270,10.0,60.0,21,9907,68.79861111111111,1393,20.247501766427778,1888,13.11111111111111,0.19057232260018167
43,quantile_static,single_sample,numerical_only,0.8374912464985994,44.06283263305321,2306,436,20.0,70.0,21,9907,68.79861111111111,1393,20.247501766427778,1888,13.11111111111111,0.19057232260018167
44,cqr_rolling,180min_3of18,availability_only,0.1261221988795518,99.70331757703082,349,2393,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_rolling,180min_3of18,combined,0.3276137955182073,83.83874299719888,921,1821,30.0,50.0,21,9907,68.79861111111111,78,1.1337438175027759,1063,7.381944444444444,0.10729787019279297
44,cqr_rolling,180min_3of18,numerical_only,0.23132352941176468,92.29691001400559,657,2085,30.0,70.0,21,9907,68.79861111111111,78,1.1337438175027759,1063,7.381944444444444,0.10729787019279297
44,cqr_rolling,30min_3of3,availability_only,0.10777223389355742,100.96954656862744,303,2439,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_rolling,30min_3of3,combined,0.3269117647058823,81.97993697478992,921,1821,20.0,40.0,21,9907,68.79861111111111,11,0.15988694862218633,12,0.08333333333333333,0.0012112647622892904
44,cqr_rolling,30min_3of3,numerical_only,0.20560924369747902,92.27731092436976,582,2160,20.0,40.0,21,9907,68.79861111111111,11,0.15988694862218633,12,0.08333333333333333,0.0012112647622892904
44,cqr_rolling,360min_4of36,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_rolling,360min_4of36,combined,0.22891719187675066,92.87934173669468,640,2102,30.0,60.0,21,9907,68.79861111111111,68,0.988392046028061,1686,11.708333333333332,0.17018269910164527
44,cqr_rolling,360min_4of36,numerical_only,0.1658797268907563,98.06103816526613,471,2271,30.0,60.0,21,9907,68.79861111111111,68,0.988392046028061,1686,11.708333333333332,0.17018269910164527
44,cqr_rolling,60min_4of6,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_rolling,60min_4of6,combined,0.2712736344537815,89.95400910364145,756,1986,30.0,50.0,21,9907,68.79861111111111,15,0.21802765721207226,43,0.2986111111111111,0.00434036539820329
44,cqr_rolling,60min_4of6,numerical_only,0.17882440476190475,97.73158263305322,502,2240,30.0,90.0,21,9907,68.79861111111111,15,0.21802765721207226,43,0.2986111111111111,0.00434036539820329
44,cqr_rolling,single_sample,availability_only,0.2857142857142857,82.4297268907563,702,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_rolling,single_sample,combined,0.7905943627450982,42.23617822128851,2144,598,20.0,60.0,21,9907,68.79861111111111,448,6.511759362067225,518,3.597222222222222,0.052286262238821025
44,cqr_rolling,single_sample,numerical_only,0.6262902661064426,62.12672443977591,1741,1001,20.0,80.0,21,9907,68.79861111111111,448,6.511759362067225,518,3.597222222222222,0.052286262238821025
44,cqr_static,180min_3of18,availability_only,0.1261221988795518,99.70331757703082,349,2393,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_static,180min_3of18,combined,0.24987745098039219,90.45723039215687,694,2048,30.0,50.0,21,9907,68.79861111111111,59,0.8575754517008176,4772,33.138888888888886,0.48167962047037444
44,cqr_static,180min_3of18,numerical_only,0.17469887955182073,96.80241596638655,494,2248,30.0,60.0,21,9907,68.79861111111111,59,0.8575754517008176,4772,33.138888888888886,0.48167962047037444
44,cqr_static,30min_3of3,availability_only,0.10777223389355742,100.96954656862744,303,2439,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_static,30min_3of3,combined,0.4024912464985994,78.3063287815126,1120,1622,30.0,60.0,21,9907,68.79861111111111,140,2.034924800646008,268,1.861111111111111,0.02705157969112748
44,cqr_static,30min_3of3,numerical_only,0.28490808823529407,89.40159313725489,797,1945,30.0,83.99999999999977,21,9907,68.79861111111111,140,2.034924800646008,268,1.861111111111111,0.02705157969112748
44,cqr_static,360min_4of36,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_static,360min_4of36,combined,0.17393382352941175,97.19444152661063,485,2257,30.0,50.0,21,9907,68.79861111111111,27,0.39244978298173006,5069,35.201388888888886,0.5116584233370344
44,cqr_static,360min_4of36,numerical_only,0.11794292717086834,101.3660889355742,335,2407,30.0,50.0,21,9907,68.79861111111111,27,0.39244978298173006,5069,35.201388888888886,0.5116584233370344
44,cqr_static,60min_4of6,availability_only,0.05965511204481792,105.41557247899159,166,2576,30.0,50.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_static,60min_4of6,combined,0.375093662464986,82.40585609243696,1037,1705,30.0,70.0,21,9907,68.79861111111111,185,2.6890077722822245,652,4.527777777777778,0.06581205208438477
44,cqr_static,60min_4of6,numerical_only,0.2791640406162465,91.80704656862746,780,1962,40.0,100.0,21,9907,68.79861111111111,185,2.6890077722822245,652,4.527777777777778,0.06581205208438477
44,cqr_static,single_sample,availability_only,0.2857142857142857,82.4297268907563,702,2040,10.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,cqr_static,single_sample,combined,0.8788296568627452,31.034663865546218,2396,346,10.0,50.0,21,9907,68.79861111111111,1178,17.12243867972141,1811,12.576388888888888,0.18280004037549205
44,cqr_static,single_sample,numerical_only,0.7405024509803922,47.90182948179272,2057,685,20.0,60.0,21,9907,68.79861111111111,1178,17.12243867972141,1811,12.576388888888888,0.18280004037549205
44,persistence_static,180min_3of18,availability_only,0.1261221988795518,99.70331757703082,349,2393,30.0,40.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
44,persistence_static,180min_3of18,combined,0.15879551820728294,99.56762079831933,441,2301,40.0,70.0,21,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556,0.49046128999697186
44,persistence_static,180min_3of18,numerical_only,0.08608018207282912,105.42825630252102,243,2499,50.0,90.0,21,9907,68.79861111111111,38,0.5523367316039164,4859,33.74305555555556,0.49046128999697186
44,persistence_static,30min_3of3,availability_only,0.10777223389355742,100.96954656862744,303,2439,30.0,30.0,21,9907,68.79861111111111,0,0.0,0,0.0,0.0
