model_seed,scope,control_id,target,streams,n,unavailable_n,coverage,mpiw,winkler
44,all_scheduled_fault_slots,persistence_static,corrupted_observation,2856,409195.0,2069.0,0.6453255782695292,0.125,3.7300873953127485
44,all_scheduled_fault_slots,quantile_static,clean_counterfactual,2856,411264.0,0.0,0.8611208372237784,0.5378084833355283,1.1570118096644335
44,all_scheduled_fault_slots,quantile_static,corrupted_observation,2856,409195.0,2069.0,0.8555065433350847,0.5379682533848367,1.1793896660533354
44,effective_fault_slots,cqr_rolling,clean_counterfactual,2742,394848.0,0.0,0.9057510738309426,0.6010211981304691,1.0037911398899517
44,effective_fault_slots,cqr_rolling,corrupted_observation,2742,392779.0,2069.0,0.9003281743677742,0.6011696511375753,1.0242033956137793
44,effective_fault_slots,cqr_static,clean_counterfactual,2742,394848.0,0.0,0.8198699246292244,0.3451594217974933,1.4761184940097032
44,effective_fault_slots,cqr_static,corrupted_observation,2742,392779.0,2069.0,0.8137324042273136,0.3453173744246851,1.4936880685355969
44,effective_fault_slots,persistence_static,clean_counterfactual,2742,394848.0,0.0,0.6399500567306913,0.125,3.780126238989434
44,effective_fault_slots,persistence_static,corrupted_observation,2742,392779.0,2069.0,0.6469897830586666,0.125,3.7114172008304918
44,effective_fault_slots,quantile_static,clean_counterfactual,2742,394848.0,0.0,0.8618101142718211,0.5373230492492159,1.1520556429803002
44,effective_fault_slots,quantile_static,corrupted_observation,2742,392779.0,2069.0,0.8559648046356857,0.5374869397377658,1.1753426635088604
44,fullstream_clean,cqr_rolling,clean_counterfactual,1,9907.0,0.0,0.947713737761179,0.6982318068949088,0.865591022346739
44,fullstream_clean,cqr_rolling,corrupted_observation,1,9907.0,0.0,0.947713737761179,0.6982318068949088,0.865591022346739
44,fullstream_clean,cqr_static,clean_counterfactual,1,9907.0,0.0,0.817199959624508,0.34089127906300754,1.4834423522716496
44,fullstream_clean,cqr_static,corrupted_observation,1,9907.0,0.0,0.817199959624508,0.34089127906300754,1.4834423522716496
44,fullstream_clean,persistence_static,clean_counterfactual,1,9907.0,0.0,0.6428787725850409,0.125,3.78358736247098
44,fullstream_clean,persistence_static,corrupted_observation,1,9907.0,0.0,0.6428787725850409,0.125,3.78358736247098
44,fullstream_clean,quantile_static,clean_counterfactual,1,9907.0,0.0,0.8587867164631069,0.5330798515800215,1.154407573017922
44,fullstream_clean,quantile_static,corrupted_observation,1,9907.0,0.0,0.8587867164631069,0.5330798515800215,1.154407573017922
45,identity,cqr_rolling,clean_counterfactual,68,9792.0,0.0,0.916156045751634,0.5798449795595052,0.9897395751051096
45,identity,cqr_rolling,corrupted_observation,68,9792.0,0.0,0.916156045751634,0.5798449795595052,0.9897395751051096
45,identity,cqr_static,clean_counterfactual,68,9792.0,0.0,0.8157679738562091,0.30391675677884444,1.6293460415892074
45,identity,cqr_static,corrupted_observation,68,9792.0,0.0,0.8157679738562091,0.30391675677884444,1.6293460415892074
45,identity,persistence_static,clean_counterfactual,68,9792.0,0.0,0.6483864379084967,0.125,3.715750102124183
45,identity,persistence_static,corrupted_observation,68,9792.0,0.0,0.6483864379084967,0.125,3.715750102124183
45,identity,quantile_static,clean_counterfactual,68,9792.0,0.0,0.8534517973856209,0.5191873303250449,1.1101856503818266
45,identity,quantile_static,corrupted_observation,68,9792.0,0.0,0.8534517973856209,0.5191873303250449,1.1101856503818266
45,all_scheduled_fault_slots,cqr_rolling,clean_counterfactual,2856,411264.0,0.0,0.9166666666666666,0.5882780197980505,1.0023387257094276
45,all_scheduled_fault_slots,cqr_rolling,corrupted_observation,2856,409195.0,2069.0,0.9108395752636274,0.5884336866543557,1.0244007741377152
45,all_scheduled_fault_slots,cqr_static,clean_counterfactual,2856,411264.0,0.0,0.8166335978835979,0.31115246140549874,1.6440591728745966
45,all_scheduled_fault_slots,cqr_static,corrupted_observation,2856,409195.0,2069.0,0.809797284913061,0.31131720967225274,1.6643568531214286
45,all_scheduled_fault_slots,persistence_static,clean_counterfactual,2856,411264.0,0.0,0.6385752217553688,0.125,3.795959919206398
45,all_scheduled_fault_slots,persistence_static,corrupted_observation,2856,409195.0,2069.0,0.6453255782695292,0.125,3.7300873953127485
45,all_scheduled_fault_slots,quantile_static,clean_counterfactual,2856,411264.0,0.0,0.8538043689698102,0.5264182912490607,1.1235634334195044
45,all_scheduled_fault_slots,quantile_static,corrupted_observation,2856,409195.0,2069.0,0.8475152433436381,0.5265833381260882,1.1506843144326677
45,effective_fault_slots,cqr_rolling,clean_counterfactual,2742,394848.0,0.0,0.9170414944484966,0.5874410913705738,0.9987696333917404
45,effective_fault_slots,cqr_rolling,corrupted_observation,2742,392779.0,2069.0,0.9109728371425152,0.58759885564603,1.021734953468954
45,effective_fault_slots,cqr_static,clean_counterfactual,2742,394848.0,0.0,0.8175855012561796,0.31071665838631235,1.635461030034596
45,effective_fault_slots,cqr_static,corrupted_observation,2742,392779.0,2069.0,0.8104684822762928,0.3108859965906657,1.6565617500605307
45,effective_fault_slots,persistence_static,clean_counterfactual,2742,394848.0,0.0,0.6399500567306913,0.125,3.780126238989434
45,effective_fault_slots,persistence_static,corrupted_observation,2742,392779.0,2069.0,0.6469897830586666,0.125,3.7114172008304918
45,effective_fault_slots,quantile_static,clean_counterfactual,2742,394848.0,0.0,0.8542198516897641,0.5259816402007303,1.118836033018691
45,effective_fault_slots,quantile_static,corrupted_observation,2742,392779.0,2069.0,0.8476700638272413,0.52615128502855,1.147065515538765
45,fullstream_clean,cqr_rolling,clean_counterfactual,1,9907.0,0.0,0.9496315736348037,0.7060060104383107,0.8895477445861795
45,fullstream_clean,cqr_rolling,corrupted_observation,1,9907.0,0.0,0.9496315736348037,0.7060060104383107,0.8895477445861795
45,fullstream_clean,cqr_static,clean_counterfactual,1,9907.0,0.0,0.8145755526395478,0.3068895301137192,1.640510751400595
45,fullstream_clean,cqr_static,corrupted_observation,1,9907.0,0.0,0.8145755526395478,0.3068895301137192,1.640510751400595
45,fullstream_clean,persistence_static,clean_counterfactual,1,9907.0,0.0,0.6428787725850409,0.125,3.78358736247098
45,fullstream_clean,persistence_static,corrupted_observation,1,9907.0,0.0,0.6428787725850409,0.125,3.78358736247098
45,fullstream_clean,quantile_static,clean_counterfactual,1,9907.0,0.0,0.8522256990007065,0.5221610053262253,1.1182361521850848
45,fullstream_clean,quantile_static,corrupted_observation,1,9907.0,0.0,0.8522256990007065,0.5221610053262253,1.1182361521850848
46,identity,cqr_rolling,clean_counterfactual,68,9792.0,0.0,0.8740808823529411,0.582406218694485,1.0387446140004084
46,identity,cqr_rolling,corrupted_observation,68,9792.0,0.0,0.8740808823529411,0.582406218694485,1.0387446140004084
46,identity,cqr_static,clean_counterfactual,68,9792.0,0.0,0.7973856209150327,0.3119147462776882,1.6107619664714314
46,identity,cqr_static,corrupted_observation,68,9792.0,0.0,0.7973856209150327,0.3119147462776882,1.6107619664714314
46,identity,persistence_static,clean_counterfactual,68,9792.0,0.0,0.6483864379084967,0.125,3.715750102124183
46,identity,persistence_static,corrupted_observation,68,9792.0,0.0,0.6483864379084967,0.125,3.715750102124183
46,identity,quantile_static,clean_counterfactual,68,9792.0,0.0,0.7939133986928104,0.5161019006019614,1.2214374227787623
46,identity,quantile_static,corrupted_observation,68,9792.0,0.0,0.7939133986928104,0.5161019006019614,1.2214374227787623
46,all_scheduled_fault_slots,cqr_rolling,clean_counterfactual,2856,411264.0,0.0,0.873891223155929,0.5911050153210297,1.0504748663588104
46,all_scheduled_fault_slots,cqr_rolling,corrupted_observation,2856,409195.0,2069.0,0.8697100404452645,0.5911857053202101,1.0716306861183478
46,all_scheduled_fault_slots,cqr_static,clean_counterfactual,2856,411264.0,0.0,0.7960580065359477,0.3193641038924277,1.6238224349075865
46,all_scheduled_fault_slots,cqr_static,corrupted_observation,2856,409195.0,2069.0,0.7902711421205049,0.31946199655904184,1.644641287825753
46,all_scheduled_fault_slots,persistence_static,clean_counterfactual,2856,411264.0,0.0,0.6385752217553688,0.125,3.795959919206398
46,all_scheduled_fault_slots,persistence_static,corrupted_observation,2856,409195.0,2069.0,0.6453255782695292,0.125,3.7300873953127485
46,all_scheduled_fault_slots,quantile_static,clean_counterfactual,2856,411264.0,0.0,0.794562616713352,0.5235402574933384,1.233393432737811
46,all_scheduled_fault_slots,quantile_static,corrupted_observation,2856,409195.0,2069.0,0.7900243160351421,0.5236429500887995,1.258259372968687
46,effective_fault_slots,cqr_rolling,clean_counterfactual,2742,394848.0,0.0,0.8742275508550126,0.5903072471656213,1.0468989017866346
46,effective_fault_slots,cqr_rolling,corrupted_observation,2742,392779.0,2069.0,0.8698733893614475,0.5903871072444471,1.0689200816251798
46,effective_fault_slots,cqr_static,clean_counterfactual,2742,394848.0,0.0,0.7968205486668287,0.31891538247627743,1.6159336532503346
46,effective_fault_slots,cqr_static,corrupted_observation,2742,392779.0,2069.0,0.7907958419365597,0.31901500283557654,1.637581064722435
46,effective_fault_slots,persistence_static,clean_counterfactual,2742,394848.0,0.0,0.6399500567306913,0.125,3.780126238989434
46,effective_fault_slots,persistence_static,corrupted_observation,2742,392779.0,2069.0,0.6469897830586666,0.125,3.7114172008304918
46,effective_fault_slots,quantile_static,clean_counterfactual,2742,394848.0,0.0,0.7949768011994489,0.5230915453939461,1.2287152000873698
46,effective_fault_slots,quantile_static,corrupted_observation,2742,392779.0,2069.0,0.7902510062910695,0.523196166341772,1.2545957567093369
46,fullstream_clean,cqr_rolling,clean_counterfactual,1,9907.0,0.0,0.946805289189462,0.7272497126969728,0.9066887930631458
46,fullstream_clean,cqr_rolling,corrupted_observation,1,9907.0,0.0,0.946805289189462,0.7272497126969728,0.9066887930631458
46,fullstream_clean,cqr_static,clean_counterfactual,1,9907.0,0.0,0.7963056424750177,0.3144366642936354,1.6200982662526444
46,fullstream_clean,cqr_static,corrupted_observation,1,9907.0,0.0,0.7963056424750177,0.3144366642936354,1.6200982662526444
46,fullstream_clean,persistence_static,clean_counterfactual,1,9907.0,0.0,0.6428787725850409,0.125,3.78358736247098
46,fullstream_clean,persistence_static,corrupted_observation,1,9907.0,0.0,0.6428787725850409,0.125,3.78358736247098
46,fullstream_clean,quantile_static,clean_counterfactual,1,9907.0,0.0,0.7931765418391037,0.5186249781086938,1.2272014841466141
46,fullstream_clean,quantile_static,corrupted_observation,1,9907.0,0.0,0.7931765418391037,0.5186249781086938,1.2272014841466141
