control_id,rule_id,channel,family,severity,recall,restricted_ttd_minutes,original_contexts
cqr_rolling,360min_4of36,numerical_only,level_shift,0.5,0.11470588235294117,101.67647058823529,68
cqr_rolling,360min_4of36,numerical_only,level_shift,1.0,0.21617647058823528,93.55882352941177,68
cqr_rolling,360min_4of36,numerical_only,level_shift,2.0,0.35294117647058826,84.30882352941177,68
cqr_rolling,360min_4of36,numerical_only,random_missing,0.5,0.021739130434782608,109.15217391304348,46
cqr_rolling,360min_4of36,numerical_only,random_missing,1.0,0.0296875,108.90625,64
cqr_rolling,360min_4of36,numerical_only,random_missing,2.0,0.02835820895522388,109.04477611940298,67
cqr_rolling,360min_4of36,numerical_only,stuck,0.5,0.029411764705882353,108.5,68
cqr_rolling,360min_4of36,numerical_only,stuck,1.0,0.029411764705882353,107.94117647058823,68
cqr_rolling,360min_4of36,numerical_only,stuck,2.0,0.029411764705882353,108.32352941176471,68
cqr_rolling,60min_4of6,availability_only,bias,0.5,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,bias,1.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,bias,2.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,block_missing,0.5,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,block_missing,1.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,block_missing,2.0,1.0,30.0,68
cqr_rolling,60min_4of6,availability_only,drift,0.5,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,drift,1.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,drift,2.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,dropout,0.5,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,dropout,1.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,dropout,2.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,level_shift,0.5,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,level_shift,1.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,level_shift,2.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,random_missing,0.5,0.021739130434782608,108.47826086956522,46
cqr_rolling,60min_4of6,availability_only,random_missing,1.0,0.0234375,108.59375,64
cqr_rolling,60min_4of6,availability_only,random_missing,2.0,0.26865671641791045,92.61194029850746,67
cqr_rolling,60min_4of6,availability_only,stuck,0.5,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,stuck,1.0,0.0,110.0,68
cqr_rolling,60min_4of6,availability_only,stuck,2.0,0.0,110.0,68
cqr_rolling,60min_4of6,combined,bias,0.5,0.12794117647058822,102.08823529411765,68
cqr_rolling,60min_4of6,combined,bias,1.0,0.35294117647058826,86.58823529411765,68
cqr_rolling,60min_4of6,combined,bias,2.0,0.5014705882352941,76.86764705882354,68
cqr_rolling,60min_4of6,combined,block_missing,0.5,0.058823529411764705,106.44117647058823,68
cqr_rolling,60min_4of6,combined,block_missing,1.0,0.07058823529411765,104.79411764705883,68
cqr_rolling,60min_4of6,combined,block_missing,2.0,0.9264705882352942,35.61764705882353,68
cqr_rolling,60min_4of6,combined,drift,0.5,0.07647058823529412,106.1470588235294,68
cqr_rolling,60min_4of6,combined,drift,1.0,0.15294117647058825,101.26470588235294,68
cqr_rolling,60min_4of6,combined,drift,2.0,0.43235294117647055,84.67647058823529,68
cqr_rolling,60min_4of6,combined,dropout,0.5,0.13529411764705884,101.76470588235294,68
cqr_rolling,60min_4of6,combined,dropout,1.0,0.9058823529411765,46.1764705882353,68
cqr_rolling,60min_4of6,combined,dropout,2.0,0.9264705882352942,35.61764705882353,68
cqr_rolling,60min_4of6,combined,level_shift,0.5,0.1926470588235294,96.54411764705883,68
cqr_rolling,60min_4of6,combined,level_shift,1.0,0.3779411764705882,81.91176470588235,68
cqr_rolling,60min_4of6,combined,level_shift,2.0,0.5102941176470589,72.29411764705883,68
cqr_rolling,60min_4of6,combined,random_missing,0.5,0.06521739130434782,106.80434782608695,46
cqr_rolling,60min_4of6,combined,random_missing,1.0,0.0796875,105.78125,64
cqr_rolling,60min_4of6,combined,random_missing,2.0,0.3029850746268657,91.14925373134328,67
cqr_rolling,60min_4of6,combined,stuck,0.5,0.047058823529411764,108.44117647058823,68
cqr_rolling,60min_4of6,combined,stuck,1.0,0.058823529411764705,107.17647058823529,68
cqr_rolling,60min_4of6,combined,stuck,2.0,0.058823529411764705,108.08823529411765,68
cqr_rolling,60min_4of6,numerical_only,bias,0.5,0.12794117647058822,102.08823529411765,68
cqr_rolling,60min_4of6,numerical_only,bias,1.0,0.35294117647058826,86.58823529411765,68
cqr_rolling,60min_4of6,numerical_only,bias,2.0,0.5014705882352941,76.86764705882354,68
cqr_rolling,60min_4of6,numerical_only,block_missing,0.5,0.047058823529411764,108.5,68
cqr_rolling,60min_4of6,numerical_only,block_missing,1.0,0.07647058823529412,107.44117647058823,68
cqr_rolling,60min_4of6,numerical_only,block_missing,2.0,0.058823529411764705,109.17647058823529,68
cqr_rolling,60min_4of6,numerical_only,drift,0.5,0.07647058823529412,106.1470588235294,68
cqr_rolling,60min_4of6,numerical_only,drift,1.0,0.15294117647058825,101.26470588235294,68
cqr_rolling,60min_4of6,numerical_only,drift,2.0,0.43235294117647055,84.67647058823529,68
cqr_rolling,60min_4of6,numerical_only,dropout,0.5,0.13529411764705884,101.76470588235294,68
cqr_rolling,60min_4of6,numerical_only,dropout,1.0,0.9058823529411765,46.1764705882353,68
cqr_rolling,60min_4of6,numerical_only,dropout,2.0,0.9264705882352942,35.61764705882353,68
cqr_rolling,60min_4of6,numerical_only,level_shift,0.5,0.1926470588235294,96.54411764705883,68
cqr_rolling,60min_4of6,numerical_only,level_shift,1.0,0.3779411764705882,81.91176470588235,68
cqr_rolling,60min_4of6,numerical_only,level_shift,2.0,0.5102941176470589,72.29411764705883,68
cqr_rolling,60min_4of6,numerical_only,random_missing,0.5,0.043478260869565216,108.6304347826087,46
cqr_rolling,60min_4of6,numerical_only,random_missing,1.0,0.046875,108.65625,64
cqr_rolling,60min_4of6,numerical_only,random_missing,2.0,0.06268656716417911,108.34328358208955,67
cqr_rolling,60min_4of6,numerical_only,stuck,0.5,0.047058823529411764,108.44117647058823,68
cqr_rolling,60min_4of6,numerical_only,stuck,1.0,0.058823529411764705,107.17647058823529,68
