control_id,rule_id,channel,family,severity,scheduled,effective,null,aliases,effective_contexts,supported,recall,misses,detected,detected_delay_median,detected_delay_q90,restricted_mean_detection_minutes,model_seed
cqr_static,single_sample,combined,dropout,2.0,136,136,0,68,68,True,0.3235294117647059,92,44,0.0,0.0,74.41176470588235,43
cqr_static,single_sample,combined,bias,0.5,136,136,0,0,68,True,0.4264705882352941,78,58,40.0,60.0,78.01470588235294,43
cqr_static,single_sample,combined,bias,1.0,136,136,0,0,68,True,0.6470588235294118,48,88,50.0,50.0,60.0735294117647,43
cqr_static,single_sample,combined,bias,2.0,136,136,0,0,68,True,0.6764705882352942,44,92,15.0,50.0,53.75,43
cqr_static,single_sample,combined,level_shift,0.5,136,136,0,0,68,True,0.4632352941176471,73,63,30.0,60.0,73.6029411764706,43
cqr_static,single_sample,combined,level_shift,1.0,136,136,0,0,68,True,0.6323529411764706,50,86,60.0,60.0,62.13235294117647,43
cqr_static,single_sample,combined,level_shift,2.0,136,136,0,0,68,True,0.6617647058823529,46,90,60.0,60.0,57.5,43
cqr_static,single_sample,combined,drift,0.5,136,136,0,0,68,True,0.34558823529411764,89,47,60.0,63.999999999999986,87.86764705882354,43
cqr_static,single_sample,combined,drift,1.0,136,136,0,0,68,True,0.625,51,85,60.0,60.0,71.25,43
cqr_static,single_sample,combined,drift,2.0,136,136,0,0,68,True,0.6691176470588235,45,91,50.0,60.0,62.794117647058826,43
cqr_static,single_sample,numerical_only,random_missing,0.5,136,58,78,78,46,True,0.7934782608695652,11,47,30.0,50.0,45.108695652173914,43
cqr_static,single_sample,numerical_only,random_missing,1.0,136,94,42,52,64,True,0.8046875,18,76,30.0,60.0,48.4375,43
cqr_static,single_sample,numerical_only,random_missing,2.0,136,127,9,17,67,True,0.8059701492537313,25,102,20.0,60.0,45.149253731343286,43
cqr_static,single_sample,numerical_only,block_missing,0.5,136,136,0,71,68,True,0.7941176470588235,28,108,40.0,60.0,55.44117647058823,43
cqr_static,single_sample,numerical_only,block_missing,1.0,136,136,0,70,68,True,0.7794117647058824,30,106,40.0,60.0,57.94117647058823,43
cqr_static,single_sample,numerical_only,block_missing,2.0,136,136,0,68,68,True,0.7647058823529411,32,104,60.0,60.0,73.23529411764706,43
cqr_static,single_sample,numerical_only,stuck,0.5,136,136,0,68,68,True,0.19117647058823528,110,26,60.0,80.0,97.6470588235294,43
cqr_static,single_sample,numerical_only,stuck,1.0,136,136,0,77,68,True,0.17647058823529413,112,24,50.0,80.0,98.97058823529412,43
cqr_static,single_sample,numerical_only,stuck,2.0,136,136,0,68,68,True,0.16176470588235295,114,22,60.0,80.0,102.94117647058823,43
cqr_static,single_sample,numerical_only,dropout,0.5,136,136,0,68,68,True,0.36764705882352944,86,50,20.0,20.0,77.05882352941177,43
cqr_static,single_sample,numerical_only,dropout,1.0,136,136,0,68,68,True,0.35294117647058826,88,48,10.0,10.0,75.58823529411765,43
cqr_static,single_sample,numerical_only,dropout,2.0,136,136,0,68,68,True,0.3235294117647059,92,44,0.0,0.0,74.41176470588235,43
cqr_static,single_sample,numerical_only,bias,0.5,136,136,0,0,68,True,0.4264705882352941,78,58,40.0,60.0,78.01470588235294,43
cqr_static,single_sample,numerical_only,bias,1.0,136,136,0,0,68,True,0.6470588235294118,48,88,50.0,50.0,60.0735294117647,43
cqr_static,single_sample,numerical_only,bias,2.0,136,136,0,0,68,True,0.6764705882352942,44,92,15.0,50.0,53.75,43
cqr_static,single_sample,numerical_only,level_shift,0.5,136,136,0,0,68,True,0.4632352941176471,73,63,30.0,60.0,73.6029411764706,43
cqr_static,single_sample,numerical_only,level_shift,1.0,136,136,0,0,68,True,0.6323529411764706,50,86,60.0,60.0,62.13235294117647,43
cqr_static,single_sample,numerical_only,level_shift,2.0,136,136,0,0,68,True,0.6617647058823529,46,90,60.0,60.0,57.5,43
cqr_static,single_sample,numerical_only,drift,0.5,136,136,0,0,68,True,0.34558823529411764,89,47,60.0,63.999999999999986,87.86764705882354,43
cqr_static,single_sample,numerical_only,drift,1.0,136,136,0,0,68,True,0.625,51,85,60.0,60.0,71.25,43
cqr_static,single_sample,numerical_only,drift,2.0,136,136,0,0,68,True,0.6691176470588235,45,91,50.0,60.0,62.794117647058826,43
persistence_static,180min_3of18,availability_only,random_missing,0.5,136,58,78,78,46,True,0.07608695652173914,54,4,35.0,47.0,104.23913043478261,43
persistence_static,180min_3of18,availability_only,random_missing,1.0,136,94,42,52,64,True,0.09375,84,10,45.0,50.0,103.75,43
persistence_static,180min_3of18,availability_only,random_missing,2.0,136,127,9,17,67,True,0.5597014925373134,56,71,40.0,50.0,69.1044776119403,43
persistence_static,180min_3of18,availability_only,block_missing,0.5,136,136,0,71,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,block_missing,1.0,136,136,0,70,68,True,1.0,0,136,30.0,30.0,30.0,43
persistence_static,180min_3of18,availability_only,block_missing,2.0,136,136,0,68,68,True,1.0,0,136,20.0,20.0,20.0,43
persistence_static,180min_3of18,availability_only,stuck,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,stuck,1.0,136,136,0,77,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,dropout,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,dropout,1.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,dropout,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,bias,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,bias,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,bias,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,level_shift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,level_shift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,level_shift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,drift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,drift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,availability_only,drift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,180min_3of18,combined,random_missing,0.5,136,58,78,78,46,True,0.33695652173913043,40,18,40.0,63.00000000000001,86.41304347826087,43
persistence_static,180min_3of18,combined,random_missing,1.0,136,94,42,52,64,True,0.3828125,60,34,40.0,67.0,84.296875,43
persistence_static,180min_3of18,combined,random_missing,2.0,136,127,9,17,67,True,0.7014925373134329,38,89,30.0,50.0,55.149253731343286,43
persistence_static,180min_3of18,combined,block_missing,0.5,136,136,0,71,68,True,0.5588235294117647,60,76,30.0,60.0,69.70588235294117,43
persistence_static,180min_3of18,combined,block_missing,1.0,136,136,0,70,68,True,0.9411764705882353,8,128,30.0,30.0,30.294117647058822,43
persistence_static,180min_3of18,combined,block_missing,2.0,136,136,0,68,68,True,0.9411764705882353,8,128,20.0,20.0,20.735294117647058,43
persistence_static,180min_3of18,combined,stuck,0.5,136,136,0,68,68,True,0.08823529411764706,124,12,90.0,110.0,108.38235294117646,43
persistence_static,180min_3of18,combined,stuck,1.0,136,136,0,77,68,True,0.08823529411764706,124,12,100.0,110.0,108.67647058823529,43
persistence_static,180min_3of18,combined,stuck,2.0,136,136,0,68,68,True,0.07352941176470588,126,10,100.0,110.0,108.52941176470588,43
persistence_static,180min_3of18,combined,dropout,0.5,136,136,0,68,68,True,0.5,68,68,40.0,70.0,77.5,43
persistence_static,180min_3of18,combined,dropout,1.0,136,136,0,68,68,True,0.4852941176470588,70,66,40.0,70.0,78.67647058823529,43
persistence_static,180min_3of18,combined,dropout,2.0,136,136,0,68,68,True,0.4264705882352941,78,58,60.0,110.0,88.38235294117646,43
persistence_static,180min_3of18,combined,bias,0.5,136,136,0,0,68,True,0.4632352941176471,73,63,50.0,70.0,81.98529411764706,43
persistence_static,180min_3of18,combined,bias,1.0,136,136,0,0,68,True,0.6691176470588235,45,91,50.0,50.0,65.07352941176471,43
persistence_static,180min_3of18,combined,bias,2.0,136,136,0,0,68,True,0.9411764705882353,8,128,40.0,50.0,37.5735294117647,43
persistence_static,180min_3of18,combined,level_shift,0.5,136,136,0,0,68,True,0.5,68,68,60.0,110.0,81.91176470588235,43
persistence_static,180min_3of18,combined,level_shift,1.0,136,136,0,0,68,True,0.5,68,68,60.0,110.0,81.91176470588235,43
persistence_static,180min_3of18,combined,level_shift,2.0,136,136,0,0,68,True,0.5,68,68,60.0,110.0,81.83823529411765,43
persistence_static,180min_3of18,combined,drift,0.5,136,136,0,0,68,True,0.25,102,34,60.0,90.99999999999997,96.98529411764706,43
persistence_static,180min_3of18,combined,drift,1.0,136,136,0,0,68,True,0.4852941176470588,70,66,60.0,60.0,82.05882352941177,43
persistence_static,180min_3of18,combined,drift,2.0,136,136,0,0,68,True,0.9338235294117647,9,127,30.0,40.0,34.11764705882353,43
persistence_static,180min_3of18,numerical_only,random_missing,0.5,136,58,78,78,46,True,0.08695652173913043,54,4,80.0,94.0,106.73913043478261,43
persistence_static,180min_3of18,numerical_only,random_missing,1.0,136,94,42,52,64,True,0.109375,84,10,90.0,110.0,107.03125,43
persistence_static,180min_3of18,numerical_only,random_missing,2.0,136,127,9,17,67,True,0.08208955223880597,116,11,80.0,110.0,107.91044776119404,43
persistence_static,180min_3of18,numerical_only,block_missing,0.5,136,136,0,71,68,True,0.08823529411764706,124,12,90.0,110.0,108.38235294117646,43
persistence_static,180min_3of18,numerical_only,block_missing,1.0,136,136,0,70,68,True,0.08823529411764706,124,12,100.0,110.0,108.67647058823529,43
persistence_static,180min_3of18,numerical_only,block_missing,2.0,136,136,0,68,68,True,0.07352941176470588,126,10,100.0,110.0,108.52941176470588,43
persistence_static,180min_3of18,numerical_only,stuck,0.5,136,136,0,68,68,True,0.08823529411764706,124,12,90.0,110.0,108.38235294117646,43
persistence_static,180min_3of18,numerical_only,stuck,1.0,136,136,0,77,68,True,0.08823529411764706,124,12,100.0,110.0,108.67647058823529,43
persistence_static,180min_3of18,numerical_only,stuck,2.0,136,136,0,68,68,True,0.07352941176470588,126,10,100.0,110.0,108.52941176470588,43
persistence_static,180min_3of18,numerical_only,dropout,0.5,136,136,0,68,68,True,0.5,68,68,40.0,70.0,77.5,43
persistence_static,180min_3of18,numerical_only,dropout,1.0,136,136,0,68,68,True,0.4852941176470588,70,66,40.0,70.0,78.67647058823529,43
persistence_static,180min_3of18,numerical_only,dropout,2.0,136,136,0,68,68,True,0.4264705882352941,78,58,60.0,110.0,88.38235294117646,43
persistence_static,180min_3of18,numerical_only,bias,0.5,136,136,0,0,68,True,0.4632352941176471,73,63,50.0,70.0,81.98529411764706,43
persistence_static,180min_3of18,numerical_only,bias,1.0,136,136,0,0,68,True,0.6691176470588235,45,91,50.0,50.0,65.07352941176471,43
persistence_static,180min_3of18,numerical_only,bias,2.0,136,136,0,0,68,True,0.9411764705882353,8,128,40.0,50.0,37.5735294117647,43
persistence_static,180min_3of18,numerical_only,level_shift,0.5,136,136,0,0,68,True,0.5,68,68,60.0,110.0,81.91176470588235,43
persistence_static,180min_3of18,numerical_only,level_shift,1.0,136,136,0,0,68,True,0.5,68,68,60.0,110.0,81.91176470588235,43
persistence_static,180min_3of18,numerical_only,level_shift,2.0,136,136,0,0,68,True,0.5,68,68,60.0,110.0,81.83823529411765,43
persistence_static,180min_3of18,numerical_only,drift,0.5,136,136,0,0,68,True,0.25,102,34,60.0,90.99999999999997,96.98529411764706,43
persistence_static,180min_3of18,numerical_only,drift,1.0,136,136,0,0,68,True,0.4852941176470588,70,66,60.0,60.0,82.05882352941177,43
persistence_static,180min_3of18,numerical_only,drift,2.0,136,136,0,0,68,True,0.9338235294117647,9,127,30.0,40.0,34.11764705882353,43
persistence_static,30min_3of3,availability_only,random_missing,0.5,136,58,78,78,46,True,0.021739130434782608,57,1,20.0,20.0,108.04347826086956,43
persistence_static,30min_3of3,availability_only,random_missing,1.0,136,94,42,52,64,True,0.03125,91,3,50.0,50.0,107.8125,43
persistence_static,30min_3of3,availability_only,random_missing,2.0,136,127,9,17,67,True,0.2537313432835821,96,31,40.0,50.0,91.19402985074628,43
persistence_static,30min_3of3,availability_only,block_missing,0.5,136,136,0,71,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,block_missing,1.0,136,136,0,70,68,True,1.0,0,136,30.0,30.0,30.0,43
persistence_static,30min_3of3,availability_only,block_missing,2.0,136,136,0,68,68,True,1.0,0,136,20.0,20.0,20.0,43
persistence_static,30min_3of3,availability_only,stuck,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,stuck,1.0,136,136,0,77,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,dropout,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,dropout,1.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,dropout,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,bias,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,bias,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,bias,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,level_shift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,level_shift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,level_shift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,drift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,drift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,availability_only,drift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,combined,random_missing,0.5,136,58,78,78,46,True,0.021739130434782608,57,1,20.0,20.0,108.04347826086956,43
persistence_static,30min_3of3,combined,random_missing,1.0,136,94,42,52,64,True,0.1015625,86,8,40.0,50.0,102.734375,43
persistence_static,30min_3of3,combined,random_missing,2.0,136,127,9,17,67,True,0.3283582089552239,87,40,40.0,50.0,85.97014925373135,43
persistence_static,30min_3of3,combined,block_missing,0.5,136,136,0,71,68,True,0.19117647058823528,110,26,40.0,40.0,96.02941176470588,43
persistence_static,30min_3of3,combined,block_missing,1.0,136,136,0,70,68,True,1.0,0,136,30.0,30.0,30.0,43
persistence_static,30min_3of3,combined,block_missing,2.0,136,136,0,68,68,True,0.9852941176470589,2,134,20.0,20.0,21.323529411764707,43
persistence_static,30min_3of3,combined,stuck,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,combined,stuck,1.0,136,136,0,77,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,combined,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,combined,dropout,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,combined,dropout,1.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,combined,dropout,2.0,136,136,0,68,68,True,0.014705882352941176,134,2,80.0,80.0,109.55882352941177,43
persistence_static,30min_3of3,combined,bias,0.5,136,136,0,0,68,True,0.022058823529411766,133,3,30.0,46.0,108.38235294117646,43
persistence_static,30min_3of3,combined,bias,1.0,136,136,0,0,68,True,0.04411764705882353,130,6,30.0,55.0,106.83823529411765,43
persistence_static,30min_3of3,combined,bias,2.0,136,136,0,0,68,True,0.058823529411764705,128,8,30.0,60.0,105.73529411764706,43
persistence_static,30min_3of3,combined,level_shift,0.5,136,136,0,0,68,True,0.029411764705882353,132,4,50.0,80.0,108.23529411764706,43
persistence_static,30min_3of3,combined,level_shift,1.0,136,136,0,0,68,True,0.029411764705882353,132,4,50.0,80.0,108.23529411764706,43
persistence_static,30min_3of3,combined,level_shift,2.0,136,136,0,0,68,True,0.022058823529411766,133,3,80.0,80.0,108.8970588235294,43
persistence_static,30min_3of3,combined,drift,0.5,136,136,0,0,68,True,0.03676470588235294,131,5,40.0,80.0,107.94117647058823,43
persistence_static,30min_3of3,combined,drift,1.0,136,136,0,0,68,True,0.07352941176470588,126,10,60.0,80.0,105.88235294117646,43
persistence_static,30min_3of3,combined,drift,2.0,136,136,0,0,68,True,0.9264705882352942,10,126,30.0,60.0,41.61764705882353,43
persistence_static,30min_3of3,numerical_only,random_missing,0.5,136,58,78,78,46,True,0.0,58,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,random_missing,1.0,136,94,42,52,64,True,0.0,94,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,random_missing,2.0,136,127,9,17,67,True,0.0,127,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,block_missing,0.5,136,136,0,71,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,block_missing,1.0,136,136,0,70,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,block_missing,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,stuck,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,stuck,1.0,136,136,0,77,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,dropout,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,dropout,1.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,30min_3of3,numerical_only,dropout,2.0,136,136,0,68,68,True,0.014705882352941176,134,2,80.0,80.0,109.55882352941177,43
persistence_static,30min_3of3,numerical_only,bias,0.5,136,136,0,0,68,True,0.022058823529411766,133,3,30.0,46.0,108.38235294117646,43
persistence_static,30min_3of3,numerical_only,bias,1.0,136,136,0,0,68,True,0.04411764705882353,130,6,30.0,55.0,106.83823529411765,43
persistence_static,30min_3of3,numerical_only,bias,2.0,136,136,0,0,68,True,0.058823529411764705,128,8,30.0,60.0,105.73529411764706,43
persistence_static,30min_3of3,numerical_only,level_shift,0.5,136,136,0,0,68,True,0.029411764705882353,132,4,50.0,80.0,108.23529411764706,43
persistence_static,30min_3of3,numerical_only,level_shift,1.0,136,136,0,0,68,True,0.029411764705882353,132,4,50.0,80.0,108.23529411764706,43
persistence_static,30min_3of3,numerical_only,level_shift,2.0,136,136,0,0,68,True,0.022058823529411766,133,3,80.0,80.0,108.8970588235294,43
persistence_static,30min_3of3,numerical_only,drift,0.5,136,136,0,0,68,True,0.03676470588235294,131,5,40.0,80.0,107.94117647058823,43
persistence_static,30min_3of3,numerical_only,drift,1.0,136,136,0,0,68,True,0.07352941176470588,126,10,60.0,80.0,105.88235294117646,43
persistence_static,30min_3of3,numerical_only,drift,2.0,136,136,0,0,68,True,0.9264705882352942,10,126,30.0,60.0,41.61764705882353,43
persistence_static,360min_4of36,availability_only,random_missing,0.5,136,58,78,78,46,True,0.021739130434782608,57,1,40.0,40.0,108.47826086956522,43
persistence_static,360min_4of36,availability_only,random_missing,1.0,136,94,42,52,64,True,0.0234375,92,2,50.0,50.0,108.59375,43
persistence_static,360min_4of36,availability_only,random_missing,2.0,136,127,9,17,67,True,0.26865671641791045,94,33,50.0,50.0,92.61194029850746,43
persistence_static,360min_4of36,availability_only,block_missing,0.5,136,136,0,71,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,block_missing,1.0,136,136,0,70,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,block_missing,2.0,136,136,0,68,68,True,1.0,0,136,30.0,30.0,30.0,43
persistence_static,360min_4of36,availability_only,stuck,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,stuck,1.0,136,136,0,77,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,dropout,0.5,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,dropout,1.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,dropout,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,bias,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,bias,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,bias,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,level_shift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,level_shift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,level_shift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,drift,0.5,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,drift,1.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,availability_only,drift,2.0,136,136,0,0,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,combined,random_missing,0.5,136,58,78,78,46,True,0.18478260869565216,47,11,40.0,70.0,96.52173913043478,43
persistence_static,360min_4of36,combined,random_missing,1.0,136,94,42,52,64,True,0.2734375,71,23,40.0,108.0,93.59375,43
persistence_static,360min_4of36,combined,random_missing,2.0,136,127,9,17,67,True,0.5,64,63,30.0,50.0,72.23880597014926,43
persistence_static,360min_4of36,combined,block_missing,0.5,136,136,0,71,68,True,0.3382352941176471,90,46,30.0,70.0,85.58823529411765,43
persistence_static,360min_4of36,combined,block_missing,1.0,136,136,0,70,68,True,0.6764705882352942,44,92,30.0,40.0,56.76470588235294,43
persistence_static,360min_4of36,combined,block_missing,2.0,136,136,0,68,68,True,0.8823529411764706,16,120,20.0,30.0,30.58823529411765,43
persistence_static,360min_4of36,combined,stuck,0.5,136,136,0,68,68,True,0.029411764705882353,132,4,55.0,100.0,108.38235294117646,43
persistence_static,360min_4of36,combined,stuck,1.0,136,136,0,77,68,True,0.014705882352941176,134,2,80.0,80.0,109.55882352941177,43
persistence_static,360min_4of36,combined,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,combined,dropout,0.5,136,136,0,68,68,True,0.29411764705882354,96,40,40.0,91.00000000000001,91.32352941176471,43
persistence_static,360min_4of36,combined,dropout,1.0,136,136,0,68,68,True,0.29411764705882354,96,40,40.0,101.00000000000001,91.76470588235294,43
persistence_static,360min_4of36,combined,dropout,2.0,136,136,0,68,68,True,0.3088235294117647,94,42,60.0,100.0,91.61764705882354,43
persistence_static,360min_4of36,combined,bias,0.5,136,136,0,0,68,True,0.3014705882352941,95,41,50.0,100.0,92.3529411764706,43
persistence_static,360min_4of36,combined,bias,1.0,136,136,0,0,68,True,0.4485294117647059,75,61,50.0,70.0,80.88235294117646,43
persistence_static,360min_4of36,combined,bias,2.0,136,136,0,0,68,True,0.8235294117647058,24,112,40.0,50.0,51.25,43
persistence_static,360min_4of36,combined,level_shift,0.5,136,136,0,0,68,True,0.3382352941176471,90,46,60.0,90.0,88.38235294117646,43
persistence_static,360min_4of36,combined,level_shift,1.0,136,136,0,0,68,True,0.3382352941176471,90,46,60.0,90.0,88.38235294117646,43
persistence_static,360min_4of36,combined,level_shift,2.0,136,136,0,0,68,True,0.34558823529411764,89,47,60.0,90.0,88.23529411764706,43
persistence_static,360min_4of36,combined,drift,0.5,136,136,0,0,68,True,0.16911764705882354,113,23,60.0,110.0,102.27941176470588,43
persistence_static,360min_4of36,combined,drift,1.0,136,136,0,0,68,True,0.3235294117647059,92,44,60.0,77.00000000000003,91.69117647058823,43
persistence_static,360min_4of36,combined,drift,2.0,136,136,0,0,68,True,0.8897058823529411,15,121,40.0,50.0,43.38235294117647,43
persistence_static,360min_4of36,numerical_only,random_missing,0.5,136,58,78,78,46,True,0.043478260869565216,56,2,15.0,19.0,105.8695652173913,43
persistence_static,360min_4of36,numerical_only,random_missing,1.0,136,94,42,52,64,True,0.046875,91,3,20.0,84.0,106.875,43
persistence_static,360min_4of36,numerical_only,random_missing,2.0,136,127,9,17,67,True,0.05223880597014925,120,7,20.0,88.0,106.26865671641791,43
persistence_static,360min_4of36,numerical_only,block_missing,0.5,136,136,0,71,68,True,0.029411764705882353,132,4,55.0,100.0,108.38235294117646,43
persistence_static,360min_4of36,numerical_only,block_missing,1.0,136,136,0,70,68,True,0.014705882352941176,134,2,80.0,80.0,109.55882352941177,43
persistence_static,360min_4of36,numerical_only,block_missing,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,numerical_only,stuck,0.5,136,136,0,68,68,True,0.029411764705882353,132,4,55.0,100.0,108.38235294117646,43
persistence_static,360min_4of36,numerical_only,stuck,1.0,136,136,0,77,68,True,0.014705882352941176,134,2,80.0,80.0,109.55882352941177,43
persistence_static,360min_4of36,numerical_only,stuck,2.0,136,136,0,68,68,True,0.0,136,0,,,110.0,43
persistence_static,360min_4of36,numerical_only,dropout,0.5,136,136,0,68,68,True,0.29411764705882354,96,40,40.0,91.00000000000001,91.32352941176471,43
persistence_static,360min_4of36,numerical_only,dropout,1.0,136,136,0,68,68,True,0.29411764705882354,96,40,40.0,101.00000000000001,91.76470588235294,43
persistence_static,360min_4of36,numerical_only,dropout,2.0,136,136,0,68,68,True,0.3088235294117647,94,42,60.0,100.0,91.61764705882354,43
persistence_static,360min_4of36,numerical_only,bias,0.5,136,136,0,0,68,True,0.3014705882352941,95,41,50.0,100.0,92.3529411764706,43
persistence_static,360min_4of36,numerical_only,bias,1.0,136,136,0,0,68,True,0.4485294117647059,75,61,50.0,70.0,80.88235294117646,43
persistence_static,360min_4of36,numerical_only,bias,2.0,136,136,0,0,68,True,0.8235294117647058,24,112,40.0,50.0,51.25,43
persistence_static,360min_4of36,numerical_only,level_shift,0.5,136,136,0,0,68,True,0.3382352941176471,90,46,60.0,90.0,88.38235294117646,43
persistence_static,360min_4of36,numerical_only,level_shift,1.0,136,136,0,0,68,True,0.3382352941176471,90,46,60.0,90.0,88.38235294117646,43
persistence_static,360min_4of36,numerical_only,level_shift,2.0,136,136,0,0,68,True,0.34558823529411764,89,47,60.0,90.0,88.23529411764706,43
persistence_static,360min_4of36,numerical_only,drift,0.5,136,136,0,0,68,True,0.16911764705882354,113,23,60.0,110.0,102.27941176470588,43
persistence_static,360min_4of36,numerical_only,drift,1.0,136,136,0,0,68,True,0.3235294117647059,92,44,60.0,77.00000000000003,91.69117647058823,43
persistence_static,360min_4of36,numerical_only,drift,2.0,136,136,0,0,68,True,0.8897058823529411,15,121,40.0,50.0,43.38235294117647,43
