control_id,rule_id,channel,conditional_context_detection,restricted_ttd_equal_stratum_minutes,supported_strata,minimum_original_contexts,status,status_inference,valid_draws,lower,upper,seed_mean_detection,seed_sd_detection,seed_min_detection,seed_max_detection,mean_restricted_ttd_minutes,mean_detected,mean_misses,mean_background_episodes_per_asset_day,mean_fraction_time_in_alert,mean_original_asset_days
persistence_static,30min_3of3,combined,0.1850230175619891,95.49640348108744,21,46,supported_point_estimate,supported,2000,0.17033133414656182,0.19280269657775886,0.1850230175619891,0.0,0.1850230175619891,0.1850230175619891,95.49640348108744,516.0,2211.0,0.11628141717977188,0.0008075098415261935,68.79861111111111
persistence_static,30min_3of3,numerical_only,0.05987394957983193,105.77731092436976,21,46,supported_point_estimate,supported,2000,0.04866946778711484,0.0661764705882353,0.05987394957983193,0.0,0.05987394957983193,0.05987394957983193,105.77731092436974,171.0,2556.0,0.11628141717977188,0.0008075098415261935,68.79861111111111
persistence_static,360min_4of36,availability_only,0.0625634927072711,105.22304529371775,21,46,supported_point_estimate,supported,2000,0.0589907604832978,0.0654530549303533,0.0625634927072711,0.0,0.0625634927072711,0.0625634927072711,105.22304529371775,172.0,2555.0,0.0,0.0,68.79861111111111
persistence_static,360min_4of36,combined,0.37020936091828033,84.03717931851521,21,46,supported_point_estimate,supported,2000,0.3065620198753361,0.43316619228233705,0.37020936091828033,0.0,0.37020936091828033,0.37020936091828033,84.03717931851523,1024.0,1703.0,0.6976885030786313,0.09992934288886646,68.79861111111111
persistence_static,360min_4of36,numerical_only,0.24313463623606482,94.11617583438307,21,46,supported_point_estimate,supported,2000,0.193244078389014,0.2937576883590316,0.24313463623606482,0.0,0.24313463623606482,0.24313463623606482,94.11617583438309,687.0,2040.0,0.6976885030786313,0.09992934288886646,68.79861111111111
persistence_static,60min_4of6,availability_only,0.0625634927072711,105.22304529371775,21,46,supported_point_estimate,supported,2000,0.0589907604832978,0.0654530549303533,0.0625634927072711,0.0,0.0625634927072711,0.0625634927072711,105.22304529371775,172.0,2555.0,0.0,0.0,68.79861111111111
persistence_static,60min_4of6,combined,0.18040031960220818,97.5545730540756,21,46,supported_point_estimate,supported,2000,0.16588306546310086,0.19334143522950142,0.18040031960220815,0.0,0.18040031960220815,0.18040031960220815,97.55457305407563,504.0,2223.0,0.1017462400323004,0.0014131422226708386,68.79861111111111
persistence_static,60min_4of6,numerical_only,0.09733893557422968,103.82352941176471,21,46,supported_point_estimate,supported,2000,0.08858543417366947,0.10644257703081231,0.09733893557422968,0.0,0.09733893557422968,0.09733893557422968,103.82352941176471,278.0,2449.0,0.1017462400323004,0.0014131422226708386,68.79861111111111
persistence_static,single_sample,availability_only,0.2857142857142857,82.30504841862118,21,46,supported_point_estimate,unavailable_valid_draw_or_degenerate,2000,,,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,82.30504841862118,687.0,2040.0,0.0,0.0,68.79861111111111
persistence_static,single_sample,combined,0.9086134453781514,24.62449807956927,21,46,supported_point_estimate,supported,2000,0.8967086834733894,0.9198179271708684,0.9086134453781511,0.0,0.9086134453781511,0.9086134453781511,24.62449807956927,2466.0,261.0,4.244271727061673,0.03482386191581709,68.79861111111111
