model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,pleia_energy_h6_f2_s45_xgboost,tuning,0,0.0,4944,dc8a7343585652d1c49e7ece8400b787402310089f48705960f78512a38d2025,eba15fd346297499ca77bb70409da079f4598d9cb411e972a749ef922133d388,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.431612700005644,383238144,491098112,339529728,512819200,107859968,491098112,4877402112,0.05,0.4375
xgboost,pleia_energy_h6_f2_s45_xgboost,tuning,0,1.0,9888,9b6a5ae111eec84aa6b75ac11ca03ce91ac963b3117fd3842e9d9807d9ae2df2,0918e4cbb9c80c6a891b0000537d3994a0d106aae59a02f3ca88fae4771fecdf,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.4894060999940848,491200512,495607808,512774144,517189632,4407296,495611904,4864090112,0.05,0.484375
xgboost,pleia_energy_h6_f2_s45_xgboost,tuning,1,0.0,4944,dc8a7343585652d1c49e7ece8400b787402310089f48705960f78512a38d2025,eba15fd346297499ca77bb70409da079f4598d9cb411e972a749ef922133d388,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.595144100007019,494092288,495616000,515629056,517152768,1523712,497487872,4858597376,0.05,0.578125
xgboost,pleia_energy_h6_f2_s45_xgboost,tuning,1,1.0,9888,9b6a5ae111eec84aa6b75ac11ca03ce91ac963b3117fd3842e9d9807d9ae2df2,0918e4cbb9c80c6a891b0000537d3994a0d106aae59a02f3ca88fae4771fecdf,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.7580835999979172,495026176,499236864,516530176,520769536,4210688,500285440,4853051392,0.05,0.734375
xgboost,pleia_energy_h6_f2_s45_xgboost,final_fit,0,,14850,9c571ce2d77a3c2d5c2bb36c9b9773e84975a10691adadabc42178b5a50a36c2,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",45,,xgboost.sklearn.XGBRegressor,0.6947385999956168,496300032,499707904,517799936,521240576,3407872,500285440,4833116160,0.05,0.6875
attention_lstm,pleia_energy_h6_f2_s45_attention_lstm,tuning,0,0.0,4944,dc8a7343585652d1c49e7ece8400b787402310089f48705960f78512a38d2025,eba15fd346297499ca77bb70409da079f4598d9cb411e972a749ef922133d388,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,10.370795299997553,497561600,615047168,520286208,652124160,117485568,615055360,4728672256,0.05,10.0625
attention_lstm,pleia_energy_h6_f2_s45_attention_lstm,tuning,0,1.0,9888,9b6a5ae111eec84aa6b75ac11ca03ce91ac963b3117fd3842e9d9807d9ae2df2,0918e4cbb9c80c6a891b0000537d3994a0d106aae59a02f3ca88fae4771fecdf,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,18.960311500006355,613363712,620421120,650002432,662466560,7057408,624889856,4693999616,0.05,18.359375
attention_lstm,pleia_energy_h6_f2_s45_attention_lstm,tuning,1,0.0,4944,dc8a7343585652d1c49e7ece8400b787402310089f48705960f78512a38d2025,eba15fd346297499ca77bb70409da079f4598d9cb411e972a749ef922133d388,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,7.26608089999354,609013760,618672128,651120640,658399232,9658368,624889856,5185679360,0.05,7.15625
attention_lstm,pleia_energy_h6_f2_s45_attention_lstm,tuning,1,1.0,9888,9b6a5ae111eec84aa6b75ac11ca03ce91ac963b3117fd3842e9d9807d9ae2df2,0918e4cbb9c80c6a891b0000537d3994a0d106aae59a02f3ca88fae4771fecdf,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",45,,src.attention_lstm.AttentionLSTM,23.798694900004193,608083968,625643520,652861440,664002560,17559552,626360320,5036642304,0.05,23.109375
attention_lstm,pleia_energy_h6_f2_s45_attention_lstm,final_fit,0,,14850,9c571ce2d77a3c2d5c2bb36c9b9773e84975a10691adadabc42178b5a50a36c2,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",45,6.0,src.attention_lstm.AttentionLSTM,12.739919100000407,621522944,621522944,659591168,659591168,0,626360320,5040349184,0.05,12.390625
