model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,0.0390625,0.5607146462097506,0.078125,2.156516541334411,64,True
persistence,0.95,4951,9907,4705,0.0625,0.6406581205208438,0.125,3.899036035126675,80,True
xgboost,0.9,4951,9907,4457,0.07325483858585358,0.6319773897244373,0.14650967717170715,1.7814301617215693,117,True
xgboost,0.95,4951,9907,4705,0.10791909694671631,0.7034420106995054,0.21583819389343262,3.0277728913523902,1235,True
attention_lstm,0.9,4951,9907,4457,0.09092500805854797,0.5307358433430908,0.18185001611709595,1.9538361511510112,0,True
attention_lstm,0.95,4951,9907,4705,0.11705079674720764,0.616029070354295,0.23410159349441528,3.336322188888773,212,True
