model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4952,9907,4458,1.0,0.9363076612496215,2.0,2.665186231957202,0,True
persistence,0.95,4952,9907,4706,1.2000000000000028,0.9600282628444534,2.4000000000000057,3.2700918542444737,0,True
xgboost,0.9,4952,9907,4458,1.9675537109375014,0.21378823054405977,3.9351074218750033,38.4647797790632,0,True
xgboost,0.95,4952,9907,4706,2.3565917968750014,0.28293126072474006,4.713183593750003,62.053966457759216,0,True
attention_lstm,0.9,4952,9907,4458,2.32369155883789,0.20298778641364693,4.64738311767578,37.22460164826467,0,True
attention_lstm,0.95,4952,9907,4706,2.653673934936524,0.2527505803976986,5.3073478698730465,60.26762875061859,0,True
