left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,29710,9904,2021-01-07 23:00:00,2021-08-02 06:30:00,2021-08-02 07:30:00,2021-08-02 08:00:00,2021-10-10 02:30:00,2021-08-02 09:00:00,2021-10-10 03:30:00,0,0,,0,37f214f5db11e13be7f13341da31d667571af3649262d1ae48885f7a7eba5a1b,e59aee5a534e0d47f0f53b1aed75722dd115abec11bda911cecfb53491461905
calibration,test,9904,9909,2021-08-02 08:00:00,2021-10-10 02:30:00,2021-10-10 03:30:00,2021-10-10 03:40:00,2021-12-17 23:00:00,2021-10-10 04:40:00,2021-12-18 00:00:00,0,0,,0,e59aee5a534e0d47f0f53b1aed75722dd115abec11bda911cecfb53491461905,acee79d85b01535344cec08f6124b73cdb75dee57439b08142cb6522588a6d08
inner0_train,inner0_validation,9897,9897,2021-01-07 23:00:00,2021-03-17 16:20:00,2021-03-17 17:20:00,2021-03-17 17:30:00,2021-05-25 10:50:00,2021-03-17 18:30:00,2021-05-25 11:50:00,0,0,,0,5948ea2b66712f8d850268b9b30c0442f6650ec50fc55ac300f0f6aea77d35b5,1f672082d95a2084c9253aaea74b0256c0d3a732027582e50c454c7c13fe7dce
inner1_train,inner1_validation,19794,9904,2021-01-07 23:00:00,2021-05-25 10:50:00,2021-05-25 11:50:00,2021-05-25 12:00:00,2021-08-02 06:30:00,2021-05-25 13:00:00,2021-08-02 07:30:00,0,0,,0,354f69b5302b90e2fd31b040de48df259db1e54b901f64d28be93093fe6affc4,ad9455126bbe819fa08eab9fe092f17e21a38570718aedfce1d704b12adc9d88
