dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,nominal_level,groups,aggregation,mae,coverage,mpiw,winkler,root_mean_group_mse
pleia_energy,3,2,43,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,True,persistence,0.9,1,equal original group diagnostic; distinct from pooled,0.13126135560714647,0.5711113354194004,0.078125,2.1860568915918046,0.257541502923049
pleia_energy,3,2,43,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,True,persistence,0.95,1,equal original group diagnostic; distinct from pooled,0.13126135560714647,0.6392449782981731,0.125,3.9634475623296628,0.257541502923049
pleia_energy,3,2,43,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,True,xgboost,0.9,1,equal original group diagnostic; distinct from pooled,0.12097164125725939,0.6710406783082669,0.20214924216270447,1.553685468577275,0.22595912463705314
pleia_energy,3,2,43,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,True,xgboost,0.95,1,equal original group diagnostic; distinct from pooled,0.12097164125725939,0.7372564853134148,0.2754065990447998,2.5496136793048687,0.22595912463705314
pleia_energy,3,2,43,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,True,attention_lstm,0.9,1,equal original group diagnostic; distinct from pooled,0.15876354579007673,0.5771676592308469,0.2269691824913025,1.706536331781528,0.2585929217543702
pleia_energy,3,2,43,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,0994b58ad507c89e4477b9d8f239790b940d570f5a1e8d13854e7914fd34622b,True,attention_lstm,0.95,1,equal original group diagnostic; distinct from pooled,0.15876354579007673,0.6606439890986171,0.2646532654762268,2.9377796090827193,0.2585929217543702
