left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,19504,6572,2023-07-26 15:24:00,2024-01-30 02:55:00,2024-01-30 03:00:00,2024-01-30 03:24:00,2024-02-04 10:55:00,2024-01-30 03:29:00,2024-02-04 11:00:00,0,0,,0,6ee52ff8fe9690ae5115a57209a508595441a4a3b6b581b38125c551278606e4,4d83dd044f717bdf8661bea073afa529e1512ac6e386ee355c982604d0f35a64
calibration,test,6572,8692,2024-01-30 03:24:00,2024-02-04 10:55:00,2024-02-04 11:00:00,2024-02-04 11:24:00,2024-05-11 02:55:00,2024-02-04 11:29:00,2024-05-11 03:00:00,0,0,,0,4d83dd044f717bdf8661bea073afa529e1512ac6e386ee355c982604d0f35a64,2d950d50e07e1f6069acdc1cc654d01d6218dd5537de36b8da16ffc1ddf5a6b8
inner0_train,inner0_validation,6360,6572,2023-07-26 15:24:00,2023-08-02 02:55:00,2023-08-02 03:00:00,2023-08-02 03:24:00,2023-08-07 22:55:00,2023-08-02 03:29:00,2023-08-07 23:00:00,0,0,,0,4a1318a71bf1aeffbbb05bac02e1da938e1fa21d0b1aecd724e787845bac99e7,c22f78512209efcd0b4bbd7c18504247a78312cc63ad7d683d49b4f1ee97ec3a
inner1_train,inner1_validation,12932,6572,2023-07-26 15:24:00,2023-08-07 22:55:00,2023-08-07 23:00:00,2023-08-07 23:24:00,2024-01-30 02:55:00,2023-08-07 23:29:00,2024-01-30 03:00:00,0,0,,0,3658387a50ac69383d169c4cd64e0f10af6cb1173d670d23cd36cc41340234e7,04ca046b650426dbc6ab1a21f6d3444136bf2b18992ebb75b977720ee2d37ab1
