dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,n_fit,n_calibration,n_test,mae,rmse,selected_candidate,final_epochs,estimator_class,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_rows_per_second,model_phase_seconds,process_cpu_seconds,cpu_measurement_status,coverage90,mpiw90,winkler90,rank90,q90,coverage_deviation90,coverage95,mpiw95,winkler95,rank95,q95,coverage_deviation95,baseline_rss_MiB,peak_rss_MiB,incremental_peak_rss_MiB,artifact_serialization_seconds,launch_available_ram_MiB
pleia,1,2,46,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,4989341ff9d463b283be2be3ec47d0d71a904ea498b2ec581d160b37a8fe96a9,True,persistence,14858,4953,9907,0.23937619864742102,0.3366736506882145,0,,src.pilot_forecasters.Persistence,0.0,0.0004400999896461144,0.0025367000052938238,0.003732599987415597,2654182.08042686,0.006709399982355535,0.0,measured,0.9408499041082063,1.2000000000000028,1.5472292318562646,4459,0.6000000000000014,0.040849904108206325,0.9651761380841829,1.599999999999994,1.9044312102553733,4707,0.7999999999999972,0.015176138084182944,375.4296875,375.51171875,0.08203125,0.0007310999935725704,4539.6640625
pleia,1,2,46,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,4989341ff9d463b283be2be3ec47d0d71a904ea498b2ec581d160b37a8fe96a9,True,xgboost,14858,4953,9907,2.4546979366451502,2.8343470210141066,0,,xgboost.sklearn.XGBRegressor,2.8340858000010485,0.7294323999958578,0.051417800001217984,0.10582490000524558,93616.90868131153,3.72076090000337,3.703125,measured,0.2234783486423741,2.3515213012695284,30.293639302082884,4459,1.1757606506347642,-0.676521651357626,0.31190067628949225,2.9899360656738314,49.543362877344066,4707,1.4949680328369155,-0.6380993237105077,370.82421875,481.39453125,110.5703125,0.004659799989894964,4544.28125
pleia,1,2,46,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,4989341ff9d463b283be2be3ec47d0d71a904ea498b2ec581d160b37a8fe96a9,True,attention_lstm,14858,4953,9907,3.3024935558223216,3.6285962975268014,0,29.0,src.attention_lstm.AttentionLSTM,152.95563120000588,60.242110899998806,0.1863286000007065,0.3778485999937402,26219.496380730612,213.76191929999914,209.875,measured,0.22590087816695267,4.036294555664064,33.53162141020006,4459,2.018147277832032,-0.6740991218330473,0.3096800242252952,4.917079162597659,51.00029238732336,4707,2.4585395812988295,-0.6403199757747047,478.75,600.28515625,121.53515625,0.0045301000063773245,4589.296875
