model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,3927,7667,3536,1.0,0.921612103821573,2.0,3.0014347202295553,0,True
persistence,0.95,3927,7667,3732,1.5,0.9641319942611191,3.0,3.8623972870744745,0,True
xgboost,0.9,3927,7667,3536,0.647999572753907,0.6164079822616408,1.295999145507814,6.610559422353788,0,True
xgboost,0.95,3927,7667,3732,1.0603466033935547,0.7888352680318247,2.1206932067871094,7.982106318883667,0,True
attention_lstm,0.9,3927,7667,3536,0.7956077575683587,0.06312769010043041,1.5912155151367173,49.76551666160258,0,True
attention_lstm,0.95,3927,7667,3732,0.9524715423583956,0.09130037824442415,1.9049430847167912,92.47995505889581,0,True
