dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,group_id,nominal_level,aggregation,n,mae,rmse,coverage,mpiw,winkler,negative_points,negative_lower_bounds,phase,historical_training_use
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S26,0.9,"within original group, sample weighted",157,0.5031847133757962,0.6377707992348726,1.0,3.600000000000002,3.600000000000002,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S27,0.9,"within original group, sample weighted",157,0.41528662420382206,0.521755976835012,1.0,3.600000000000002,3.600000000000002,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S28,0.9,"within original group, sample weighted",157,0.47898089171974534,0.6441307775589722,1.0,3.600000000000002,3.600000000000002,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S29,0.9,"within original group, sample weighted",157,0.3063694267515925,0.3279933198014787,1.0,3.600000000000002,3.600000000000002,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S30,0.9,"within original group, sample weighted",157,1.8662420382165605,2.1869910690960155,0.5987261146496815,3.600000000000002,13.79108280254777,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S31,0.9,"within original group, sample weighted",157,1.4535031847133757,1.8899668045478981,0.7261146496815286,3.600000000000002,11.09044585987261,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S32,0.9,"within original group, sample weighted",157,0.5165605095541402,0.7954888734424264,0.9426751592356688,3.600000000000002,4.135031847133759,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S33,0.9,"within original group, sample weighted",157,0.4547770700636945,0.5386938674261552,1.0,3.600000000000002,3.600000000000002,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P4S34,0.9,"within original group, sample weighted",157,1.535031847133758,1.7584373491336065,0.7388535031847133,3.600000000000002,8.721019108280254,0,0,4.0,True
rico,60,2,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/rico_h60_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,85ad761357274da3f86ef8417ede058f4bfe3615117513b11d0b1ac2c3765dfe,True,persistence,P1S101,0.95,"within original group, sample weighted",157,0.5235668789808918,0.5524698452733015,1.0,5.0,5.0,0,0,1.0,True
