dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,n_calibration,rank,q,status,nominal_level,n_evaluation,construction,coverage,mpiw,winkler,negative_lower_bounds
bdg2,1,2,46,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,17370,15634,57.90300000000036,ok,0.9,34640,ordinary_split_conformal_absolute_error,0.894919168591224,115.80600000000072,207.41386443418008,11064
bdg2,1,2,46,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,17370,16503,82.69999999999999,ok,0.95,34640,ordinary_split_conformal_absolute_error,0.9467667436489607,165.40000000000003,273.690915473441,12241
bdg2,1,2,46,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,17370,15634,46.7896728515625,ok,0.9,34640,ordinary_split_conformal_absolute_error,0.9032332563510392,93.579345703125,172.3708224097338,10129
bdg2,1,2,46,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,17370,16503,68.936767578125,ok,0.95,34640,ordinary_split_conformal_absolute_error,0.9497979214780601,137.87353515625,232.90392008687422,11704
bdg2,1,2,46,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,17370,15634,48.50641076660156,ok,0.9,34640,ordinary_split_conformal_absolute_error,0.898527713625866,97.01282153320312,179.0255236625971,9233
bdg2,1,2,46,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,17370,16503,71.43987792968755,ok,0.95,34640,ordinary_split_conformal_absolute_error,0.9493071593533488,142.8797558593751,240.45736034462726,11740
