dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,44,1,0.9,quantile_uncalibrated,native,34640,0.8265877598152425,-0.07341224018475756,0.07341224018475756,67.12478679765302,122.25375604378476,17.260007537999073,35.7431222117088,597886.6611162879,44255052.007681474,2325202.6146707004,4234870.109356704,28633,34640,0,0,complete
bdg2,2,44,1,0.9,cqr,native,34640,0.8691685912240185,-0.03083140877598156,0.03083140877598156,71.6104099111099,120.62269728449887,17.260007537999073,35.7431222117088,597886.6611162879,44255052.007681474,2480584.5993208466,4178370.233935041,30108,34640,0,0,complete
bdg2,2,44,1,0.9,recentred_enbpi_static,native,34640,0.902338337182448,0.002338337182448025,0.002338337182448025,102.49706319986981,183.843290632963,23.048038624711317,38.34034174045916,798384.05796,50920169.71741275,3550498.2692434904,6368331.587525838,31257,34640,0,0,complete
bdg2,2,44,1,0.9,recentred_enbpi_updated,native,34640,0.9019919168591224,0.001991916859122367,0.001991916859122367,85.23074872003464,133.6571148707275,23.048038624711317,38.34034174045916,798384.05796,50920169.71741275,2952393.135662,4629882.459122,31245,34640,0,0,complete
bdg2,2,44,1,0.9,dscp,native,34590,0.9001445504481064,0.00014455044810635087,0.00014455044810635087,82.30979279057645,151.02266361269182,17.665268628610857,34.81310193773191,611041.6418636496,41921421.98116592,2847095.7326260395,5223873.93436301,31136,34590,0,0,complete
bdg2,2,44,1,0.95,quantile_uncalibrated,native,34640,0.8838337182448037,-0.06616628175519623,0.06616628175519623,88.46152909376158,155.5135830143679,17.260007537999073,35.7431222117088,597886.6611162879,44255052.007681474,3064307.3678079015,5386990.515617704,30616,34640,0,0,complete
bdg2,2,44,1,0.95,cqr,native,34640,0.9502309468822171,0.00023094688221714232,0.00023094688221714232,97.9343525638104,152.23797451218817,17.260007537999073,35.7431222117088,597886.6611162879,44255052.007681474,3392445.9728103923,5273523.437102199,32916,34640,0,0,complete
bdg2,2,44,1,0.95,recentred_enbpi_static,native,34640,0.9484411085450346,-0.0015588914549653499,0.0015588914549653499,146.61733011881506,246.24582192994333,23.048038624711317,38.34034174045916,798384.05796,50920169.71741275,5078824.315315754,8529955.271653237,32854,34640,0,0,complete
bdg2,2,44,1,0.95,recentred_enbpi_updated,native,34640,0.9514145496535796,0.0014145496535796775,0.0014145496535796775,117.48868110834293,168.73480006561775,23.048038624711317,38.34034174045916,798384.05796,50920169.71741275,4069807.9135929993,5844973.474272999,32957,34640,0,0,complete
bdg2,2,44,1,0.95,dscp,native,34590,0.9460826828563168,-0.003917317143683152,0.003917317143683152,114.61167096836932,201.5928587032039,17.665268628610857,34.81310193773191,611041.6418636496,41921421.98116592,3964417.698795895,6973096.982543822,32725,34590,0,0,complete
