dataset,outer_fold,model_seed,horizon,level,method,support,group_id,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Eagle_assembly_Benny,3475,0.882589928057554,-0.017410071942446037,0.017410071942446037,22.69244796593082,36.81922086354623,5.828182815959942,9.371914951253007,20252.9352854608,305218.94474098086,78856.25668160961,127946.79250082315,3067,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Eagle_assembly_Ian,3475,0.8218705035971223,-0.0781294964028777,0.0781294964028777,155.99093041943615,327.18070183547076,43.79122539443382,75.16951479096416,152174.50824565755,19635334.439833704,542068.4832075406,1136952.9388782608,2856,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Fox_education_Henrietta,3475,0.881726618705036,-0.01827338129496403,0.01827338129496403,5.763632108399083,8.051359957449108,1.052049403616088,1.6554032839808317,3655.8716775659054,9522.751113335464,20028.62157668681,27978.47585213565,3064,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Hog_assembly_Colette,3475,0.7588489208633094,-0.14115107913669067,0.14115107913669067,127.50529073507485,264.4980359079448,41.066215945982314,56.441618572655436,142705.10041228854,11070155.667176403,443080.8853043851,919130.6747801083,2637,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Hog_assembly_Dona,3475,0.8463309352517986,-0.053669064748201434,0.053669064748201434,112.85361619428662,169.80254908801177,31.8388286520151,40.89438880379616,110639.92956575246,5811419.848835269,392166.316275146,590063.8580808409,2941,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Lamb_assembly_Bertie,3475,0.6768345323741007,-0.22316546762589928,0.22316546762589928,45.31988576295709,89.33203225578879,10.651458242720016,19.588476011977658,37013.81739345206,1333386.6638395889,157486.6030262759,310428.812088866,2352,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Lamb_assembly_Cesar,3475,0.7067625899280575,-0.1932374100719425,0.1932374100719425,6.660719783065043,33.077868936701826,1.1829120320012405,1.838628250043058,4110.619311204311,11747.42460045098,23146.001246151027,114945.59455503884,2456,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Moose_education_Ricardo,3365,0.9203566121842496,0.020356612184249556,0.020356612184249556,40.62525918960464,50.52018104588945,7.076619093432028,9.83172543746534,23812.823249398774,325270.40638647065,136703.99717301963,170000.409219418,3097,3365,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Mouse_health_Estela,3475,0.9205755395683454,0.020575539568345347,0.020575539568345347,54.5946596293368,71.27934817006513,9.613423427995535,18.07537578550319,33406.646412284485,1135349.254010364,189716.4422119454,247695.73489097634,3199,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,native,Mouse_health_Justin,3475,0.8529496402877698,-0.04705035971223026,0.04705035971223026,98.40259222099002,169.70555928352135,20.176808507402296,36.45297199850395,70114.40956322297,4617646.607144902,341949.0079679403,589726.8185102367,2964,3475,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Eagle_assembly_Benny,3470,0.882420749279539,-0.01757925072046107,0.01757925072046107,22.702750383710097,36.84987886186962,5.831409085771727,9.375391112483733,20234.989527627895,305005.9160367752,78778.54383147403,127869.07965068758,3062,3470,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Eagle_assembly_Ian,3470,0.8216138328530259,-0.0783861671469741,0.0783861671469741,156.11821310352386,327.55465565992733,43.841434155968265,75.22245712621873,152129.7765212099,19634710.654687174,541730.1994692278,1136614.6551399478,2851,3470,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Fox_education_Henrietta,3470,0.8815561959654179,-0.018443804034582123,0.018443804034582123,5.761426027736614,8.052450314609478,1.0525201893848193,1.6562944524824559,3652.245057165323,9519.290257234828,19992.14831624605,27942.002591694887,3059,3470,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Hog_assembly_Colette,3470,0.7590778097982709,-0.14092219020172914,0.14092219020172914,127.57368690189519,264.762995261708,41.094025479440674,56.4713211958057,142596.26841365913,11065865.108071495,442680.6935495763,918727.5935581268,2634,3470,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Hog_assembly_Dona,3470,0.8461095100864553,-0.053890489913544726,0.053890489913544726,112.88155276451963,169.91254463935968,31.858818742015522,40.91738726259321,110550.10103479386,5809587.053977678,391698.9880928831,589596.5298985781,2936,3470,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Lamb_assembly_Bertie,3470,0.6778097982708934,-0.22219020172910664,0.22219020172910664,45.37840085120338,89.23991264603882,10.664407470023725,19.602481682149,37005.49392098233,1333372.7897034856,157463.05095367573,309662.4968817547,2352,3470,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Lamb_assembly_Cesar,3470,0.7077809798270893,-0.1922190201729107,0.1922190201729107,6.663530021196215,32.9038470743307,1.1821756019408014,1.8388270299916567,4102.149338734581,11733.058416410942,23122.449173550867,114176.34934792753,2456,3470,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Moose_education_Ricardo,3360,0.9202380952380952,0.020238095238095166,0.020238095238095166,40.60120459616729,50.51085103854778,7.07714471510189,9.83261475593542,23779.20624274235,324845.851473827,136420.0474431221,169716.45948952052,3092,3360,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Mouse_health_Estela,3470,0.9204610951008646,0.02046109510086458,0.02046109510086458,54.63057106834822,71.33930094703149,9.623269948787131,18.08780678722894,33392.74672229135,1135275.5776712748,189568.0816071683,247547.37428619925,3194,3470,0,0,complete
bdg2,2,44,1,0.9,quantile_uncalibrated,common,Mouse_health_Justin,3470,0.853314121037464,-0.046685878962536065,0.046685878962536065,98.4550586650079,169.45627942723488,20.1624819134985,36.44455916840013,69963.8122398398,4608874.448637193,341639.0535675774,588013.289612505,2961,3470,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Eagle_assembly_Benny,3475,0.9277697841726619,0.02776978417266185,0.02776978417266185,27.178071079387706,37.20815255058192,5.828182815959942,9.371914951253007,20252.9352854608,305218.94474098086,94443.79700087228,129298.33011327218,3224,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Eagle_assembly_Ian,3475,0.8342446043165468,-0.06575539568345323,0.06575539568345323,160.47655353289306,324.07297577654515,43.79122539443382,75.16951479096416,152174.50824565755,19635334.439833704,557656.0235268034,1126153.5908234944,2899,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Fox_education_Henrietta,3475,0.9876258992805755,0.08762589928057551,0.08762589928057551,10.249255221855964,10.758298241474701,1.052049403616088,1.6554032839808317,3655.8716775659054,9522.751113335464,35616.16189594947,37385.08638912459,3432,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Hog_assembly_Colette,3475,0.7792805755395683,-0.12071942446043171,0.12071942446043171,131.99091384853173,258.98070576103873,41.066215945982314,56.441618572655436,142705.10041228854,11070155.667176403,458668.42562364775,899957.9525196096,2708,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Hog_assembly_Dona,3475,0.8658992805755396,-0.03410071942446047,0.03410071942446047,117.3392393077435,167.95069440610226,31.8388286520151,40.89438880379616,110639.92956575246,5811419.848835269,407753.85659440863,583628.6630612053,3009,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Lamb_assembly_Bertie,3475,0.7372661870503597,-0.1627338129496403,0.1627338129496403,49.805508876413974,83.21547211945533,10.651458242720016,19.588476011977658,37013.81739345206,1333386.6638395889,173074.14334553856,289173.76561510726,2562,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Lamb_assembly_Cesar,3475,0.7919424460431654,-0.10805755395683458,0.10805755395683458,11.146342896521924,29.89803636681023,1.1829120320012405,1.838628250043058,4110.619311204311,11747.42460045098,38733.54156541369,103895.67637466555,2752,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Moose_education_Ricardo,3365,0.9482912332838038,0.0482912332838038,0.0482912332838038,45.110882303061516,51.71666083760238,7.076619093432028,9.83172543746534,23812.823249398774,325270.40638647065,151798.118949802,174026.563718532,3191,3365,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Mouse_health_Estela,3475,0.9479136690647482,0.04791366906474814,0.04791366906474814,59.08028274279369,72.78090192786327,9.613423427995535,18.07537578550319,33406.646412284485,1135349.254010364,205303.98253120808,252913.63419932488,3294,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,native,Mouse_health_Justin,3475,0.873956834532374,-0.026043165467625973,0.026043165467625973,102.8882153344469,167.46387658149789,20.176808507402296,36.45297199850395,70114.40956322297,4617646.607144902,357536.54828720295,581936.9711207051,3037,3475,0,0,complete
bdg2,2,44,1,0.9,cqr,common,Eagle_assembly_Benny,3470,0.9276657060518732,0.02766570605187313,0.02766570605187313,27.188373497166975,37.23290753532257,5.831409085771727,9.375391112483733,20234.989527627895,305005.9160367752,94343.6560351694,129198.18914756931,3219,3470,0,0,complete
bdg2,2,44,1,0.9,cqr,common,Eagle_assembly_Ian,3470,0.8340057636887608,-0.06599423631123924,0.06599423631123924,160.60383621698074,324.43598817568136,43.841434155968265,75.22245712621873,152129.7765212099,19634710.654687174,557295.3116729232,1125792.8789696144,2894,3470,0,0,complete
bdg2,2,44,1,0.9,cqr,common,Fox_education_Henrietta,3470,0.9876080691642651,0.08760806916426511,0.08760806916426511,10.247049141193497,10.75682565219497,1.0525201893848193,1.6562944524824559,3652.245057165323,9519.290257234828,35557.26051994143,37326.18501311654,3427,3470,0,0,complete
