stage,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
dscp_assignment_008256_008768,5.669275500011281,572485632,572506112,657395712,657444864,20480,1035296768,2710921216,0.05,5.609375
dscp_assignment_008768_009280,5.640933199989377,572485632,572506112,657395712,657444864,20480,1035296768,2698153984,0.05,5.5625
dscp_assignment_009280_009792,5.6118118000013055,572485632,572506112,657395712,657444864,20480,1035296768,2698108928,0.05,5.53125
dscp_assignment_009792_010304,5.565729299996747,572485632,572506112,657395712,657444864,20480,1035296768,2715111424,0.05,5.515625
dscp_assignment_010304_010816,5.73166140000103,572485632,572506112,657395712,657444864,20480,1035296768,2728480768,0.05,5.640625
dscp_assignment_010816_011328,5.679208700006711,572469248,572489728,657362944,657412096,20480,1035296768,2671632384,0.05,5.640625
dscp_assignment_011328_011840,5.70264680001128,572469248,572489728,657362944,657412096,20480,1035296768,2690834432,0.05,5.53125
dscp_assignment_011840_012352,5.621364500009804,572469248,572489728,657362944,657412096,20480,1035296768,2696790016,0.05,5.609375
dscp_assignment_012352_012864,5.710915500007104,572469248,572489728,657362944,657412096,20480,1035296768,2688958464,0.05,5.640625
dscp_assignment_012864_013376,5.729987099999562,572469248,572489728,657362944,657412096,20480,1035296768,2689576960,0.05,5.609375
dscp_assignment_013376_013888,5.762971099989954,572469248,572489728,657362944,657412096,20480,1035296768,2665144320,0.05,5.65625
dscp_assignment_013888_014400,5.801741000002949,572469248,572489728,657362944,657412096,20480,1035296768,2644176896,0.05,5.703125
dscp_assignment_014400_014912,5.819801600009669,572469248,572489728,657362944,657412096,20480,1035296768,2640936960,0.05,5.796875
dscp_assignment_014912_015424,5.877971900001285,572469248,572489728,657362944,657412096,20480,1035296768,2667638784,0.05,5.75
dscp_assignment_015424_015936,5.870781799996621,572469248,572489728,657362944,657412096,20480,1035296768,2624565248,0.05,5.8125
dscp_assignment_015936_016448,5.640715399989858,572469248,572489728,657362944,657412096,20480,1035296768,2636095488,0.05,5.59375
dscp_assignment_016448_016960,5.689309699999285,572469248,572489728,657362944,657412096,20480,1035296768,2673274880,0.05,5.578125
dscp_assignment_016960_017472,5.683939700000337,572469248,572489728,657362944,657412096,20480,1035296768,2706456576,0.05,5.609375
dscp_assignment_017472_017984,5.6540391000016825,572469248,572489728,657362944,657412096,20480,1035296768,2741112832,0.05,5.625
dscp_assignment_017984_018496,5.699385300002177,572469248,572489728,657362944,657412096,20480,1035296768,2754994176,0.05,5.5625
dscp_assignment_018496_019008,5.902072099997895,572469248,572489728,657362944,657412096,20480,1035296768,2733248512,0.05,5.8125
dscp_assignment_019008_019520,5.803113000001758,568750080,568807424,657362944,657412096,57344,1035296768,2938429440,0.05,5.703125
dscp_assignment_019520_020032,5.625666599997203,568786944,568807424,657362944,657412096,20480,1035296768,2920529920,0.05,5.5625
dscp_assignment_020032_020544,5.765694599991548,568786944,568807424,657362944,657412096,20480,1035296768,2895298560,0.05,5.671875
dscp_assignment_020544_021056,5.5846123000083026,568786944,568807424,657362944,657412096,20480,1035296768,2891804672,0.05,5.484375
dscp_assignment_021056_021568,5.469688600001973,568786944,568807424,657362944,657412096,20480,1035296768,2879389696,0.05,5.40625
dscp_assignment_021568_022080,5.482744400011143,568786944,568807424,657362944,657412096,20480,1035296768,2896670720,0.05,5.390625
dscp_assignment_022080_022592,5.554756800003815,568786944,568807424,657362944,657412096,20480,1035296768,2887483392,0.05,5.515625
dscp_assignment_022592_023104,5.545322599995416,568786944,568807424,657362944,657412096,20480,1035296768,2875486208,0.05,5.5625
dscp_assignment_023104_023616,5.760400200000731,568786944,568807424,657362944,657412096,20480,1035296768,2852929536,0.05,5.5625
dscp_assignment_023616_024128,5.762860199989518,568786944,568807424,657362944,657412096,20480,1035296768,2854539264,0.05,5.375
dscp_assignment_024128_024640,5.864487899991218,568786944,568807424,657362944,657412096,20480,1035296768,2865983488,0.05,5.703125
dscp_assignment_024640_025152,5.925952399993548,568786944,568807424,657362944,657412096,20480,1035296768,2862202880,0.05,5.765625
dscp_assignment_025152_025664,5.963243500009412,568786944,568807424,657362944,657412096,20480,1035296768,2816962560,0.05,5.765625
dscp_assignment_025664_026176,5.739833400002681,568786944,568807424,657362944,657412096,20480,1035296768,2844303360,0.05,5.578125
dscp_assignment_026176_026688,5.876683399998001,568786944,568840192,657362944,657444864,53248,1035296768,2872238080,0.05,5.78125
dscp_assignment_026688_027200,5.723579199999222,568819712,568840192,657395712,657444864,20480,1035296768,2865758208,0.05,5.640625
dscp_assignment_027200_027712,5.745024899995769,568819712,568840192,657395712,657444864,20480,1035296768,2846081024,0.05,5.640625
dscp_assignment_027712_028224,5.716887800008408,568819712,568840192,657395712,657444864,20480,1035296768,2862448640,0.05,5.625
dscp_assignment_028224_028736,5.819702600012533,568819712,568840192,657395712,657444864,20480,1035296768,2851065856,0.05,5.703125
dscp_assignment_028736_029248,5.844462699998985,568819712,568840192,657395712,657444864,20480,1035296768,2881044480,0.05,5.65625
dscp_assignment_029248_029760,5.875041299994336,568819712,568840192,657395712,657444864,20480,1035296768,2855178240,0.05,5.6875
dscp_assignment_029760_030272,5.924110399995698,568819712,568840192,657395712,657444864,20480,1035296768,2836201472,0.05,5.734375
dscp_assignment_030272_030784,5.873356800002512,568819712,568840192,657395712,657444864,20480,1035296768,2814971904,0.05,5.734375
dscp_assignment_030784_031296,5.751782799998182,568819712,568840192,657395712,657444864,20480,1035296768,2839011328,0.05,5.59375
dscp_assignment_031296_031808,5.688602600013837,568819712,568840192,657395712,657444864,20480,1035296768,2847977472,0.05,5.609375
dscp_assignment_031808_032320,5.681773999996949,568819712,568840192,657395712,657444864,20480,1035296768,2849853440,0.05,5.671875
dscp_assignment_032320_032832,5.692078000007314,568819712,568840192,657395712,657444864,20480,1035296768,2837856256,0.05,5.625
dscp_assignment_032832_033344,5.663932199997362,568819712,568840192,657395712,657444864,20480,1035296768,2856767488,0.05,5.5625
dscp_assignment_033344_033856,5.679649899990181,568819712,568840192,657395712,657444864,20480,1035296768,2848305152,0.05,5.578125
dscp_assignment_033856_034368,5.665911299991421,568819712,568840192,657395712,657444864,20480,1035296768,2864156672,0.05,5.640625
dscp_assignment_034368_034590,2.4875755999964895,568803328,568823808,657362944,657412096,20480,1035296768,2846666752,0.05,2.453125
dscp_fit,0.7223655999987386,570142720,633147392,622575616,721965056,63004672,1035296768,2812432384,0.05,0.703125
dscp_joint,10.080876799998805,552456192,665673728,605552640,721575936,113217536,1035296768,2717200384,0.05,9.890625
historical_h1,5.854742499999702,471314432,616857600,425119744,653238272,145543168,1035296768,2788216832,0.05,5.671875
historical_h3,5.243827700003749,607567872,631799808,658456576,699813888,24231936,1035296768,2664603648,0.05,4.875
historical_h6,5.16932369999995,618192896,636841984,669286400,704380928,18649088,1035296768,2649120768,0.05,4.984375
owner_cal_h1_cqr_l90,1.6017468000063673,588386304,591495168,606113792,609226752,3108864,1035296768,2761138176,0.05,1.609375
owner_cal_h1_cqr_l95,1.6181399000051897,599826432,602894336,617664512,620777472,3067904,1035296768,2769309696,0.05,1.609375
owner_cal_h1_enbpi,1.353457499993965,600195072,613064704,618299392,631119872,12869632,1035296768,2745262080,0.05,1.296875
owner_cal_h3_cqr_l90,1.6292435000068508,605196288,608260096,656183296,659296256,3063808,1035296768,2686537728,0.05,1.5625
owner_cal_h3_cqr_l95,1.6833580000093207,607694848,610758656,659509248,662618112,3063808,1035296768,2684444672,0.05,1.65625
owner_cal_h3_enbpi,1.3416197000042303,604442624,615751680,657182720,667639808,11309056,1035296768,2670796800,0.05,1.265625
owner_cal_h6_cqr_l90,1.5473727000062354,615923712,618987520,667287552,670396416,3063808,1035296768,2709356544,0.05,1.53125
owner_cal_h6_cqr_l95,1.6756025999929989,614993920,618065920,667025408,670134272,3072000,1035296768,2679644160,0.05,1.640625
owner_cal_h6_enbpi,1.2919206999940798,609501184,621142016,661721088,672915456,11640832,1035296768,2705534976,0.05,1.28125
owner_fit_h1_cqr_l90,13.20473420000053,589217792,612093952,609546240,629936128,22876160,1035296768,2648047616,0.05,13.078125
owner_fit_h1_cqr_l95,12.837029000002076,599691264,625917952,621498368,643842048,26226688,1035296768,2714304512,0.05,12.734375
owner_fit_h1_enbpi,3.6206280999904266,600932352,639213568,621654016,658038784,38281216,1035296768,2712391680,0.05,3.5625
owner_fit_h3_cqr_l90,13.197801699992851,609452032,628936704,661381120,680001536,19484672,1035296768,2642518016,0.05,12.65625
owner_fit_h3_cqr_l95,12.918726499992772,603983872,631435264,657158144,683323392,27451392,1035296768,2652487680,0.05,12.734375
owner_fit_h3_enbpi,3.5769234000035794,603021312,640946176,654827520,693227520,37924864,1035296768,2666131456,0.05,3.53125
owner_fit_h6_cqr_l90,13.138349799992284,618078208,639647744,669954048,691081216,21569536,1035296768,2638647296,0.05,12.8125
owner_fit_h6_cqr_l95,13.128793900003075,610025472,638713856,663257088,690819072,28688384,1035296768,2577768448,0.05,12.765625
owner_fit_h6_enbpi,3.501336599991191,609677312,645439488,662720512,699289600,35762176,1035296768,2693332992,0.05,3.421875
preparation_h1,0.0006241999944904819,471310336,471326720,425119744,425152512,16384,1035296768,3036540928,0.05,0.0
preparation_h3,0.0004549000004772097,607567872,607584256,658456576,658489344,16384,1035296768,2688483328,0.05,0.0
preparation_h6,0.0004461999924387783,618192896,618209280,669286400,669319168,16384,1035296768,2688999424,0.05,0.0
raw_h1_cqr_l90,13.328670199989574,584728576,602001408,602415104,619884544,17272832,1035296768,2735484928,0.05,13.15625
raw_h1_cqr_l95,13.513215400002082,597172224,614719488,615018496,632655872,17547264,1035296768,2709422080,0.05,13.40625
raw_h1_enbpi,14.916311799999676,602476544,689606656,620429312,741466112,87130112,1035296768,2637000704,0.05,14.65625
raw_h3_cqr_l90,13.516356199994334,602546176,617832448,653541376,669159424,15286272,1035296768,2687758336,0.05,13.25
raw_h3_cqr_l95,13.741124200008926,605040640,620302336,656863232,671723520,15261696,1035296768,2633912320,0.05,13.359375
raw_h3_enbpi,16.268253799993545,605155328,691580928,656826368,743157760,86425600,1035296768,2583433216,0.05,15.953125
raw_h6_cqr_l90,13.185538100005942,613269504,628109312,664645632,679464960,14839808,1035296768,2647126016,0.05,12.9375
raw_h6_cqr_l95,13.541944500000682,612347904,627601408,664383488,679198720,15253504,1035296768,2678886400,0.05,13.359375
raw_h6_enbpi,15.382220500003314,610975744,699658240,662306816,751091712,88682496,1035296768,2651836416,0.05,15.34375
seasonal_h1,0.21994120000454132,573952000,595693568,594817024,628887552,21741568,1035296768,2708553728,0.05,0.21875
seasonal_h3,0.22398480000265408,593563648,612917248,646565888,680656896,19353600,1035296768,2688405504,0.05,0.203125
seasonal_h6,0.19970320000720676,600621056,619016192,652619776,684032000,18395136,1035296768,2665242624,0.05,0.21875
stream_h1_l90_cqr,10.414708500000415,587292672,622764032,608665600,640679936,35471360,1035296768,2742525952,0.05,10.234375
stream_h1_l90_dscp,7.8170589999936055,573227008,599347200,661786624,687685632,26120192,1035296768,2779258880,0.05,7.703125
stream_h1_l90_quantile_uncalibrated,10.968469999992521,587255808,618201088,604917760,636985344,30945280,1035296768,2730745856,0.05,10.75
stream_h1_l90_recentred_enbpi_static,10.173680299994885,602132480,621232128,653582336,673927168,19099648,1035296768,2717782016,0.05,10.015625
stream_h1_l90_recentred_enbpi_updated,23.199041999992914,593698816,645701632,647245824,697323520,52002816,1035296768,2682179584,0.05,21.5
stream_h1_l95_cqr,10.177639899993665,589987840,619913216,613572608,638582784,29925376,1035296768,2664968192,0.05,10.140625
stream_h1_l95_dscp,7.6965962999965996,566374400,597880832,653172736,686178304,31506432,1035296768,2810052608,0.05,7.53125
stream_h1_l95_quantile_uncalibrated,10.546479700002237,598605824,620675072,616452096,639221760,22069248,1035296768,2654101504,0.05,10.359375
stream_h1_l95_recentred_enbpi_static,10.294481999997515,606040064,630939648,660164608,682393600,24899584,1035296768,2687905792,0.05,9.515625
stream_h1_l95_recentred_enbpi_updated,21.946610999992117,599961600,645730304,652595200,697331712,45768704,1035296768,2678001664,0.05,21.21875
stream_h3_l90_cqr,10.264078900014283,595042304,626962432,648323072,678723584,31920128,1035296768,2623766528,0.05,10.15625
stream_h3_l90_dscp,7.579985099990154,563793920,597475328,650608640,685748224,33681408,1035296768,2789908480,0.05,7.453125
stream_h3_l90_quantile_uncalibrated,10.528206600007252,603099136,623816704,654344192,674234368,20717568,1035296768,2680221696,0.05,10.375
stream_h3_l90_recentred_enbpi_static,10.044411200011382,605978624,621232128,656834560,674635776,15253504,1035296768,2614538240,0.05,9.8125
stream_h3_l90_recentred_enbpi_updated,21.813733000002685,594255872,646414336,646664192,697556992,52158464,1035296768,2591870976,0.05,21.609375
stream_h3_l95_cqr,9.891199199992116,593465344,625786880,645672960,677019648,32321536,1035296768,2655416320,0.05,9.671875
stream_h3_l95_dscp,7.5536601000058,564797440,597708800,653049856,685916160,32911360,1035296768,2788843520,0.05,7.515625
stream_h3_l95_quantile_uncalibrated,10.197357600001851,604258304,623988736,655605760,674877440,19730432,1035296768,2667814912,0.05,10.15625
stream_h3_l95_recentred_enbpi_static,9.697247900010552,606593024,627490816,659025920,679608320,20897792,1035296768,2636623872,0.05,9.53125
stream_h3_l95_recentred_enbpi_updated,22.25161749999097,600973312,646017024,653111296,697335808,45043712,1035296768,2647781376,0.05,21.625
stream_h6_l90_cqr,10.461770400012028,600289280,629161984,653275136,680456192,28872704,1035296768,2528731136,0.05,10.265625
stream_h6_l90_dscp,7.611733300000196,563732480,596942848,650514432,685469696,33210368,1035296768,2793693184,0.05,7.5
stream_h6_l90_quantile_uncalibrated,10.652041499997722,613376000,632467456,664649728,683290624,19091456,1035296768,2642399232,0.05,10.390625
stream_h6_l90_recentred_enbpi_static,9.619230700001935,614580224,630616064,665796608,681816064,16035840,1035296768,2697388032,0.05,9.53125
stream_h6_l90_recentred_enbpi_updated,22.031868399993982,600113152,645906432,653623296,697278464,45793280,1035296768,2690433024,0.05,21.59375
stream_h6_l95_cqr,9.979686299993773,599879680,631660544,653037568,683147264,31780864,1035296768,2712113152,0.05,9.875
stream_h6_l95_dscp,7.5152980999992,564428800,598515712,652574720,687009792,34086912,1035296768,2790645760,0.05,7.359375
stream_h6_l95_quantile_uncalibrated,9.995821499993326,612864000,632438784,664383488,683290624,19574784,1035296768,2724941824,0.05,9.90625
stream_h6_l95_recentred_enbpi_static,9.663720600001398,609681408,639225856,662638592,690270208,29544448,1035296768,2679709696,0.05,9.5625
stream_h6_l95_recentred_enbpi_updated,21.568541100001312,606756864,646180864,660033536,697229312,39424000,1035296768,2733047808,0.05,21.25
