model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,0.0390625,0.5607146462097506,0.078125,2.156516541334411,64,True
persistence,0.95,4951,9907,4705,0.0625,0.6406581205208438,0.125,3.899036035126675,80,True
xgboost,0.9,4951,9907,4457,0.07870841026306152,0.6325830221055819,0.15741682052612305,1.7849850063910215,227,True
xgboost,0.95,4951,9907,4705,0.11466024816036224,0.7052589078429393,0.2293204963207245,3.010205664746126,2847,True
attention_lstm,0.9,4951,9907,4457,0.10358351469039917,0.5812052084384779,0.20716702938079834,1.7847461006626226,167,True
attention_lstm,0.95,4951,9907,4705,0.13511350750923157,0.6838598970424952,0.27022701501846313,2.9654084210187865,1286,True
