model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4953,9907,4459,0.6000000000000014,0.9408499041082063,1.2000000000000028,1.5472292318562646,0,True
persistence,0.95,4953,9907,4707,0.7999999999999972,0.9651761380841829,1.599999999999994,1.9044312102553733,0,True
xgboost,0.9,4953,9907,4459,1.0764797210693366,0.2546684162713233,2.1529594421386733,28.899633950244716,0,True
xgboost,0.95,4953,9907,4707,1.3635002136230483,0.32724336327848996,2.727000427246097,48.09584814418001,0,True
attention_lstm,0.9,4953,9907,4459,1.644114303588868,0.2281215302311497,3.288228607177736,35.865988668447734,0,True
attention_lstm,0.95,4953,9907,4707,2.039207839965819,0.29443827596648836,4.078415679931638,57.56652318735566,0,True
