model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,rico_h60_f2_s46_xgboost,tuning,0,0.0,3140,22588283823f5cf623bcc91aa361fa5d19b88e311ff609821b043a108ad9a688,3ae24d650d1c6c4b4fbe67913cd9aaec655ad61aeb14792f09bbc36a7c8e1c2e,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.5171917999978177,428015616,529629184,379944960,547680256,101613568,529629184,4805197824,0.05,0.46875
xgboost,rico_h60_f2_s46_xgboost,tuning,0,1.0,6280,a4c22c28f3d14d68c5ee6227a596d95aec2abeebf95ff53d998f6f5cfe2929fa,c8ca90bbb79db289670910140b103bad17eb2f5fff302bc4c08a14067628ac7a,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.46872269999585114,529743872,533295104,547635200,550719488,3551232,533295104,4809449472,0.05,0.46875
xgboost,rico_h60_f2_s46_xgboost,tuning,1,0.0,3140,22588283823f5cf623bcc91aa361fa5d19b88e311ff609821b043a108ad9a688,3ae24d650d1c6c4b4fbe67913cd9aaec655ad61aeb14792f09bbc36a7c8e1c2e,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.5945517000072869,531685376,533733376,549060608,551137280,2048000,535269376,4811956224,0.05,0.578125
xgboost,rico_h60_f2_s46_xgboost,tuning,1,1.0,6280,a4c22c28f3d14d68c5ee6227a596d95aec2abeebf95ff53d998f6f5cfe2929fa,c8ca90bbb79db289670910140b103bad17eb2f5fff302bc4c08a14067628ac7a,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.8068676999973832,533245952,537075712,550612992,554467328,3829760,538951680,4809953280,0.05,0.796875
xgboost,rico_h60_f2_s46_xgboost,final_fit,0,,9577,b55b01650f54022e47250d3d5d1c109365d4c2a13ac32cf20d2f6a5d68617df3,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",46,,xgboost.sklearn.XGBRegressor,0.6225156000000425,535285760,539238400,552652800,556625920,3952640,539238400,4814204928,0.05,0.65625
attention_lstm,rico_h60_f2_s46_attention_lstm,tuning,0,0.0,3140,22588283823f5cf623bcc91aa361fa5d19b88e311ff609821b043a108ad9a688,3ae24d650d1c6c4b4fbe67913cd9aaec655ad61aeb14792f09bbc36a7c8e1c2e,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,6.0408708000031766,535613440,627261440,552955904,661778432,91648000,627474432,4722053120,0.05,5.78125
attention_lstm,rico_h60_f2_s46_attention_lstm,tuning,0,1.0,6280,a4c22c28f3d14d68c5ee6227a596d95aec2abeebf95ff53d998f6f5cfe2929fa,c8ca90bbb79db289670910140b103bad17eb2f5fff302bc4c08a14067628ac7a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,9.660219500001404,624349184,640999424,657526784,674000896,16650240,641376256,4696354816,0.05,9.53125
attention_lstm,rico_h60_f2_s46_attention_lstm,tuning,1,0.0,3140,22588283823f5cf623bcc91aa361fa5d19b88e311ff609821b043a108ad9a688,3ae24d650d1c6c4b4fbe67913cd9aaec655ad61aeb14792f09bbc36a7c8e1c2e,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,5.995701799998642,625934336,636076032,661692416,669032448,10141696,641376256,4696006656,0.05,5.96875
attention_lstm,rico_h60_f2_s46_attention_lstm,tuning,1,1.0,6280,a4c22c28f3d14d68c5ee6227a596d95aec2abeebf95ff53d998f6f5cfe2929fa,c8ca90bbb79db289670910140b103bad17eb2f5fff302bc4c08a14067628ac7a,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",46,,src.attention_lstm.AttentionLSTM,16.24339860001055,630685696,640172032,663732224,673579008,9486336,641376256,4679495680,0.05,16.203125
attention_lstm,rico_h60_f2_s46_attention_lstm,final_fit,0,,9577,b55b01650f54022e47250d3d5d1c109365d4c2a13ac32cf20d2f6a5d68617df3,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",46,4.0,src.attention_lstm.AttentionLSTM,5.600479100001394,635678720,636710912,669392896,671051776,1032192,641376256,4709249024,0.05,5.578125
