dataset,horizon,outer_fold,model_seed,physical_minutes,target_units,source_run,source_hash,protocol_hash,n_fit,n_calibration,n_test,left_model,right_model,interpretation,mae_difference,rmse_difference,coverage90_difference,signed_coverage_deviation90_difference,absolute_coverage_deviation90_difference,mpiw90_difference,winkler90_difference,coverage95_difference,signed_coverage_deviation95_difference,absolute_coverage_deviation95_difference,mpiw95_difference,winkler95_difference,tuning_seconds_difference,final_fit_seconds_difference,calibration_seconds_difference,inference_seconds_difference,model_phase_seconds_difference,process_cpu_seconds_difference,inference_rows_per_second_difference,model_phase_seconds_ratio,model_phase_seconds_ratio_status,process_cpu_seconds_ratio,process_cpu_seconds_ratio_status,inference_rows_per_second_ratio,inference_rows_per_second_ratio_status
pleia,6,2,42,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,14850,4951,9907,attention_lstm,xgboost,left minus right within identical seed and target support,0.18382715464143562,0.06156234827634588,-0.03522761683658021,-0.03522761683658027,0.03522761683658027,0.7799087524414006,-3.714003895591759,-0.03593418794791564,-0.0359341879479157,0.0359341879479157,0.7809333801269531,-8.786803856138583,73.43999729999632,24.44549160000315,0.13879600000655046,0.27931879999960074,98.30360370000562,96.140625,-69253.20843706155,27.571477329776766,ok,27.868995633187772,ok,0.27167602324822915,ok
pleia,6,2,42,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,14850,4951,9907,attention_lstm,persistence,left minus right within identical seed and target support,3.9156112624692345,3.971222924840015,-0.7100030281619057,-0.7100030281619057,0.671303119006763,3.7126037597656207,33.36995141454938,-0.678207328151812,-0.678207328151812,0.6720803472292318,3.884327697753903,52.308526032057806,76.29643309999665,25.13342169999669,0.18643639999936568,0.37914029999956256,101.99543149999226,99.703125,-2241890.1538199554,13138.984831537486,ok,6382.0,ok,0.01139138846745892,ok
pleia,6,2,42,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,ff4f03a56c5f3fee34466478e87f5f2f7fb26fcbfc1ef160d240ad250f347b1b,14850,4951,9907,xgboost,persistence,left minus right within identical seed and target support,3.731784107827799,3.909660576563669,-0.6747754113253255,-0.6747754113253255,0.6360755021701827,2.93269500732422,37.083955310141135,-0.6422731402038963,-0.6422731402038963,0.6361461592813161,3.10339431762695,61.09532988819639,2.8564358000003267,0.6879300999935367,0.04764039999281522,0.09982149999996182,3.6918277999866405,3.5625,-2172636.9453828936,476.54264856339734,ok,229.0,ok,0.041930047161543804,ok
pleia,6,2,43,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,12a21c7ab9474210c38718dc5d0ad8b0f6eeab8c5f54e8c84e545f094db17d5f,14850,4951,9907,attention_lstm,xgboost,left minus right within identical seed and target support,0.12636250501397672,0.00785837677974044,-0.04723932572928233,-0.047239325729282244,0.047239325729282244,0.35496749877929723,-1.7225675950801644,-0.05652568890683357,-0.056525688906833516,0.056525688906833516,0.3372848510742168,-4.570622294695376,75.85745379999571,18.08169080001244,0.14680610000505112,0.29768289999628905,94.38363360000949,92.34375,-72663.67572114116,26.481059619370235,ok,26.584415584415584,ok,0.2545273100992883,ok
pleia,6,2,43,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,12a21c7ab9474210c38718dc5d0ad8b0f6eeab8c5f54e8c84e545f094db17d5f,14850,4951,9907,attention_lstm,persistence,left minus right within identical seed and target support,4.09704252269803,4.166376469372947,-0.7232260018168971,-0.7232260018168971,0.6845260926617543,3.74821319580078,36.414863462131414,-0.6838598970424952,-0.6838598970424952,0.677732916119915,4.087944793701169,55.81281167828636,78.7080130999966,18.78303930000402,0.18976529999054037,0.3949990999826696,98.07581679997384,95.953125,-2267469.2406962723,8251.678613208382,ok,,zero_denominator,0.010823122268321033,ok
pleia,6,2,43,60,degrees C,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s43_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,12a21c7ab9474210c38718dc5d0ad8b0f6eeab8c5f54e8c84e545f094db17d5f,14850,4951,9907,xgboost,persistence,left minus right within identical seed and target support,3.9706800176840535,4.158518092593207,-0.6759866760876148,-0.6759866760876149,0.6372867669324721,3.3932456970214826,38.13743105721158,-0.6273342081356617,-0.6273342081356617,0.6212072272130815,3.750659942626952,60.383433972981734,2.8505593000008957,0.7013484999915818,0.04295919998548925,0.09731619998638052,3.6921831999643473,3.609375,-2194805.564975131,311.6068137686033,ok,,zero_denominator,0.04252243998531651,ok
pleia_energy,1,0,42,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1,7335d436f6e4f8c2144de372e8817d036bae216426c157f5bbdc1eb921927955,4e6c91f9f835e0f37ebf21e4de23c4f65c9911d42d933912d0ce4fbf7500a4c3,29719,9907,9909,attention_lstm,xgboost,left minus right within identical seed and target support,-2.4673703316185902e-05,0.001434688739723633,0.0019174487839338505,0.0019174487839338505,0.0019174487839338505,0.01828378438949585,0.0010459245285867613,0.003027550711474425,0.003027550711474425,0.003027550711474425,0.049646973609924316,0.011031733263945576,351.89247310000064,61.970162300000084,0.3150972000003094,0.49537980000604875,414.6731124000071,388.75,-91739.0625788304,70.96595900788517,ok,68.24324324324324,ok,0.15550160970619264,ok
pleia_energy,1,0,42,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1,7335d436f6e4f8c2144de372e8817d036bae216426c157f5bbdc1eb921927955,4e6c91f9f835e0f37ebf21e4de23c4f65c9911d42d933912d0ce4fbf7500a4c3,29719,9907,9909,attention_lstm,persistence,left minus right within identical seed and target support,-0.04291289230777223,-1.0218208946676124,0.004642244424260866,0.004642244424260866,0.004642244424260866,-0.2921419143676758,-0.8112378339315591,0.006458774851145432,0.006458774851145432,0.006458774851145432,-0.2585374116897583,-1.2918553210878372,356.4512029000034,63.15588260000368,0.4003463999979431,0.5824856000035652,420.5899175000086,394.515625,-2393528.713669503,42149.768596783506,ok,25250.0,ok,0.007008054090362601,ok
pleia_energy,1,0,42,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f0_s42_v1,7335d436f6e4f8c2144de372e8817d036bae216426c157f5bbdc1eb921927955,4e6c91f9f835e0f37ebf21e4de23c4f65c9911d42d933912d0ce4fbf7500a4c3,29719,9907,9909,xgboost,persistence,left minus right within identical seed and target support,-0.042888218604456047,-1.023255583407336,0.0027247956403270157,0.0027247956403270157,0.0027247956403270157,-0.31042569875717163,-0.8122837584601459,0.0034312241396710075,0.0034312241396710075,0.0034312241396710075,-0.3081843852996826,-1.3028870543517828,4.558729800002766,1.1857203000035952,0.0852491999976337,0.08710579999751644,5.916805100001511,5.765625,-2301789.651090673,593.9434791841559,ok,370.0,ok,0.04506740543460441,ok
pleia_energy,1,2,42,10,kWh per 10 minutes,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h1_f2_s42_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7c23adb6f9815cd9e08f59c1ae4d7cf37f0cc5eb3a25efede0b901b902eb75bd,14858,4953,9907,attention_lstm,xgboost,left minus right within identical seed and target support,-0.0033045363159079494,0.005823711361289674,-0.12687998384980326,-0.12687998384980326,0.12687998384980326,-0.10235369205474854,0.23865644113199536,-0.19975774704754212,-0.19975774704754212,0.19975774704754212,-0.26810455322265625,1.1657798122033656,74.38207630000397,13.91291249999631,0.13830289999896195,0.28541320000658743,88.71870490000583,86.390625,-80936.69570628848,24.703218995942862,ok,25.683035714285715,ok,0.24467525977839266,ok
