left,right,n_left,n_right,left_origin_min,left_origin_max,left_target_max,right_origin_min,right_origin_max,right_target_min,right_target_max,target_overlap_count,row_overlap_count,shared_groups,run_intersections,left_membership_sha256,right_membership_sha256
fit,calibration,9577,3297,2023-07-26 15:24:00,2023-08-07 22:00:00,2023-08-07 23:00:00,2023-08-07 23:24:00,2023-08-12 02:00:00,2023-08-08 00:24:00,2023-08-12 03:00:00,0,0,,0,3b2ee7b2aa12c1ffb1d92fa0d145bb40ec7eda5553d5aea200e775ff319f45fe,19a46d1f1e763d33d1e2c9dbf5a850710435131d3255b74cb7409a8b19d08a11
calibration,test,3297,6437,2023-08-07 23:24:00,2023-08-12 02:00:00,2023-08-12 03:00:00,2023-08-12 07:24:00,2024-02-04 10:00:00,2023-08-12 08:24:00,2024-02-04 11:00:00,0,0,,0,19a46d1f1e763d33d1e2c9dbf5a850710435131d3255b74cb7409a8b19d08a11,96e3e48ce62ca523eaae571b05e9ad301988a1f12a3ac66ae726426480decd2d
inner0_train,inner0_validation,3140,3140,2023-07-26 15:24:00,2023-07-30 22:00:00,2023-07-30 23:00:00,2023-07-30 23:24:00,2023-08-03 22:00:00,2023-07-31 00:24:00,2023-08-03 23:00:00,0,0,,0,e1a9b7343d9985a4ced316edb7ca5ace194bf2d2e7e084f168c35f13e080aa6d,39d39957ce206e9dc8190020883a07fd168cf109f8d1fef65ca5b15ba45f3e7b
inner1_train,inner1_validation,6280,3297,2023-07-26 15:24:00,2023-08-03 22:00:00,2023-08-03 23:00:00,2023-08-03 23:24:00,2023-08-07 22:00:00,2023-08-04 00:24:00,2023-08-07 23:00:00,0,0,,0,c3047313f13abd432da4994930a13dcfbc9e03a7b7b859795cb091b4566b1a2c,a6ae4c6f274995caa3ad0f21a8955eef12dc85407e9117f47e34988102374fe8
