dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
bdg2,3,1,42,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,37.25500358176974,72.47955835894919,77642,25992,34536,0,,0.0,0.00029189998167566955,0.007326699997065589,0.008878900000127032,256,3889671.017750609,456757248,456900608,413732864,0.0,0,0,0,complete
bdg2,3,1,42,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,24.801610615987723,46.91208082147588,77642,25992,34536,1,,6.256820300011896,2.639289999991888,0.1987770999839995,0.26251450000563636,256,131558.44724485118,458756096,585957376,609153024,9.046875,4,1,323,complete
bdg2,3,1,42,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,28.598513460007936,52.658851002603264,77642,25992,34536,0,20.0,492.8300351999933,157.2722638999985,0.7129289000004064,0.9526027000101749,256,36254.35871600103,566411264,689123328,726765568,641.21875,4,1,2406,complete
