model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.08890489999612328,405536768,405573632,361017344,361066496,36864,1244766208,5291397120,0.05,0.09375
persistence,tuning,False,0.0007500999927287921,390320128,390336512,345350144,345382912,16384,1244049408,5338103808,0.05,0.0
persistence,final_fit,False,0.0003910000086762011,390336512,390336512,345382912,345382912,0,1244049408,5339156480,0.05,0.0
persistence,calibration,False,0.002520199996070005,390336512,390406144,345382912,345382912,69632,1244049408,5339127808,0.05,0.015625
persistence,inference,False,0.0042003000125987455,390406144,390410240,345382912,345387008,4096,1244049408,5339054080,0.05,0.0
persistence,artifact_serialization,False,0.0008218000002671033,390393856,390410240,345354240,345387008,16384,1244049408,5339054080,0.05,0.015625
xgboost,artifact_reload_and_predict_verification,False,0.5260936999984551,418025472,520060928,373633024,542900224,102035456,1244766208,5184397312,0.05,0.484375
xgboost,tuning,False,2.9401342000055593,388308992,503353344,345976832,526192640,115044352,1244049408,5205975040,0.05,2.90625
xgboost,final_fit,False,0.7104336000047624,500043776,504627200,522866688,527454208,4583424,1244049408,5214285824,0.05,0.703125
xgboost,calibration,False,0.06171590001031291,501710848,501727232,524525568,524550144,16384,1244049408,5217009664,0.05,0.0625
xgboost,inference,False,0.10146960000565741,501727232,501731328,524533760,524550144,4096,1244049408,5217026048,0.05,0.09375
xgboost,artifact_serialization,False,0.004767200007336214,501735424,501755904,524500992,524533760,20480,1244049408,5227388928,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,0.6773570999939693,524931072,547123200,547647488,594149376,22192128,1244766208,5155622912,0.05,0.65625
attention_lstm,tuning,False,151.0546103000088,501624832,626581504,524804096,666820608,124956672,1244049408,4865990656,0.05,147.65625
attention_lstm,final_fit,False,56.530639599994174,596242432,624766976,623976448,663973888,28524544,1244049408,5061898240,0.05,55.546875
attention_lstm,calibration,False,0.1844760999956634,615489536,616546304,653733888,654979072,1056768,1244049408,5129691136,0.05,0.1875
attention_lstm,inference,False,0.3738760000123875,616546304,617136128,654979072,656060416,589824,1244049408,5129699328,0.05,0.34375
attention_lstm,artifact_serialization,False,0.005141000001458451,620249088,620404736,658993152,659025920,155648,1244049408,5130534912,0.05,0.0
