model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4953,9907,4459,0.6000000000000014,0.9408499041082063,1.2000000000000028,1.5472292318562646,0,True
persistence,0.95,4953,9907,4707,0.7999999999999972,0.9651761380841829,1.599999999999994,1.9044312102553733,0,True
xgboost,0.9,4953,9907,4459,1.0080116271972663,0.2460886242051075,2.0160232543945327,27.68150394463185,0,True
xgboost,0.95,4953,9907,4707,1.2622905731201186,0.3201776521651358,2.5245811462402377,46.58008616585963,0,True
attention_lstm,0.9,4953,9907,4459,1.9932601928710945,0.19935399212677904,3.9865203857421885,38.87017463352168,0,True
attention_lstm,0.95,4953,9907,4707,2.535398101806642,0.29019884929847584,5.070796203613284,58.40985023619433,0,True
