model,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
xgboost,rico_h15_f2_s44_xgboost,tuning,0,0.0,4040,adb54acd7a4ff08e4127ba9d08580c2ec114a4fd76a8a276a121473acb016944,1a33f5db5ae0655593e654418103abbb944470be592f6ff62b9d0cb138c35faa,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.5029424999956973,438243328,537653248,390803456,556785664,99409920,537653248,4331577344,0.05,0.421875
xgboost,rico_h15_f2_s44_xgboost,tuning,0,1.0,8080,b59884f27b33f198537d87914e0e321c6e97090aa1b5b1039d578caa17aa0938,b0e1c5c4086cde3d1a526448ff1e8c7babe0f10513ef6bf55733447c5e47c1fa,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.5816296999983024,537726976,542957568,556752896,561008640,5230592,542957568,4323926016,0.05,0.59375
xgboost,rico_h15_f2_s44_xgboost,tuning,1,0.0,4040,adb54acd7a4ff08e4127ba9d08580c2ec114a4fd76a8a276a121473acb016944,1a33f5db5ae0655593e654418103abbb944470be592f6ff62b9d0cb138c35faa,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.6792113999981666,539668480,542830592,557654016,560771072,3162112,544980992,4335083520,0.05,0.625
xgboost,rico_h15_f2_s44_xgboost,tuning,1,1.0,8080,b59884f27b33f198537d87914e0e321c6e97090aa1b5b1039d578caa17aa0938,b0e1c5c4086cde3d1a526448ff1e8c7babe0f10513ef6bf55733447c5e47c1fa,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.9260141999984626,541892608,547356672,559669248,565108736,5464064,548356096,4312240128,0.05,0.890625
xgboost,rico_h15_f2_s44_xgboost,final_fit,0,,12322,016037b2481a29e28308af573bae99464e9c8e522cfd273463ecd832c2d00eac,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",44,,xgboost.sklearn.XGBRegressor,0.8102175999956671,542953472,548823040,560693248,566607872,5869568,548827136,4311216128,0.05,0.796875
attention_lstm,rico_h15_f2_s44_attention_lstm,tuning,0,0.0,4040,adb54acd7a4ff08e4127ba9d08580c2ec114a4fd76a8a276a121473acb016944,1a33f5db5ae0655593e654418103abbb944470be592f6ff62b9d0cb138c35faa,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,20.57802190000075,540385280,641323008,560451584,674537472,100937728,641323008,4190830592,0.05,19.921875
attention_lstm,rico_h15_f2_s44_attention_lstm,tuning,0,1.0,8080,b59884f27b33f198537d87914e0e321c6e97090aa1b5b1039d578caa17aa0938,b0e1c5c4086cde3d1a526448ff1e8c7babe0f10513ef6bf55733447c5e47c1fa,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,23.44509459999972,634314752,648359936,669462528,680271872,14045184,650170368,4228927488,0.05,23.046875
attention_lstm,rico_h15_f2_s44_attention_lstm,tuning,1,0.0,4040,adb54acd7a4ff08e4127ba9d08580c2ec114a4fd76a8a276a121473acb016944,1a33f5db5ae0655593e654418103abbb944470be592f6ff62b9d0cb138c35faa,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,12.746721399991657,626675712,646070272,657285120,677486592,19394560,650170368,4178452480,0.05,12.578125
attention_lstm,rico_h15_f2_s44_attention_lstm,tuning,1,1.0,8080,b59884f27b33f198537d87914e0e321c6e97090aa1b5b1039d578caa17aa0938,b0e1c5c4086cde3d1a526448ff1e8c7babe0f10513ef6bf55733447c5e47c1fa,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",44,,src.attention_lstm.AttentionLSTM,40.667647399997804,635764736,651694080,671137792,684949504,15929344,652812288,4222783488,0.05,40.0
attention_lstm,rico_h15_f2_s44_attention_lstm,final_fit,0,,12322,016037b2481a29e28308af573bae99464e9c8e522cfd273463ecd832c2d00eac,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",44,16.0,src.attention_lstm.AttentionLSTM,29.097106800007168,646643712,647798784,678293504,679481344,1155072,652812288,4197462016,0.05,28.515625
