epoch,train_mse,validation_mae
1,0.26051338764378623,2.7505521790469016
2,0.1252200433101162,2.646857842682637
3,0.1067426285985095,2.568040469852133
4,0.09391345299318896,2.3872634309173977
5,0.08634876823369886,2.4777645386478624
6,0.08076185379634665,2.282437838606765
7,0.0762967545860215,2.3231692042990146
8,0.0752476635668041,2.45571778305898
9,0.07229154644165302,2.3121335620833907
10,0.0703594230158324,2.3522752658615977
11,0.06684541040774583,2.32138175321126
