model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.10808600000746083,426500096,426586112,379305984,379359232,86016,473706496,3631149056,0.05,0.125
persistence,tuning,False,0.0008538999973097816,424820736,424861696,379990016,380039168,40960,472150016,4184662016,0.05,0.0
persistence,final_fit,False,0.0004189000028418377,424861696,424878080,380039168,380055552,16384,472150016,4184666112,0.05,0.0
persistence,calibration,False,0.0024304999969899654,424878080,424968192,380055552,380055552,90112,472150016,4184621056,0.05,0.0
persistence,inference,False,0.0032549000025028363,424968192,424968192,380055552,380055552,0,472150016,4184621056,0.05,0.0
persistence,artifact_serialization,False,0.0007452999998349696,425316352,425332736,380420096,380452864,16384,472150016,4184629248,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,0.5874005999939982,427708416,529989632,380481536,550776832,102281216,529989632,3539607552,0.05,0.578125
xgboost,tuning,False,3.5793348000006517,428781568,539676672,382529536,556982272,110895104,541454336,3784372224,0.05,3.5
xgboost,final_fit,False,0.8714975000038976,536965120,540925952,554287104,558276608,3960832,541454336,3679227904,0.05,0.859375
xgboost,calibration,False,0.061376300000119954,536956928,536965120,554287104,554307584,8192,541454336,3676999680,0.05,0.0625
xgboost,inference,False,0.15593760000774637,536961024,536965120,554291200,554307584,4096,541454336,3653267456,0.05,0.15625
xgboost,artifact_serialization,False,0.007337799994274974,536969216,536985600,554258432,554291200,16384,541454336,3653337088,0.05,0.015625
attention_lstm,artifact_reload_and_predict_verification,False,0.697960299992701,531808256,549396480,550756352,596156416,17588224,551264256,3474812928,0.05,0.703125
attention_lstm,tuning,False,50.72868299999391,538406912,640835584,555593728,674271232,102428672,641921024,3344375808,0.05,49.6875
attention_lstm,final_fit,False,14.423177999997279,625602560,636207104,662298624,669061120,10604544,641921024,3627847680,0.05,13.859375
attention_lstm,calibration,False,0.13625080000201706,635719680,635850752,668995584,669011968,131072,641921024,3627311104,0.05,0.140625
attention_lstm,inference,False,0.28092319999996107,635850752,636022784,668995584,669257728,172032,641921024,3627311104,0.05,0.28125
attention_lstm,artifact_serialization,False,0.004314400008297525,636665856,636952576,669896704,670072832,286720,641921024,3634270208,0.05,0.0
