dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,group_id,nominal_level,aggregation,n,mae,rmse,coverage,mpiw,winkler,negative_points,negative_lower_bounds
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,persistence,None,0.9,"within original group, sample weighted",9907,0.5479458968406178,0.7817754844230004,0.9193499545775714,2.6000000000000014,3.6683355203391548,0,0
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,persistence,None,0.95,"within original group, sample weighted",9907,0.5479458968406178,0.7817754844230004,0.95306349046129,3.2000000000000033,4.51422226708388,0,0
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,xgboost,None,0.9,"within original group, sample weighted",9907,4.378758664919074,4.789704498353539,0.24699707277682448,5.8172218322753935,40.46334559420493,0,0
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,xgboost,None,0.95,"within original group, sample weighted",9907,4.378758664919074,4.789704498353539,0.33037246391440395,6.747196960449217,62.81865643252634,0,0
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,attention_lstm,None,0.9,"within original group, sample weighted",9907,4.873976859072209,5.178822731083383,0.19279297466437872,6.604886627197265,42.32566096963417,0,0
pleia,6,2,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,525531103bdd604f7fcaff1fd54d3b905c82394b6ab9d0a9f351f372258537df,True,attention_lstm,None,0.95,"within original group, sample weighted",9907,4.873976859072209,5.178822731083383,0.2508327445240739,7.4931640625,65.1189656856864,0,0
