dataset,outer_fold,model_seed,control_id,rule_id,channel,group_id,original_segment_id,eligible_rows,asset_days,episodes,episodes_per_asset_day,alert_rows,time_in_alert_days
pleia_energy,2,45,quantile_static,single_sample,numerical_only,None,None:segment:0,9907,68.79861111111111,1154,16.773594428182093,1464,10.166666666666666
pleia_energy,2,45,quantile_static,single_sample,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,quantile_static,single_sample,combined,None,None:segment:0,9907,68.79861111111111,1154,16.773594428182093,1464,10.166666666666666
pleia_energy,2,45,quantile_static,30min_3of3,numerical_only,None,None:segment:0,9907,68.79861111111111,57,0.8285050974058746,71,0.4930555555555555
pleia_energy,2,45,quantile_static,30min_3of3,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,quantile_static,30min_3of3,combined,None,None:segment:0,9907,68.79861111111111,57,0.8285050974058746,71,0.4930555555555555
pleia_energy,2,45,quantile_static,60min_4of6,numerical_only,None,None:segment:0,9907,68.79861111111111,98,1.4244473604522054,215,1.4930555555555556
pleia_energy,2,45,quantile_static,60min_4of6,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,quantile_static,60min_4of6,combined,None,None:segment:0,9907,68.79861111111111,98,1.4244473604522054,215,1.4930555555555556
pleia_energy,2,45,quantile_static,180min_3of18,numerical_only,None,None:segment:0,9907,68.79861111111111,175,2.5436560008075095,4336,30.11111111111111
pleia_energy,2,45,quantile_static,180min_3of18,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,quantile_static,180min_3of18,combined,None,None:segment:0,9907,68.79861111111111,175,2.5436560008075095,4336,30.11111111111111
pleia_energy,2,45,quantile_static,360min_4of36,numerical_only,None,None:segment:0,9907,68.79861111111111,92,1.3372362975673766,5676,39.416666666666664
pleia_energy,2,45,quantile_static,360min_4of36,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,quantile_static,360min_4of36,combined,None,None:segment:0,9907,68.79861111111111,92,1.3372362975673766,5676,39.416666666666664
pleia_energy,2,45,cqr_static,single_sample,numerical_only,None,None:segment:0,9907,68.79861111111111,1169,16.991622085394166,1837,12.756944444444443
pleia_energy,2,45,cqr_static,single_sample,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,cqr_static,single_sample,combined,None,None:segment:0,9907,68.79861111111111,1169,16.991622085394166,1837,12.756944444444443
pleia_energy,2,45,cqr_static,30min_3of3,numerical_only,None,None:segment:0,9907,68.79861111111111,124,1.802361966286464,284,1.972222222222222
pleia_energy,2,45,cqr_static,30min_3of3,availability_only,None,None:segment:0,9907,68.79861111111111,0,0.0,0,0.0
pleia_energy,2,45,cqr_static,30min_3of3,combined,None,None:segment:0,9907,68.79861111111111,124,1.802361966286464,284,1.972222222222222
