model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,0.0390625,0.5607146462097506,0.078125,2.156516541334411,64,True
persistence,0.95,4951,9907,4705,0.0625,0.6406581205208438,0.125,3.899036035126675,80,True
xgboost,0.9,4951,9907,4457,0.07393726706504822,0.6169375189260119,0.14787453413009644,1.813980611755074,90,True
xgboost,0.95,4951,9907,4705,0.10516539216041565,0.6847683456142122,0.2103307843208313,3.108883889120713,1285,True
attention_lstm,0.9,4951,9907,4457,0.10459432005882263,0.5880690420914505,0.20918864011764526,1.774322251041638,0,True
attention_lstm,0.95,4951,9907,4705,0.11979514360427856,0.6448975471888564,0.23959028720855713,3.1375937770495206,0,True
