dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,n_fit,n_calibration,n_test,mae,rmse,selected_candidate,final_epochs,estimator_class,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_rows_per_second,model_phase_seconds,process_cpu_seconds,cpu_measurement_status,coverage90,mpiw90,winkler90,rank90,q90,coverage_deviation90,coverage95,mpiw95,winkler95,rank95,q95,coverage_deviation95
pleia_energy,3,2,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7005585684404ffcda0b1dfc1efe74e1c1f8f20f66456d7cf8b530c192a57eff,True,persistence,14855,4952,9907,0.13126135560714647,0.257541502923049,0,,src.pilot_forecasters.Persistence,0.0,0.0003922000032616779,0.002562900001066737,0.0044329000083962455,2234880.096829479,0.00738800001272466,0.03125,measured,0.5711113354194004,0.078125,2.1860568915918046,4458,0.0390625,-0.3288886645805996,0.6392449782981731,0.125,3.9634475623296628,4706,0.0625,-0.3107550217018269
pleia_energy,3,2,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7005585684404ffcda0b1dfc1efe74e1c1f8f20f66456d7cf8b530c192a57eff,True,xgboost,14855,4952,9907,0.12048123149249969,0.22580041940214277,0,,xgboost.sklearn.XGBRegressor,2.777250400002231,0.7059333999932278,0.07128479999664705,0.10245550000399817,96695.63859054315,3.656924099996104,3.5625,measured,0.7304935903906329,0.26035797595977783,1.4276504947768098,4458,0.13017898797988892,-0.16950640960936714,0.7855051983446049,0.3433857858181,2.279570917660476,4706,0.17169289290905,-0.1644948016553951
pleia_energy,3,2,44,kWh per 10 minutes,30,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,7005585684404ffcda0b1dfc1efe74e1c1f8f20f66456d7cf8b530c192a57eff,True,attention_lstm,14855,4952,9907,0.14363490562933756,0.24558303206076962,0,5.0,src.attention_lstm.AttentionLSTM,57.05709859999479,10.890947799998685,0.20740630000364035,0.38474690000293776,25749.39525159099,68.54019960000005,67.015625,measured,0.552538609064298,0.18830132484436035,1.727007078934332,4458,0.09415066242218018,-0.34746139093570205,0.6464116281417179,0.2337471842765808,2.948904772735908,4706,0.1168735921382904,-0.303588371858282
