dataset,horizon,outer_fold,model_seed,model,evidence_status,estimator_class,mae,rmse,n_fit,n_calibration,n_evaluation,selected_candidate,final_epochs,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_batch_size,inference_rows_per_second,baseline_rss_bytes,peak_rss_bytes,peak_private_bytes,process_cpu_seconds,learned_tuning_fits,learned_final_fits,negative_predictions,status
pleia,1,1,43,persistence,matched_forecasting005,src.pilot_forecasters.Persistence,0.21849197537094983,0.32399420033265647,22289,7430,9907,0,,0.0,0.0003208000271115452,0.002460100018652156,0.0032828999974299222,256,3017758.691326533,390938624,391032832,346509312,0.0,0,0,0,complete
pleia,1,1,43,xgboost,matched_forecasting005,xgboost.sklearn.XGBRegressor,1.1609282434197237,1.5118653763815213,22289,7430,9907,0,,3.0660995000216644,0.7231857000151649,0.0540292999939993,0.07018339997739531,256,141158.73558691726,391090176,508428288,531341312,3.328125,4,1,0,complete
pleia,1,1,43,attention_lstm,matched_forecasting005,src.attention_lstm.AttentionLSTM,1.2735810902954483,1.6309847077223179,22289,7430,9907,0,23.0,148.03417030000128,51.900787599995965,0.1967436999839265,0.26106190000427887,256,37948.85427493488,503279616,627949568,664498176,197.484375,4,1,0,complete
