dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,45,1,0.9,quantile_uncalibrated,common,34590,0.8296328418618097,-0.07036715813819028,0.07036715813819028,68.4440918897574,119.43609303667203,17.290967064808537,35.7769861511033,598094.5507717273,44274948.80936526,2367481.1384667084,4131294.4581384854,28697,34590,0,0,complete
bdg2,2,45,1,0.9,cqr,common,34590,0.8891876264816421,-0.010812373518357954,0.010812373518357954,72.76869471475318,118.17914969236594,17.290967064808537,35.7769861511033,598094.5507717273,44274948.80936526,2517069.1501833126,4087816.787858938,30757,34590,0,0,complete
bdg2,2,45,1,0.9,recentred_enbpi_static,common,34590,0.90384504191963,0.0038450419196299768,0.0038450419196299768,104.89870861816408,186.3643345022616,23.370753683405606,38.779239851388006,808394.3699089999,52017460.44898669,3628446.3311022953,6446342.330433229,31264,34590,0,0,complete
bdg2,2,45,1,0.9,recentred_enbpi_updated,common,34590,0.9033535703960682,0.003353570396068206,0.003353570396068206,86.95982339210754,135.3109658569818,23.370753683405606,38.779239851388006,808394.3699089999,52017460.44898669,3007940.2911329996,4680406.308993001,31247,34590,0,0,complete
bdg2,2,45,1,0.9,dscp,common,34590,0.8992194275802255,-0.0007805724197744723,0.0007805724197744723,83.00760801039202,152.42920059716573,17.899416728006084,35.107456044845364,619140.8246217305,42633332.72525051,2871233.16107946,5272526.048655963,31104,34590,0,0,complete
bdg2,2,45,1,0.95,quantile_uncalibrated,common,34590,0.8832899681989014,-0.06671003180109858,0.06671003180109858,89.32679406418569,156.61944856359918,17.290967064808537,35.7769861511033,598094.5507717273,44274948.80936526,3089813.806680183,5417466.725814896,30553,34590,0,2,complete
bdg2,2,45,1,0.95,cqr,common,34590,0.9497253541485978,-0.00027464585140213327,0.00027464585140213327,98.47103734267768,154.23929758433235,17.290967064808537,35.7769861511033,598094.5507717273,44274948.80936526,3406113.181683221,5335137.303442056,32851,34590,0,2,complete
bdg2,2,45,1,0.95,recentred_enbpi_static,common,34590,0.9483376698467765,-0.001662330153223479,0.001662330153223479,149.2579797363282,249.9755338550983,23.370753683405606,38.779239851388006,808394.3699089999,52017460.44898669,5162833.519079592,8646653.71604785,32803,34590,0,0,complete
bdg2,2,45,1,0.95,recentred_enbpi_updated,common,34590,0.9516912402428448,0.001691240242844838,0.001691240242844838,117.8900006295461,170.26806111176634,23.370753683405606,38.779239851388006,808394.3699089999,52017460.44898669,4077815.121775999,5889572.233855998,32919,34590,0,0,complete
bdg2,2,45,1,0.95,dscp,common,34590,0.944955189361087,-0.005044810638912933,0.005044810638912933,115.4348781720236,203.1377143146447,17.899416728006084,35.107456044845364,619140.8246217305,42633332.72525051,3992892.4359702966,7026533.53814356,32686,34590,0,0,complete
bdg2,2,45,3,0.9,quantile_uncalibrated,common,34590,0.8135588320323793,-0.08644116796762069,0.08644116796762069,97.51359050325671,176.11398378715893,25.986070051586445,54.147066636254586,898858.1630843751,101414587.9075073,3372995.0955076497,6091782.699197828,28141,34590,0,0,complete
bdg2,2,45,3,0.9,cqr,common,34590,0.8712633709164498,-0.028736629083550236,0.028736629083550236,104.75799483979178,173.27063587069145,25.986070051586445,54.147066636254586,898858.1630843751,101414587.9075073,3623579.0415083976,5993431.294767218,30137,34590,0,0,complete
bdg2,2,45,3,0.9,recentred_enbpi_static,common,34590,0.9080659150043365,0.00806591500433651,0.00806591500433651,158.26998596191407,274.2871604080699,32.30938652587453,56.39871888738558,1117581.6799299999,110024407.87306526,5474558.814422607,9487592.878515137,31410,34590,0,0,complete
bdg2,2,45,3,0.9,recentred_enbpi_updated,common,34590,0.9069095114194854,0.00690951141948537,0.00690951141948537,132.1856883584562,196.86899777100317,32.30938652587453,56.39871888738558,1117581.6799299999,110024407.87306526,4572302.960318999,6809698.632898999,31370,34590,0,0,complete
