dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,45,1,0.9,quantile_uncalibrated,native,34640,0.8294745958429561,-0.07052540415704389,0.07052540415704389,68.40660252443352,119.37738294869985,17.28190687393513,35.75759208021494,598645.2541131129,44290890.75723174,2369604.7114463774,4135232.5453429627,28733,34640,0,0,complete
bdg2,2,45,1,0.9,cqr,native,34640,0.8889434180138568,-0.011056581986143232,0.011056581986143232,72.7312053494293,118.11427654327666,17.28190687393513,35.75759208021494,598645.2541131129,44290890.75723174,2519408.953304231,4091478.5394591037,30793,34640,0,0,complete
bdg2,2,45,1,0.9,recentred_enbpi_static,native,34640,0.9038683602771362,0.003868360277136218,0.003868360277136218,104.89870861816408,186.31000932879024,23.368927492147805,38.767925176026885,809499.648328,52062258.05780722,3633691.266533204,6453778.723149294,31310,34640,0,0,complete
bdg2,2,45,1,0.9,recentred_enbpi_updated,native,34640,0.9034064665127021,0.0034064665127020444,0.0034064665127020444,86.95900479702657,135.26352011284644,23.368927492147805,38.767925176026885,809499.648328,52062258.05780722,3012259.926169,4685528.336709,31294,34640,0,0,complete
bdg2,2,45,1,0.9,dscp,native,34590,0.8992194275802255,-0.0007805724197744723,0.0007805724197744723,83.00760801039202,152.42920059716573,17.899416728006084,35.107456044845364,619140.8246217305,42633332.72525051,2871233.16107946,5272526.048655963,31104,34590,0,0,complete
bdg2,2,45,1,0.95,quantile_uncalibrated,native,34640,0.883054272517321,-0.06694572748267891,0.06694572748267891,89.28089840852459,156.58421466344805,17.28190687393513,35.75759208021494,598645.2541131129,44290890.75723174,3092690.3208712917,5424077.19594184,30589,34640,0,2,complete
bdg2,2,45,1,0.95,cqr,native,34640,0.9497401847575058,-0.00025981524249418797,0.00025981524249418797,98.42514192637712,154.1919377271337,17.28190687393513,35.75759208021494,598645.2541131129,44290890.75723174,3409446.9163297033,5341208.722867912,32899,34640,0,2,complete
bdg2,2,45,1,0.95,recentred_enbpi_static,native,34640,0.9483545034642032,-0.0016454965357967088,0.0016454965357967088,149.2579797363282,249.87204236644712,23.368927492147805,38.767925176026885,809499.648328,52062258.05780722,5170296.4180664085,8655567.547573728,32851,34640,0,0,complete
bdg2,2,45,1,0.95,recentred_enbpi_updated,native,34640,0.9517321016166281,0.0017321016166281789,0.0017321016166281789,117.88862107970553,170.1999970058025,23.368927492147805,38.767925176026885,809499.648328,52062258.05780722,4083661.8342009997,5895727.896280998,32968,34640,0,0,complete
bdg2,2,45,1,0.95,dscp,native,34590,0.944955189361087,-0.005044810638912933,0.005044810638912933,115.4348781720236,203.1377143146447,17.899416728006084,35.107456044845364,619140.8246217305,42633332.72525051,3992892.4359702966,7026533.53814356,32686,34590,0,0,complete
bdg2,2,45,3,0.9,quantile_uncalibrated,native,34640,0.8133083140877598,-0.08669168591224019,0.08669168591224019,97.46929899886378,176.15485559470483,25.983101172187098,54.13536763762679,900054.624604561,101517301.33360142,3376336.5173206413,6102004.197800575,28173,34640,0,0,complete
bdg2,2,45,3,0.9,cqr,native,34640,0.8709872979214781,-0.029012702078521913,0.029012702078521913,104.71370333539885,173.2982619893088,25.983101172187098,54.13536763762679,900054.624604561,101517301.33360142,3627282.683538216,6003051.795309656,30171,34640,0,0,complete
bdg2,2,45,3,0.9,recentred_enbpi_static,native,34640,0.9081120092378753,0.00811200923787525,0.00811200923787525,158.26998596191407,274.23713288349387,32.30471368698037,56.38411156787396,1119035.282117,110126380.81201857,5482472.313720703,9499574.283084229,31457,34640,0,0,complete
bdg2,2,45,3,0.9,recentred_enbpi_updated,native,34640,0.9069572748267898,0.006957274826789761,0.006957274826789761,132.18550812159353,196.8616144605081,32.30471368698037,56.38411156787396,1119035.282117,110126380.81201857,4578906.001332,6819286.324912,31417,34640,0,0,complete
bdg2,2,45,3,0.9,dscp,native,34590,0.8958080370049147,-0.0041919629950852855,0.0041919629950852855,125.90749028309453,237.38621847150935,28.563387058135167,54.115405686059745,988007.5583408955,101296024.01548655,4355140.08889224,8211189.296929508,30986,34590,0,0,complete
bdg2,2,45,3,0.95,quantile_uncalibrated,native,34640,0.866310623556582,-0.083689376443418,0.083689376443418,122.61555332720197,224.51796882869363,25.983101172187098,54.13536763762679,900054.624604561,101517301.33360142,4247402.767254276,7777302.440225948,30009,34640,0,0,complete
bdg2,2,45,3,0.95,cqr,native,34640,0.951270207852194,0.0012702078521940052,0.0012702078521940052,139.04067795384174,217.86079243065652,25.983101172187098,54.13536763762679,900054.624604561,101517301.33360142,4816369.084321078,7546697.849797942,32952,34640,0,0,complete
bdg2,2,45,3,0.95,recentred_enbpi_static,native,34640,0.9495669745958429,-0.00043302540415701696,0.00043302540415701696,223.1115690307617,368.2507514876929,32.30471368698037,56.38411156787396,1119035.282117,110126380.81201857,7728584.751225585,12756206.031533683,32893,34640,0,0,complete
bdg2,2,45,3,0.95,recentred_enbpi_updated,native,34640,0.9524826789838338,0.002482678983833808,0.002482678983833808,172.54557463316976,246.44098930407034,32.30471368698037,56.38411156787396,1119035.282117,110126380.81201857,5976978.705293001,8536715.869492996,32994,34640,0,0,complete
bdg2,2,45,3,0.95,dscp,native,34590,0.9471234460826828,-0.002876553917317115,0.002876553917317115,185.20468215948492,318.7686834697909,28.563387058135167,54.115405686059745,988007.5583408955,101296024.01548655,6406229.955896583,11026208.761220068,32761,34590,0,0,complete
bdg2,2,45,6,0.9,quantile_uncalibrated,native,34640,0.8054561200923788,-0.09454387990762125,0.09454387990762125,116.52214585188331,214.3180725249743,32.21560153576141,69.11390235870392,1115948.4371987751,165465979.13396668,4036327.132309238,7423978.03226511,27901,34640,0,0,complete
bdg2,2,45,6,0.9,cqr,native,34640,0.8840069284064666,-0.01599307159353347,0.01599307159353347,126.97599377530142,210.98447086184322,32.21560153576141,69.11390235870392,1115948.4371987751,165465979.13396668,4398448.424376441,7308502.070654249,30622,34640,0,0,complete
bdg2,2,45,6,0.9,recentred_enbpi_static,native,34640,0.9105658198614319,0.010565819861431902,0.010565819861431902,191.67568603515616,330.339650192229,37.51985818940532,68.68376407231278,1299687.8876810002,163412795.24896857,6639645.764257809,11442965.482658813,31542,34640,0,0,complete
bdg2,2,45,6,0.9,recentred_enbpi_updated,native,34640,0.9001732101616629,0.000173210161662829,0.000173210161662829,158.65041586215355,237.62762685464781,37.51985818940532,68.68376407231278,1299687.8876810002,163412795.24896857,5495650.405464999,8231420.994245,31182,34640,0,0,complete
bdg2,2,45,6,0.9,dscp,native,34590,0.8893032668401272,-0.010696733159872851,0.010696733159872851,146.73187557205634,292.62307685911884,34.031206137201494,66.86447017254163,1177139.4202857998,154646956.47861838,5075455.576037428,10121832.22855692,30761,34590,0,0,complete
bdg2,2,45,6,0.95,quantile_uncalibrated,native,34640,0.8683602771362586,-0.08163972286374133,0.08163972286374133,148.71047151296156,275.5255571296625,32.21560153576141,69.11390235870392,1115948.4371987751,165465979.13396668,5151330.733208989,9544205.29897151,30080,34640,0,0,complete
bdg2,2,45,6,0.95,cqr,native,34640,0.9570438799076213,0.007043879907621342,0.007043879907621342,174.7930650384547,268.76312938034994,32.21560153576141,69.11390235870392,1115948.4371987751,165465979.13396668,6054831.77293207,9309954.801735321,33152,34640,0,0,complete
bdg2,2,45,6,0.95,recentred_enbpi_static,native,34640,0.9515011547344111,0.0015011547344111476,0.0015011547344111476,273.2811082356769,445.87775100834386,37.51985818940532,68.68376407231278,1299687.8876810002,163412795.24896857,9466457.589283848,15445205.294929031,32960,34640,0,0,complete
bdg2,2,45,6,0.95,recentred_enbpi_updated,native,34640,0.951270207852194,0.0012702078521940052,0.0012702078521940052,209.15269911628172,296.0021548379907,37.51985818940532,68.68376407231278,1299687.8876810002,163412795.24896857,7245049.497387999,10253514.643587997,32952,34640,0,0,complete
bdg2,2,45,6,0.95,dscp,native,34590,0.945677941601619,-0.004322058398380957,0.004322058398380957,224.01636067603079,397.93029865276367,34.031206137201494,66.86447017254163,1177139.4202857998,154646956.47861838,7748725.9157839045,13764409.030399095,32711,34590,0,0,complete
