dataset,outer_fold,model_seed,horizon,level,method,support,group_id,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Eagle_assembly_Benny,3475,0.8788489208633093,-0.021151079136690676,0.021151079136690676,22.582997840529035,36.54143457367317,5.745350138341602,9.376543159276874,19965.09173073707,305520.4766217923,78475.9174958384,126981.48514351426,3054,3475,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Eagle_assembly_Ian,3475,0.822158273381295,-0.07784172661870503,0.07784172661870503,157.46889366747308,328.0954956559842,43.88570176933833,75.19732724221048,152502.8136484507,19649867.13469301,547204.405494469,1140131.8474045452,2857,3475,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Fox_education_Henrietta,3475,0.8894964028776978,-0.0105035971223022,0.0105035971223022,5.812405141344785,7.938833152542756,1.0506869128265046,1.6508057558773839,3651.1370220721037,9469.929761641706,20198.107866173126,27587.44520508608,3091,3475,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Hog_assembly_Colette,3475,0.760863309352518,-0.13913669064748202,0.13913669064748202,127.99653360033028,267.5317956853174,41.23457064712136,56.53671240909297,143290.13299874673,11107489.478848994,444787.9542611477,929672.9900064778,2644,3475,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Hog_assembly_Dona,3475,0.8428776978417266,-0.05712230215827341,0.05712230215827341,112.36467553594953,170.41528061655617,31.873644056212,40.86939105636601,110760.9130953367,5804317.260480642,390467.24748742464,592193.1001425327,2929,3475,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Lamb_assembly_Bertie,3475,0.6938129496402877,-0.2061870503597123,0.2061870503597123,47.016849695181754,72.43658378948166,10.67445198845772,19.693578001816416,37093.720659890576,1347733.6254348555,163383.5526907566,251717.12866844877,2411,3475,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Lamb_assembly_Cesar,3475,0.7122302158273381,-0.18776978417266188,0.18776978417266188,7.921643672459505,15.001768390353888,1.373208881763591,2.0428855725310178,4771.900864128479,14502.50058203246,27527.71176179678,52131.14515647976,2475,3475,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Moose_education_Ricardo,3365,0.9215453194650817,0.021545319465081647,0.021545319465081647,42.89330007569554,53.15734819642593,6.9651568007494635,9.779779836534937,23437.752634521945,321842.3751359358,144335.9547547155,178874.47668097325,3101,3365,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Mouse_health_Estela,3475,0.9286330935251799,0.028633093525179842,0.028633093525179842,55.304340056589865,71.1055807790283,9.743376563796707,18.3830656725019,33858.233559193555,1174331.434730324,192182.58169664978,247091.89320712333,3227,3475,0,0,complete
bdg2,2,45,1,0.9,quantile_uncalibrated,native,Mouse_health_Justin,3475,0.8471942446043166,-0.05280575539568344,0.05280575539568344,103.8967706294694,169.45353488569265,19.946347597132398,36.20809775060362,69313.55790003508,4555816.540942502,361041.27793740615,588851.033727782,2944,3475,0,0,complete
