dataset,outer_fold,model_seed,horizon,level,method,support,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
rico,2,42,15,0.9,quantile_uncalibrated,native,8282,0.47585124366095144,-0.4241487563390486,0.4241487563390486,2.819733768342572,6.768263008661785,0.34666067638660425,0.5061715949086255,2871.0437218338566,2121.928598683574,23353.03506941318,56054.7542377369,3941,8282,0,1392,complete
rico,2,42,15,0.9,cqr,native,8282,0.5280125573532963,-0.3719874426467037,0.3719874426467037,2.916203789592181,6.446406852697076,0.34666067638660425,0.5061715949086255,2871.0437218338566,2121.928598683574,24151.99978540244,53389.14155403718,4373,8282,0,1392,complete
rico,2,42,15,0.9,recentred_enbpi_static,native,8282,0.5484182564597924,-0.35158174354020766,0.35158174354020766,1.0489746093749979,6.467272880681335,0.5905893330113497,0.8073606184682702,4891.260855999999,5398.465735475221,8687.607714843733,53561.95399780282,4542,8282,0,0,complete
rico,2,42,15,0.9,recentred_enbpi_updated,native,8282,0.6384931176044434,-0.26150688239555664,0.26150688239555664,0.9216510801738703,4.9179183610239035,0.5905893330113497,0.8073606184682702,4891.260855999999,5398.465735475221,7633.114245999994,40730.199865999966,5288,8282,0,0,complete
rico,2,42,15,0.9,dscp,native,6437,0.5825695199627156,-0.31743048003728447,0.31743048003728447,0.6566686716534575,4.684231544928424,0.41460779968470324,0.5846816326775646,2668.8304065704347,2200.5052608080646,4226.976239433307,30152.398454704264,3750,6437,0,0,complete
rico,2,42,15,0.95,quantile_uncalibrated,native,8282,0.7581502052644289,-0.19184979473557107,0.19184979473557107,2.5443924564330653,6.67392198909171,0.34666067638660425,0.5061715949086255,2871.0437218338566,2121.928598683574,21072.658324178647,55273.42191365754,6279,8282,0,144,complete
rico,2,42,15,0.95,cqr,native,8282,0.8150205264428881,-0.13497947355711182,0.13497947355711182,2.7591065663834247,5.805533418071626,0.34666067638660425,0.5061715949086255,2871.0437218338566,2121.928598683574,22850.920582787523,48081.427768469206,6750,8282,0,144,complete
rico,2,42,15,0.95,recentred_enbpi_static,native,8282,0.7168558319246559,-0.2331441680753441,0.2331441680753441,1.494216537475591,8.003759932331816,0.5905893330113497,0.8073606184682702,4891.260855999999,5398.465735475221,12375.101363372843,66287.13975957209,5937,8282,0,0,complete
rico,2,42,15,0.95,recentred_enbpi_updated,native,8282,0.698019801980198,-0.251980198019802,0.251980198019802,1.1364495815020528,6.495734623762375,0.5905893330113497,0.8073606184682702,4891.260855999999,5398.465735475221,9412.075434,53797.674153999986,5781,8282,0,0,complete
rico,2,42,15,0.95,dscp,native,6437,0.6165915799285382,-0.33340842007146176,0.33340842007146176,0.7373220901702603,8.192686689749276,0.41460779968470324,0.5846816326775646,2668.8304065704347,2200.5052608080646,4746.142294425966,52736.32422191609,3969,6437,0,0,complete
rico,2,42,30,0.9,quantile_uncalibrated,native,7667,0.5159775661927742,-0.3840224338072258,0.3840224338072258,2.1913988737841708,9.224988346712902,0.6078740361564895,0.8415125276953087,4660.570235211805,5429.334943833888,16801.455165303236,70727.98565424782,3956,7667,0,1144,complete
rico,2,42,30,0.9,cqr,native,7667,0.5776705360636494,-0.32232946393635065,0.32232946393635065,2.504266448405537,9.00494041735551,0.6078740361564895,0.8415125276953087,4660.570235211805,5429.334943833888,19200.210859925253,69040.8781798647,4429,7667,0,1144,complete
rico,2,42,30,0.9,recentred_enbpi_static,native,7667,0.5719316551454284,-0.3280683448545716,0.3280683448545716,1.3875474929809604,7.979893385858658,0.7926370718664405,1.076213112489356,6077.148429999999,8880.185165008706,10638.326628685023,61181.84258937833,4385,7667,0,0,complete
rico,2,42,30,0.9,recentred_enbpi_updated,native,7667,0.7214034172427286,-0.17859658275727142,0.17859658275727142,1.667807110734318,5.234479733663754,0.7926370718664405,1.076213112489356,6077.148429999999,8880.185165008706,12787.077118000016,40132.756118000005,5531,7667,0,0,complete
rico,2,42,30,0.9,dscp,native,6437,0.5738698151312723,-0.3261301848687277,0.3261301848687277,1.0637498006128774,6.97419576765496,0.6421806820212674,0.8950553513108063,4133.717050170899,5156.835715255383,6847.357466545092,44892.89815639498,3694,6437,0,0,complete
rico,2,42,30,0.95,quantile_uncalibrated,native,7667,0.5990609103952003,-0.3509390896047997,0.3509390896047997,3.578216763635332,11.90839237823746,0.6078740361564895,0.8415125276953087,4660.570235211805,5429.334943833888,27434.187926792092,91301.6443639466,4593,7667,0,433,complete
rico,2,42,30,0.95,cqr,native,7667,0.7874005478022694,-0.16259945219773053,0.16259945219773053,4.265614466426152,7.670629815403117,0.6078740361564895,0.8415125276953087,4660.570235211805,5429.334943833888,32704.46611408931,58810.7187946957,6037,7667,0,433,complete
rico,2,42,30,0.95,recentred_enbpi_static,native,7667,0.7056214947176209,-0.24437850528237903,0.24437850528237903,1.8673479715983026,11.292645061369013,0.7926370718664405,1.076213112489356,6077.148429999999,8880.185165008706,14316.956898244185,86580.70968551622,5410,7667,0,0,complete
rico,2,42,30,0.95,recentred_enbpi_updated,native,7667,0.7657493152471632,-0.1842506847528368,0.1842506847528368,1.9482935634537637,6.917873346941428,0.7926370718664405,1.076213112489356,6077.148429999999,8880.185165008706,14937.566751000006,53039.334950999924,5871,7667,0,0,complete
rico,2,42,30,0.95,dscp,native,6437,0.6557402516700326,-0.2942597483299674,0.2942597483299674,1.284208649334114,11.964140421165267,0.6421806820212674,0.8950553513108063,4133.717050170899,5156.835715255383,8266.451075763693,77013.17189104082,4221,6437,0,0,complete
rico,2,42,60,0.9,quantile_uncalibrated,native,6437,0.716172129874165,-0.183827870125835,0.183827870125835,4.224710716173492,8.526493224980012,1.1500471243178607,1.5801346844558652,7402.85333923407,16072.066522508554,27194.462880008767,54885.03688919634,4610,6437,0,724,complete
rico,2,42,60,0.9,cqr,native,6437,0.7885661022215318,-0.11143389777846824,0.11143389777846824,4.9765840436610915,7.936715918643395,1.1500471243178607,1.5801346844558652,7402.85333923407,16072.066522508554,32034.271489046445,51088.64036830753,5076,6437,0,724,complete
rico,2,42,60,0.9,recentred_enbpi_static,native,6437,0.3116358552120553,-0.5883641447879447,0.5883641447879447,1.493603515625001,19.865439477588357,1.5424635744912225,2.0640801281900507,9928.838028999999,27424.367154466752,9614.32583007813,127873.83391723625,2006,6437,0,0,complete
rico,2,42,60,0.9,recentred_enbpi_updated,native,6437,0.5351871990057481,-0.36481280099425195,0.36481280099425195,2.885593817150848,14.319070517477085,1.5424635744912225,2.0640801281900507,9928.838028999999,27424.367154466752,18574.567401000008,92171.856921,3445,6437,0,0,complete
rico,2,42,60,0.9,dscp,native,6437,0.4819015069131583,-0.4180984930868417,0.4180984930868417,1.624965027564242,15.366911778979665,1.1955028583123037,1.788193478359507,7695.451898956299,20583.182391597584,10459.899882431026,98916.8111212921,3102,6437,0,0,complete
rico,2,42,60,0.95,quantile_uncalibrated,native,6437,0.6287090259437627,-0.3212909740562373,0.3212909740562373,2.750721280752801,12.271272108808777,1.1500471243178607,1.5801346844558652,7402.85333923407,16072.066522508554,17706.39288420578,78990.1785644021,4047,6437,0,1025,complete
rico,2,42,60,0.95,cqr,native,6437,0.8048780487804879,-0.1451219512195121,0.1451219512195121,3.64958768909071,8.480827169671302,1.1500471243178607,1.5801346844558652,7402.85333923407,16072.066522508554,23492.3959546769,54591.08449117417,5181,6437,0,1025,complete
rico,2,42,60,0.95,recentred_enbpi_static,native,6437,0.46186111542644087,-0.4881388845735591,0.4881388845735591,2.1583857218424463,28.919540747649975,1.5424635744912225,2.0640801281900507,9928.838028999999,27424.367154466752,13893.528891499827,186155.0837926229,2973,6437,0,0,complete
rico,2,42,60,0.95,recentred_enbpi_updated,native,6437,0.6265340997359018,-0.32346590026409816,0.32346590026409816,3.594441386670806,21.566185515923557,1.5424635744912225,2.0640801281900507,9928.838028999999,27424.367154466752,23137.419205999977,138821.53616599995,4033,6437,0,0,complete
rico,2,42,60,0.95,dscp,native,6437,0.5137486406711201,-0.4362513593288798,0.4362513593288798,1.8551328441891883,27.190273592188714,1.1955028583123037,1.788193478359507,7695.451898956299,20583.182391597584,11941.490118045806,175023.79111291876,3307,6437,0,0,complete
