dataset,outer_fold,model_seed,horizon,level,method,support,group_id,n,coverage,signed_coverage_deviation,absolute_coverage_deviation,mpiw,winkler,mae,rmse,sum_absolute_error,sum_squared_error,sum_width,sum_winkler,covered_count,available_count,unavailable_count,raw_crossed,status
rico,2,42,5,0.9,cqr,native,P3S0,212,0.8066037735849056,-0.09339622641509437,0.09339622641509437,1.2549329201481572,1.630412400350095,0.15059645247982925,0.17505915700940272,31.9264479257238,6.496890192002655,266.0457790714093,345.64742887422017,171,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P3S1,212,0.6839622641509434,-0.2160377358490566,0.2160377358490566,2.6087926780342947,3.9501515605710558,0.10869434823998178,0.1344702394683586,23.04320182687614,3.833436004167674,553.0640477432705,837.4321308410638,145,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P3S2,212,0.4528301886792453,-0.44716981132075473,0.44716981132075473,2.098098869729132,4.572578109479958,0.18825169969391967,0.22312440107325054,39.90936033511097,10.554313651110915,444.796960382576,969.386559209751,96,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P3S3,212,0.05660377358490566,-0.8433962264150944,0.8433962264150944,4.145770631089852,17.00749783926983,0.17369209530140187,0.2083619479574364,36.822724203897195,9.203916687602895,878.9033737910486,3605.5895419252042,12,212,0,12,complete
rico,2,42,5,0.9,cqr,native,P3S4,212,0.08490566037735849,-0.8150943396226416,0.8150943396226416,3.9238467745523447,16.15987535299976,0.21515917113601593,0.23923985036726297,45.61374428083538,12.133969672795079,831.855516205097,3425.893574835949,18,212,0,36,complete
rico,2,42,5,0.9,cqr,native,P3S5,212,0.4386792452830189,-0.46132075471698114,0.46132075471698114,1.95169133171565,5.861172575546625,0.20696377812276978,0.27747805161133415,43.876320962027194,16.32274265471671,413.7585623237178,1242.5685860158846,93,212,0,167,complete
rico,2,42,5,0.9,cqr,native,P4S0,212,1.0,0.09999999999999998,0.09999999999999998,1.2849154000078549,1.2849154000078549,0.10275223835788878,0.13246673804527442,21.78347453187242,3.7200565779313344,272.40206480166523,272.40206480166523,212,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P4S1,212,0.6650943396226415,-0.2349056603773585,0.2349056603773585,1.842910556390395,3.559992234775257,0.07085222406570824,0.09249592321971391,15.020671501930146,1.8137651122006484,390.69703795476374,754.7183537723545,141,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P4S10,212,0.9858490566037735,0.08584905660377351,0.08584905660377351,0.6029898151212818,0.6134185717711788,0.11390902946705828,0.12703884675657737,24.148714247016354,3.4214401400711227,127.83384080571174,130.0447372154899,209,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P4S11,212,1.0,0.09999999999999998,0.09999999999999998,1.1079993575600162,1.1079993575600162,0.0687454649438696,0.08110292291992358,14.574038568100356,1.3944690305048737,234.89586380272343,234.89586380272343,212,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P4S12,212,0.9905660377358491,0.09056603773584904,0.09056603773584904,1.5940657123916477,1.6007905267831242,0.08513769944072754,0.10420570687959786,18.049192281434237,2.302071821410654,337.94193102702934,339.36759167802234,210,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P4S13,212,0.9339622641509434,0.03396226415094339,0.03396226415094339,1.170055455022391,1.3469301053193548,0.09502299308341726,0.1316149113005939,20.144874533684458,3.6723667938526,248.05175646474686,285.5491823277032,198,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P4S14,212,0.4858490566037736,-0.41415094339622643,0.41415094339622643,1.6912375638225752,4.2792840855614696,0.0988707028850978,0.12812306414635044,20.960589011640735,3.4800901480449644,358.54236353038596,907.2082261390315,103,212,0,0,complete
rico,2,42,5,0.9,cqr,native,P4S15,212,0.9716981132075472,0.07169811320754715,0.07169811320754715,1.477698125492569,1.6304504698102584,0.08323747301127123,0.10712140429484052,17.6463442783895,2.4326989947169193,313.27200260442464,345.65549959977477,206,212,0,0,complete
