model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4242,8282,3819,0.5,0.9153586090316349,1.0,1.658295097802463,0,True
persistence,0.95,4242,8282,4031,0.8000000000000007,0.9629316590195605,1.6000000000000014,2.1462448683892776,0,True
xgboost,0.9,4242,8282,3819,0.3877044677734389,0.6080656846172422,0.7754089355468778,4.274328425540285,0,True
xgboost,0.95,4242,8282,4031,0.874478912353517,0.8753924172905095,1.748957824707034,4.014105798702423,0,True
attention_lstm,0.9,4242,8282,3819,0.7942520141601577,0.053127263945906784,1.5885040283203153,51.39976741603766,0,True
attention_lstm,0.95,4242,8282,4031,1.3398025512695284,0.12327940111084279,2.679605102539057,82.13707056107715,0,True
