model,phase,nested,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
persistence,artifact_reload_and_predict_verification,False,0.09163110000372399,435224576,435433472,388866048,389001216,208896,488218624,4444151808,0.05,0.09375
persistence,tuning,False,0.0006431999936467037,432910336,432934912,386936832,386969600,24576,487780352,4482949120,0.05,0.0
persistence,final_fit,False,0.00039180000021588057,432934912,432934912,386969600,386969600,0,487780352,4482949120,0.05,0.0
persistence,calibration,False,0.0025613000034354627,432934912,433078272,386969600,387018752,143360,487780352,4482863104,0.05,0.0
persistence,inference,False,0.004588899988448247,433078272,433205248,387018752,387018752,126976,487780352,4482863104,0.05,0.0
persistence,artifact_serialization,False,0.00055929999507498,433201152,433217536,386985984,387018752,16384,487780352,4482863104,0.05,0.0
xgboost,artifact_reload_and_predict_verification,False,0.6831442000111565,436191232,537346048,389627904,556949504,101154816,537346048,4340621312,0.05,0.640625
xgboost,tuning,False,3.3065476000047056,438738944,546693120,390770688,563793920,107954176,547692544,4198039552,0.05,3.28125
xgboost,final_fit,False,0.7891462999978103,541245440,547782656,558338048,564944896,6537216,547782656,4213149696,0.05,0.765625
xgboost,calibration,False,0.06465300000854768,542691328,542703616,559837184,559853568,12288,547782656,4224196608,0.05,0.0625
xgboost,inference,False,0.13884970000071917,542699520,542707712,559837184,559853568,8192,547782656,4224782336,0.05,0.140625
xgboost,artifact_serialization,False,0.00490410000202246,542707712,542728192,559804416,559837184,20480,547782656,4224991232,0.05,0.0
attention_lstm,artifact_reload_and_predict_verification,False,0.78273839999747,539742208,561913856,558080000,601853952,22171648,564183040,4286029824,0.05,0.78125
attention_lstm,tuning,False,54.55791780000436,539140096,650813440,558366720,683692032,111673344,651214848,4047892480,0.05,53.90625
attention_lstm,final_fit,False,10.874750499991933,624140288,646619136,647733248,678072320,22478848,651214848,4160303104,0.05,10.78125
attention_lstm,calibration,False,0.18305929999041837,637816832,638930944,668614656,669683712,1114112,651214848,4162650112,0.05,0.171875
attention_lstm,inference,False,0.34398210000654217,638930944,639197184,669667328,669880320,266240,651214848,4162600960,0.05,0.34375
attention_lstm,artifact_serialization,False,0.004099700003280304,641478656,641765376,672137216,672313344,286720,651214848,4162461696,0.05,0.0
