dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,n_fit,n_calibration,n_test,mae,rmse,selected_candidate,final_epochs,estimator_class,tuning_seconds,final_fit_seconds,calibration_seconds,inference_seconds,inference_rows_per_second,model_phase_seconds,process_cpu_seconds,cpu_measurement_status,coverage90,mpiw90,winkler90,rank90,q90,coverage_deviation90,coverage95,mpiw95,winkler95,rank95,q95,coverage_deviation95,baseline_rss_MiB,peak_rss_MiB,incremental_peak_rss_MiB,artifact_serialization_seconds,launch_available_ram_MiB
rico,30,2,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d77ff883b70c530d7ef4a845d9f8bb9579906f566e5c281d2756cae0377e97b9,True,persistence,11407,3927,7667,0.38969610016955786,0.5994280130858491,0,,src.pilot_forecasters.Persistence,0.0,0.0006525999924633652,0.0035483999963616952,0.004854600003454834,1579326.8229192288,0.009055599992279895,0.0,measured,0.921612103821573,2.0,3.0014347202295553,3536,1.0,0.02161210382157297,0.9641319942611191,3.0,3.8623972870744745,3732,1.5,0.014131994261119107,407.18359375,407.421875,0.23828125,0.0007274999952642247,4245.96484375
rico,30,2,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d77ff883b70c530d7ef4a845d9f8bb9579906f566e5c281d2756cae0377e97b9,True,xgboost,11407,3927,7667,0.7140483563643197,0.9806796716752199,1,,xgboost.sklearn.XGBRegressor,3.189616899995599,1.200198399994406,0.0731833000027109,0.13711229999898933,55917.667489032814,4.600110899991705,4.421875,measured,0.6224077214034173,1.3234703063964872,6.765032784345169,3536,0.6617351531982436,-0.27759227859658275,0.7980957349680449,2.24427947998047,7.934294730251507,3732,1.122139739990235,-0.1519042650319551,413.49609375,521.56640625,108.0703125,0.005477200000314042,4200.55859375
rico,30,2,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/rico_h30_f2_s44_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,d77ff883b70c530d7ef4a845d9f8bb9579906f566e5c281d2756cae0377e97b9,True,attention_lstm,11407,3927,7667,2.6646460785771873,2.969485774770644,0,23.0,src.attention_lstm.AttentionLSTM,90.50614370001131,38.57568929999252,0.169057300008717,0.3291951999999583,23290.133027459004,129.5800855000125,127.046875,measured,0.09534368070953436,1.6830032348632784,39.171068092466626,3536,0.8415016174316392,-0.8046563192904657,0.10173470718664405,1.8938499450683608,73.06946274934131,3732,0.9469249725341804,-0.8482652928133559,510.55078125,619.58984375,109.0390625,0.004128900007344782,4100.95703125
