model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4952,9907,4458,0.0390625,0.5711113354194004,0.078125,2.1860568915918046,64,True
persistence,0.95,4952,9907,4706,0.0625,0.6392449782981731,0.125,3.9634475623296628,80,True
xgboost,0.9,4952,9907,4458,0.09864108264446259,0.6762894922781871,0.19728216528892517,1.5730727688658788,212,True
xgboost,0.95,4952,9907,4706,0.13218972086906433,0.7338245684869285,0.26437944173812866,2.621787073791019,2767,True
attention_lstm,0.9,4952,9907,4458,0.09612610936164856,0.5111537296860805,0.19225221872329712,1.8024874337508625,0,True
attention_lstm,0.95,4952,9907,4706,0.11748817563056946,0.6162309478146765,0.23497635126113892,3.0858749805394874,32,True
