model,nominal_level,n_calibration,n_evaluation,rank,q,coverage,mpiw,winkler,negative_lower_bounds,verified
persistence,0.9,4951,9907,4457,1.3000000000000007,0.9193499545775714,2.6000000000000014,3.6683355203391548,0,True
persistence,0.95,4951,9907,4705,1.6000000000000014,0.95306349046129,3.2000000000000033,4.51422226708388,0,True
xgboost,0.9,4951,9907,4457,2.996622848510743,0.2433632784899566,5.993245697021484,41.805766577550735,0,True
xgboost,0.95,4951,9907,4705,3.475329971313478,0.32572928232562837,6.950659942626955,64.89765624006561,0,True
attention_lstm,0.9,4951,9907,4457,3.1741065979003906,0.19612395276067426,6.348213195800781,40.08319898247057,0,True
attention_lstm,0.95,4951,9907,4705,3.643972396850586,0.2692035934187948,7.287944793701172,60.32703394537024,0,True
