dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,model,group_id,nominal_level,aggregation,n,mae,rmse,coverage,mpiw,winkler,negative_points,negative_lower_bounds
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,persistence,Lamb_assembly_Cesar,0.95,"within original group, sample weighted",3475,1.614842330935252,3.4722593794417005,1.0,165.40000000000006,165.40000000000006,0,3475
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,persistence,Moose_education_Ricardo,0.95,"within original group, sample weighted",3365,8.159874175334325,13.595901816742073,0.999702823179792,165.4,165.42113283803863,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,persistence,Mouse_health_Estela,0.95,"within original group, sample weighted",3475,18.145159194244602,31.668629375072342,0.9694964028776979,165.40000000000006,210.25525179856115,0,3
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,persistence,Mouse_health_Justin,0.95,"within original group, sample weighted",3475,29.5506551942446,47.40158139830789,0.9364028776978417,165.4,260.2422929496403,0,16
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Eagle_assembly_Benny,0.9,"within original group, sample weighted",3475,6.163068589257056,9.345804314178748,0.9976978417266187,93.579345703125,94.03467875732422,0,1826
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Eagle_assembly_Ian,0.9,"within original group, sample weighted",3475,45.36980819043496,73.02776243593932,0.7056115107913669,93.579345703125,469.82099121971953,0,2
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Fox_education_Henrietta,0.9,"within original group, sample weighted",3475,1.3244010064077036,1.8788687923662966,1.0,93.579345703125,93.579345703125,0,3475
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Hog_assembly_Colette,0.9,"within original group, sample weighted",3475,40.07379912429041,54.06609226339225,0.6776978417266187,93.579345703125,314.95886559724875,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Hog_assembly_Dona,0.9,"within original group, sample weighted",3475,30.730292067660326,39.75141688227082,0.7922302158273381,93.579345703125,187.85559103810704,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Lamb_assembly_Bertie,0.9,"within original group, sample weighted",3475,11.517741631136888,18.653323801005115,0.9634532374100719,93.579345703125,107.82596561496652,0,1349
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Lamb_assembly_Cesar,0.9,"within original group, sample weighted",3475,2.2315294684615106,3.2051670402209886,1.0,93.579345703125,93.579345703125,0,3474
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Moose_education_Ricardo,0.9,"within original group, sample weighted",3365,7.888846499306394,10.624485956450181,0.9982169390787519,93.579345703125,94.00842958099228,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Mouse_health_Estela,0.9,"within original group, sample weighted",3475,10.24053804143892,18.56977196111413,0.9841726618705036,93.579345703125,107.63050566662686,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Mouse_health_Justin,0.9,"within original group, sample weighted",3475,21.020305132747513,38.568878222616924,0.9162589928057554,93.579345703125,157.93396904022876,0,3
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Eagle_assembly_Benny,0.95,"within original group, sample weighted",3475,6.163068589257056,9.345804314178748,1.0,137.87353515625,137.87353515625,0,2817
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Eagle_assembly_Ian,0.95,"within original group, sample weighted",3475,45.36980819043496,73.02776243593932,0.8005755395683454,137.87353515625,676.134528510004,0,4
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Fox_education_Henrietta,0.95,"within original group, sample weighted",3475,1.3244010064077036,1.8788687923662966,1.0,137.87353515625,137.87353515625,0,3475
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Hog_assembly_Colette,0.95,"within original group, sample weighted",3475,40.07379912429041,54.06609226339225,0.824748201438849,137.87353515625,367.02678692179046,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Hog_assembly_Dona,0.95,"within original group, sample weighted",3475,30.730292067660326,39.75141688227082,0.9228776978417266,137.87353515625,208.4049160760454,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Lamb_assembly_Bertie,0.95,"within original group, sample weighted",3475,11.517741631136888,18.653323801005115,0.9916546762589928,137.87353515625,147.05566929743705,0,1924
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Lamb_assembly_Cesar,0.95,"within original group, sample weighted",3475,2.2315294684615106,3.2051670402209886,1.0,137.87353515625,137.87353515625,0,3475
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Moose_education_Ricardo,0.95,"within original group, sample weighted",3365,7.888846499306394,10.624485956450181,0.999702823179792,137.87353515625,137.92541487393203,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Mouse_health_Estela,0.95,"within original group, sample weighted",3475,10.24053804143892,18.56977196111413,0.9930935251798562,137.87353515625,156.75190898304015,0,2
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,xgboost,Mouse_health_Justin,0.95,"within original group, sample weighted",3475,21.020305132747513,38.568878222616924,0.9669064748201439,137.87353515625,219.11285690366452,0,7
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Eagle_assembly_Benny,0.9,"within original group, sample weighted",3475,9.91125242478361,12.497418008618713,0.9976978417266187,97.01282153320311,97.56192593335487,0,1162
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Eagle_assembly_Ian,0.9,"within original group, sample weighted",3475,47.26554121497724,73.88046363404995,0.6857553956834532,97.01282153320311,472.7182411466531,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Fox_education_Henrietta,0.9,"within original group, sample weighted",3475,3.7552896949822956,4.762601254450946,1.0,97.01282153320311,97.01282153320311,1,3475
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Hog_assembly_Colette,0.9,"within original group, sample weighted",3475,41.409210557624206,54.69913257354884,0.6705035971223021,97.01282153320311,312.9796479291958,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Hog_assembly_Dona,0.9,"within original group, sample weighted",3475,32.2684360513152,40.76715357568555,0.7856115107913669,97.01282153320311,190.75048644580434,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Lamb_assembly_Bertie,0.9,"within original group, sample weighted",3475,12.567309927530633,18.93560095002288,0.9686330935251799,97.01282153320311,109.10681665952394,105,1193
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Lamb_assembly_Cesar,0.9,"within original group, sample weighted",3475,6.014409647847347,7.447649456735139,1.0,97.01282153320311,97.01282153320311,106,3401
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Moose_education_Ricardo,0.9,"within original group, sample weighted",3365,8.629143764278417,11.247570587528655,0.9970282317979198,97.01282153320312,97.56053854048163,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Mouse_health_Estela,0.9,"within original group, sample weighted",3475,11.509294263650798,19.730351062428884,0.9835971223021582,97.01282153320311,113.00327105574135,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Mouse_health_Justin,0.9,"within original group, sample weighted",3475,25.630973122238927,49.116542770617286,0.899568345323741,97.01282153320311,199.96991811832567,0,2
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Eagle_assembly_Benny,0.95,"within original group, sample weighted",3475,9.91125242478361,12.497418008618713,1.0,142.8797558593751,142.8797558593751,0,2927
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Eagle_assembly_Ian,0.95,"within original group, sample weighted",3475,47.26554121497724,73.88046363404995,0.7997122302158274,142.8797558593751,668.5545758908492,0,1
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Fox_education_Henrietta,0.95,"within original group, sample weighted",3475,3.7552896949822956,4.762601254450946,1.0,142.8797558593751,142.8797558593751,1,3475
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Hog_assembly_Colette,0.95,"within original group, sample weighted",3475,41.409210557624206,54.69913257354884,0.8313669064748201,142.8797558593751,354.56847079445777,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Hog_assembly_Dona,0.95,"within original group, sample weighted",3475,32.2684360513152,40.76715357568555,0.9214388489208634,142.8797558593751,204.2353701733924,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Lamb_assembly_Bertie,0.95,"within original group, sample weighted",3475,12.567309927530633,18.93560095002288,0.9919424460431655,142.8797558593751,150.78452536252254,105,1857
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Lamb_assembly_Cesar,0.95,"within original group, sample weighted",3475,6.014409647847347,7.447649456735139,1.0,142.8797558593751,142.8797558593751,106,3475
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Moose_education_Ricardo,0.95,"within original group, sample weighted",3365,8.629143764278417,11.247570587528655,1.0,142.87975585937514,142.87975585937514,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Mouse_health_Estela,0.95,"within original group, sample weighted",3475,11.509294263650798,19.730351062428884,0.9922302158273382,142.8797558593751,163.77032732211114,0,0
bdg2,1,2,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,cd907183301a189ddfcc195774dad58c8fa07d5b326d2ac29cf3636383dc681e,b6643b6b0997a0780ea6392f425b4a0cb5398cc5509f4332b3c8d5941770a46d,True,attention_lstm,Mouse_health_Justin,0.95,"within original group, sample weighted",3475,25.630973122238927,49.116542770617286,0.9579856115107913,142.8797558593751,288.05252298533037,0,5
